,BITW,CPER,CRYPTO_EQ,DBC,GLD,ICLN,TAN,UNG,USO
2020-10-31,5.169387004940325e-25,1.915528311226771e-11,0.20000000002212068,-2.3180880211522505e-11,1.6123369606629592e-11,0.20000000001688362,0.20000000002122809,-0.19999999989638712,-0.19999999998492105
2020-11-30,1.5975993387336477e-22,0.19999999992609574,0.2000000000065772,0.19999999995351647,3.697990314190018e-12,1.1841648687924824e-10,0.1999999999721928,-1.3127334802950545e-11,0.20000000000637597
2020-12-31,-8.121964103431074e-26,0.19999999999821141,0.20000000000033183,0.20000000000008064,1.3726116134504728e-13,0.20000000000008322,0.2000000000001478,-5.896575726755211e-13,-4.181535343962225e-13
2021-01-31,1.6441531627057391e-24,0.20000000001535437,0.20000000003903606,1.697587766255116e-11,6.028338627979084e-12,0.20000000002678903,0.2000000000330415,-0.19999999980804406,-5.473078649612422e-11
2021-02-28,-2.346966688182089e-25,0.20000000000154664,0.20000000000154664,1.5146578461883682e-11,3.2378331040632853e-13,0.19999999998746415,0.19999999999332316,-1.3183119250898145e-12,0.19999999999933088
2021-03-31,-6.048235532445012e-26,0.20000000000277593,0.20000000000348708,1.0548506608853435e-12,8.831615113858712e-13,0.20000000000223875,1.3359557664420748e-11,-0.19999999997421525,0.20000000000198542
2021-04-30,8.363719581603086e-25,0.20000000002202897,0.20000000002202897,-2.0494660140409537e-11,1.4078392891263274e-11,1.0487010519573946e-10,0.19999999988953585,-0.19999999998244533,-0.19999999994451792
2021-05-31,5.053207405862758e-24,0.20000000007576632,0.20000000007491014,5.254877551088913e-10,9.255572685898879e-11,0.1999999991982205,0.19999999992803508,-0.19999999997264536,-1.32379150078384e-10
2021-06-30,-1.918700544033034e-24,0.20000000002277268,0.20000000001228818,0.20000000001700088,2.7141262167844224e-11,0.20000000001917437,7.74346349146539e-10,-0.19999999862226062,-5.050155921862663e-10
2021-07-31,3.704078615271696e-25,0.20000000000271267,0.19999999997701268,1.102490118569698e-11,1.975673197284723e-12,0.1999999999838651,0.20000000000702642,-8.06836746021606e-12,0.2000000000083142
2021-08-31,9.425362894795383e-25,0.2000000000127732,0.2000000000152216,-1.1493131844910408e-11,4.028716232723767e-12,0.20000000001268203,0.2000000000152216,1.3887355820957016e-12,-0.19999999992719097
2021-09-30,-9.509990708446092e-26,0.20000000000051896,0.200000000002412,-1.4329508265179929e-12,1.1811715381445472e-12,0.20000000000139956,0.19999999998419837,0.20000000000157464,-7.282375750745858e-12
2021-10-31,1.4412257811206946e-25,0.19999999999511212,0.20000000001015145,-3.406075151558295e-12,3.7233158043449365e-12,0.20000000000431836,0.20000000000549747,0.19999999996746196,-1.0329348226615667e-11
2021-11-30,1.2878249892633985e-25,0.20000000000122972,0.20000000000236567,-9.47249563155092e-13,7.930801653076339e-13,0.20000000000133938,0.2000000000014781,5.69296465685208e-12,-0.1999999999861539
2021-12-31,-2.183534890017716e-25,0.20000000000171544,0.20000000000179682,-9.123815974107479e-13,9.733216014126606e-13,0.20000000000229848,0.20000000000287435,-0.19999999994539133,-4.40378620283383e-11
2022-01-31,-1.0062698457987354e-25,0.20000000000165624,0.20000000000148205,-4.1470401595733893e-13,1.1260445654755715e-12,0.20000000000146592,0.20000000000154425,-1.0833669734656672e-11,-0.19999999998147727
2022-02-28,5.0779774386678114e-24,0.20000000013392205,0.2000000001680129,-1.2539413325869993e-10,3.675158325569781e-10,0.2000000001270988,0.20000000012791702,-0.1999999985580506,-3.920888422990262e-10
2022-03-31,-2.5419227636729606e-26,0.19999999999461102,0.2000000000017874,-1.3218183052123007e-13,1.0494680953958536e-12,0.19999999999940338,0.19999999999971008,0.20000000000195287,-1.3535336386612035e-12
2022-04-30,3.2029650949629244e-25,0.19999999995923037,0.20000000001023902,5.55614362661257e-13,9.608174135424766e-12,0.19999999999622153,0.19999999999375645,0.20000000001784324,-1.2545486158140729e-11
2022-05-31,-2.836506061532065e-25,0.1999999999699704,0.19999999998188603,1.3748848645464946e-12,8.224646609298021e-12,0.20000000000755502,0.20000000000769486,0.20000000001291732,-1.0376919544577984e-11
2022-06-30,4.507206075928856e-25,0.19999999996685686,-0.20000000001254112,-1.0551266537906865e-13,3.3460852206004158e-12,0.19999999999976975,0.19999999999936208,0.20000000001370521,-4.31345933711194e-12
2022-07-31,-4.0529021908944514e-26,0.19999999978421978,0.19999999991752998,-6.920364656825453e-13,1.4700416910593305e-11,0.20000000001079238,0.20000000001022245,0.20000000001264084,-2.4920223180534245e-10
2022-08-31,8.74020044896397e-26,0.1999999999893738,0.20000000000352536,-2.8521780954170104e-13,1.58973985934823e-12,0.19999999999791335,0.2000000000007455,0.2000000000037066,-2.8605673849681366e-12
2022-09-30,-4.53391130199289e-25,0.1999999999660993,0.200000000012573,-3.3564225405409048e-12,6.41191693796073e-12,0.19999999999528795,0.19999999999621573,-0.200000000012573,-7.482521668493734e-12
2022-10-31,-6.844392941127155e-26,0.19999999998320425,0.200000000007995,-6.365225173133972e-13,1.720466183890574e-12,0.1999999999967853,0.19999999999955054,0.20000000000670934,-3.3987194162409247e-12
2022-11-30,-2.409571070069833e-25,0.19999999997985912,0.20000000000668394,-3.574051701433914e-13,2.0019543518811017e-12,0.20000000000016782,0.2000000000014071,0.20000000000629156,-3.230988732735442e-12
2022-12-31,-6.666481315165844e-25,0.19999999996883083,0.20000000001400564,-1.1551479856517461e-12,4.3535474003987995e-12,0.2000000000002534,0.2000000000023262,0.20000000000316864,-5.906611217451212e-12
2023-01-31,-5.562582940719749e-26,0.20000000000127333,0.20000000000464294,-1.004741088799841e-12,5.1997601869023e-12,0.20000000000209536,0.20000000000226273,-0.199999999979654,-3.867378689207138e-12
2023-02-28,2.393541121846922e-26,0.1999999999981213,0.20000000000075713,-3.459031473409307e-13,1.0519026205915564e-12,0.19999999999973272,0.19999999999988602,-0.1999999999985805,-1.5245209912300272e-12
2023-03-31,-9.033235273913019e-24,5.53354811082443e-10,0.20000000014582794,-1.541885294777051e-11,6.286299946913995e-11,0.20000000010759716,0.2000000001106567,-0.20000000002444707,-0.19999999897983448
2023-04-30,-8.582353973429942e-27,0.19999999999842194,0.200000000000929,-2.5275993003896895e-13,8.014264725575729e-13,0.2000000000004495,0.2000000000005181,-0.199999999996012,-2.6153102687461287e-12
2023-05-31,-5.418656927903654e-26,0.19999999999252205,0.20000000001518697,-4.724642591281949e-12,1.0559871422135462e-11,0.20000000000087606,0.20000000000277007,-0.19999999995283513,-2.0525230748080867e-11
2023-06-30,-8.281174916725014e-25,0.19999999998111004,0.20000000002074772,-7.20015888959431e-12,1.8121791037555293e-11,0.19999999999991103,0.2000000000033766,-0.19999999994327977,-2.625301825955204e-11
2023-07-31,-3.1941145055485545e-25,1.3057609224071437e-11,0.20000000000923077,-1.747180289743313e-12,3.8414213246239023e-11,0.2000000000071669,0.20000000000718585,-0.20000000000332985,-0.19999999991986758
2023-08-31,-1.16453407856742e-25,0.20000000000356796,3.7617868155822766e-12,5.071014577572573e-13,5.004337465562888e-11,0.20000000000362467,0.20000000000343277,-0.1999999999972565,-0.19999999993780593
2023-09-30,-2.621314220751246e-24,3.605911277150884e-11,0.20000000001653556,-3.2918414522966127e-12,1.5101821142360833e-09,0.19999999999627804,0.19999999998864662,0.20000000001126816,-0.19999999843773866
2023-10-31,1.3361393508960736e-25,0.199999999987942,0.2000000000066259,-7.632796311277511e-13,4.3621462624938085e-12,0.1999999999985796,0.19999999998725004,0.2000000000056241,-8.853054253980045e-12
2023-11-30,-6.5674030144880295e-24,0.20000000007551597,7.126301193469078e-11,-3.5050818687874336e-11,5.491851173051228e-10,0.20000000005992594,0.20000000005334326,-0.19999999994912732,-0.19999999920658873
2023-12-31,-4.137850136262724e-25,0.19999999999668527,0.20000000001774176,-2.1448683416918635e-12,6.3036565171189214e-12,0.19999999999786772,0.1999999999813577,-0.19999999997829906,-1.9599906895753565e-11
2024-01-31,1.5969737450325456e-25,0.1999999999936664,0.20000000001111204,-1.7659479458108736e-12,6.5020964115535615e-12,0.19999999993234474,6.267036795979607e-10,-0.1999999994212463,0.20000000000665885
2024-02-29,1.046111090150861e-25,0.19999999999952606,0.2000000000007971,8.831393244054499e-13,2.5977384394312704e-13,0.1999999999989032,0.1999999999983298,-6.749060153278885e-13,0.200000000000626
2024-03-31,-1.90613924893951e-25,0.19999999999319762,0.20000000000444995,9.050734652088715e-12,5.3058731093887395e-12,0.19999999997488582,1.921026834886336e-11,-0.19999999999063775,0.20000000000326207
2024-04-30,-2.237930775869027e-25,0.20000000002899554,0.20000000007242036,2.366589368330644e-10,7.72264708386602e-11,0.1999999999861622,0.19999999955725142,-0.19999999998591783,-5.5367388020962543e-11
2024-05-31,3.9794051217244243e-25,0.2000000000063719,0.20000000001786067,1.3280805426875534e-11,2.0788864063248666e-11,0.19999999999140047,0.19999999997341472,-0.1999999999570241,-1.985859828398592e-11
2024-06-30,1.384728417043019e-23,0.2000000000024514,0.1999999999911068,-1.5790328851322747e-12,7.669377055537283e-12,0.1999999999998165,0.19999999999201132,-0.19999999999767715,-7.688653949425497e-12
2024-07-31,5.622160763471983e-25,0.19999999999036575,0.19999999986161354,-3.937890851822072e-12,1.5452750461021467e-10,0.1999999999860281,0.1999999999396109,-0.19999999997275464,-9.116170317333701e-11
2024-08-31,4.069328320183723e-25,0.200000000001792,-5.111516143184449e-12,-4.7309917796710405e-12,0.19999999997266932,0.200000000002103,0.20000000000125656,-0.20000000000204152,-1.0295091227664473e-11
2024-09-30,1.368123711336593e-23,0.19999999999955656,5.472158570792594e-12,-1.469121262382916e-11,0.19999999984026964,0.19999999999191645,0.19999999997399087,-0.19999999990200032,-2.7210290667970846e-10
2024-10-31,-1.1737038566841032e-24,0.19999999999257645,3.066731502733737e-11,-9.556948122632936e-12,0.19999999992961495,0.19999999995231377,0.1999999998684472,-0.2000000000133795,-2.03443984677635e-10
2024-11-30,0.20000000000506352,0.19999999999699772,0.20000000000147838,-1.871265097390668e-12,9.638140449716798e-12,0.19999999998564938,2.2983912170046573e-11,-0.19999999996903664,-7.281115115018867e-12
2024-12-31,0.20000000000645596,0.20000000000049256,0.20000000000640317,1.2435403997788237e-12,1.5466650672748526e-11,0.19999999982101985,1.5021521990976683e-10,-0.19999999998853937,-1.0163655880290515e-11
2025-01-31,0.20000000010942365,0.19999999997788784,0.20000000000675533,3.046302420589379e-10,2.8619034559505477e-10,0.1999999987375159,1.1286425287566417e-09,-0.1999999994032614,-4.569289584609218e-11
2025-02-28,0.20000000001286164,0.2000000000050495,5.7522945663268305e-11,7.566085454481902e-12,6.131839077462354e-11,0.1999999999878089,0.19999999993286832,-0.19999999991607456,-1.892949113557149e-11
2025-03-31,0.20000000000500365,0.20000000000258292,3.693889855330762e-12,1.96806422559156e-10,3.814677238502025e-11,0.19999999997346907,0.1999999999916007,-0.1999999997859935,-2.703020738890878e-12
2025-04-30,0.20000000011752853,0.20000000001162918,2.2681432470781166e-10,1.0485030167591865e-10,7.112833244543417e-10,0.19999999958440684,0.19999999932608856,-0.1999999996264113,-2.9098756954682205e-10
2025-05-31,0.20000000005849478,0.20000000000174534,0.19999999998029142,4.684879873807438e-11,1.9801415713808636e-10,0.1999999991368033,8.035620292890632e-10,-0.19999999969584728,-7.839304786098943e-11
2025-06-30,0.20000000003492874,0.20000000000147652,0.20000000003492874,6.836068187958092e-11,1.0362085933509857e-10,0.19999999990420592,1.639158129574928e-10,-0.19999999964212622,-4.643660097358738e-11
2025-07-31,0.20000000000325394,0.199999999994083,0.20000000000330567,4.678537670769424e-12,8.295746675676186e-12,0.19999999999153806,1.2518628452848478e-11,0.1999999999698448,1.2481522055865258e-11
2025-08-31,0.200000000002387,0.19999999999864113,0.200000000002387,3.768438718202325e-12,5.7126292948976895e-12,0.19999999998286774,1.4739918953544726e-11,-0.19999999998847456,1.0217794389548798e-12
2025-09-30,0.20000000000284657,0.19999999999602766,0.20000000000274418,2.0977093932403705e-12,1.798840791058095e-12,0.19999999999063073,7.563229775955722e-12,-0.19999999999517817,1.1127282619737124e-12
