Date,Universe,Model,Calib,Ticker,Weight
2016-02-29,ALL,RF_longonly,isotonic,IEUS,7.384868375817843e-13
2016-03-31,ALL,RF_longonly,isotonic,IEUS,1.0837905707935986e-11
2016-04-30,ALL,RF_longonly,isotonic,IEUS,1.6049106539962377e-10
2016-05-31,ALL,RF_longonly,isotonic,IEUS,1.4517638531347362e-10
2016-06-30,ALL,RF_longonly,isotonic,IEUS,1.1658300862446196e-11
2016-07-31,ALL,RF_longonly,isotonic,IEUS,6.698911878786628e-12
2016-08-31,ALL,RF_longonly,isotonic,IEUS,3.834474712497614e-12
2016-09-30,ALL,RF_longonly,isotonic,IEUS,3.5887872570399333e-11
2016-10-31,ALL,RF_longonly,isotonic,IEUS,1.3161717120969817e-12
2016-11-30,ALL,RF_longonly,isotonic,IEUS,1.8489051841484715e-11
2016-12-31,ALL,RF_longonly,isotonic,IEUS,2.5377273315579267e-12
2017-01-31,ALL,RF_longonly,isotonic,IEUS,2.571312474026247e-12
2017-02-28,ALL,RF_longonly,isotonic,IEUS,6.596233073734601e-13
2017-03-31,ALL,RF_longonly,isotonic,IEUS,0.1999999999933605
2017-04-30,ALL,RF_longonly,isotonic,IEUS,0.2
2017-05-31,ALL,RF_longonly,isotonic,IEUS,0.1999999999997869
2017-06-30,ALL,RF_longonly,isotonic,IEUS,1.067008051880139e-11
2017-07-31,ALL,RF_longonly,isotonic,IEUS,7.378243819990754e-11
2017-08-31,ALL,RF_longonly,isotonic,IEUS,5.252636441613572e-12
2017-09-30,ALL,RF_longonly,isotonic,IEUS,0.19999999999919837
2017-10-31,ALL,RF_longonly,isotonic,IEUS,6.105575197368941e-12
2017-11-30,ALL,RF_longonly,isotonic,IEUS,6.688624726361996e-12
2017-12-31,ALL,RF_longonly,isotonic,IEUS,4.452166976471294e-12
2018-01-31,ALL,RF_longonly,isotonic,IEUS,0.19999999999616297
2018-02-28,ALL,RF_longonly,isotonic,IEUS,2.095691677174824e-11
2018-03-31,ALL,RF_longonly,isotonic,IEUS,2.4994186216480516e-12
2018-04-30,ALL,RF_longonly,isotonic,IEUS,4.714095281377429e-12
2018-05-31,ALL,RF_longonly,isotonic,IEUS,1.9152649708119263e-11
2018-06-30,ALL,RF_longonly,isotonic,IEUS,1.6113369099445183e-12
2018-07-31,ALL,RF_longonly,isotonic,IEUS,3.636018768759186e-12
2018-08-31,ALL,RF_longonly,isotonic,IEUS,9.735735893242579e-13
2018-09-30,ALL,RF_longonly,isotonic,IEUS,5.396206724927266e-12
2018-10-31,ALL,RF_longonly,isotonic,IEUS,1.2969528015801111e-12
2018-11-30,ALL,RF_longonly,isotonic,IEUS,3.419406815507311e-12
2018-12-31,ALL,RF_longonly,isotonic,IEUS,3.506860261579959e-12
2019-01-31,ALL,RF_longonly,isotonic,IEUS,8.384292611051828e-12
2019-02-28,ALL,RF_longonly,isotonic,IEUS,0.19999999999604112
2019-03-31,ALL,RF_longonly,isotonic,IEUS,0.19999999999944906
2019-04-30,ALL,RF_longonly,isotonic,IEUS,0.19999999999705464
2019-05-31,ALL,RF_longonly,isotonic,IEUS,1.588207201302391e-11
2019-06-30,ALL,RF_longonly,isotonic,IEUS,5.805855672892097e-12
2019-07-31,ALL,RF_longonly,isotonic,IEUS,2.5542731131246243e-12
2019-08-31,ALL,RF_longonly,isotonic,IEUS,1.2803340853204597e-12
2019-09-30,ALL,RF_longonly,isotonic,IEUS,1.1759386848574277e-11
2019-10-31,ALL,RF_longonly,isotonic,IEUS,5.644091104902596e-12
2019-11-30,ALL,RF_longonly,isotonic,IEUS,1.2809750201472866e-11
2019-12-31,ALL,RF_longonly,isotonic,IEUS,0.19999999971734767
2020-01-31,ALL,RF_longonly,isotonic,IEUS,1.323225739852354e-11
2020-02-29,ALL,RF_longonly,isotonic,IEUS,2.431364226571822e-12
2020-03-31,ALL,RF_longonly,isotonic,IEUS,4.6282942561450814e-12
2020-04-30,ALL,RF_longonly,isotonic,IEUS,0.19999999993350834
2020-05-31,ALL,RF_longonly,isotonic,IEUS,2.730664751483055e-12
2020-06-30,ALL,RF_longonly,isotonic,IEUS,3.611169014698212e-12
2020-07-31,ALL,RF_longonly,isotonic,IEUS,5.932106144832897e-13
2020-08-31,ALL,RF_longonly,isotonic,IEUS,4.374718787174337e-13
2020-09-30,ALL,RF_longonly,isotonic,IEUS,9.849843728738243e-11
2020-10-31,ALL,RF_longonly,isotonic,IEUS,5.265124359243367e-12
2020-11-30,ALL,RF_longonly,isotonic,IEUS,2.300819231972959e-13
2020-12-31,ALL,RF_longonly,isotonic,IEUS,1.8452942954627485e-12
2021-01-31,ALL,RF_longonly,isotonic,IEUS,1.9508985602870068e-12
2021-02-28,ALL,RF_longonly,isotonic,IEUS,5.4713398683653425e-14
2021-03-31,ALL,RF_longonly,isotonic,IEUS,5.092681491865739e-13
2021-04-30,ALL,RF_longonly,isotonic,IEUS,2.0313855117195832e-11
2021-05-31,ALL,RF_longonly,isotonic,IEUS,0.19999999998226037
2021-06-30,ALL,RF_longonly,isotonic,IEUS,1.8805773637405663e-12
2021-07-31,ALL,RF_longonly,isotonic,IEUS,4.746835593096464e-13
2021-08-31,ALL,RF_longonly,isotonic,IEUS,3.468735144217509e-11
2021-09-30,ALL,RF_longonly,isotonic,IEUS,2.472765426264456e-12
2021-10-31,ALL,RF_longonly,isotonic,IEUS,2.4484228690337885e-11
2021-11-30,ALL,RF_longonly,isotonic,IEUS,3.0734137012288827e-12
2021-12-31,ALL,RF_longonly,isotonic,IEUS,1.784693997457053e-12
2022-01-31,ALL,RF_longonly,isotonic,IEUS,4.66331046305926e-13
2022-02-28,ALL,RF_longonly,isotonic,IEUS,1.432037570663059e-12
2022-03-31,ALL,RF_longonly,isotonic,IEUS,2.36687591833932e-12
2022-04-30,ALL,RF_longonly,isotonic,IEUS,6.968161389749375e-12
2022-05-31,ALL,RF_longonly,isotonic,IEUS,5.754888640204396e-13
2022-06-30,ALL,RF_longonly,isotonic,IEUS,1.415345844822873e-12
2022-07-31,ALL,RF_longonly,isotonic,IEUS,2.973485770803444e-12
2022-08-31,ALL,RF_longonly,isotonic,IEUS,2.883628839884449e-12
2022-09-30,ALL,RF_longonly,isotonic,IEUS,3.7979640659156385e-13
2022-10-31,ALL,RF_longonly,isotonic,IEUS,3.2275927306693472e-12
2022-11-30,ALL,RF_longonly,isotonic,IEUS,8.325979588323718e-13
2022-12-31,ALL,RF_longonly,isotonic,IEUS,8.40169306194052e-11
2023-01-31,ALL,RF_longonly,isotonic,IEUS,1.8590912111495067e-12
2023-02-28,ALL,RF_longonly,isotonic,IEUS,6.278834376213942e-11
2023-03-31,ALL,RF_longonly,isotonic,IEUS,6.124754636688321e-13
2023-04-30,ALL,RF_longonly,isotonic,IEUS,0.19999999983757183
2023-05-31,ALL,RF_longonly,isotonic,IEUS,1.1157698043449987e-11
2023-06-30,ALL,RF_longonly,isotonic,IEUS,4.122988211144059e-12
2023-07-31,ALL,RF_longonly,isotonic,IEUS,2.696651971136505e-12
2023-08-31,ALL,RF_longonly,isotonic,IEUS,3.7308768150028166e-13
2023-09-30,ALL,RF_longonly,isotonic,IEUS,2.426841372378647e-13
2023-10-31,ALL,RF_longonly,isotonic,IEUS,2.559108190478158e-13
2023-11-30,ALL,RF_longonly,isotonic,IEUS,2.463610591466142e-11
2023-12-31,ALL,RF_longonly,isotonic,IEUS,0.19999999995579365
2024-01-31,ALL,RF_longonly,isotonic,IEUS,1.582151340377449e-12
2024-02-29,ALL,RF_longonly,isotonic,IEUS,5.062059056551181e-13
2024-03-31,ALL,RF_longonly,isotonic,IEUS,9.117006331978872e-13
2024-04-30,ALL,RF_longonly,isotonic,IEUS,3.9562701626811565e-13
2024-05-31,ALL,RF_longonly,isotonic,IEUS,7.629693733996287e-13
2024-06-30,ALL,RF_longonly,isotonic,IEUS,2.7836031333877454e-13
2024-07-31,ALL,RF_longonly,isotonic,IEUS,3.3844373764497815e-13
2024-08-31,ALL,RF_longonly,isotonic,IEUS,6.084440960652328e-13
2024-09-30,ALL,RF_longonly,isotonic,IEUS,5.178570441261952e-12
2024-10-31,ALL,RF_longonly,isotonic,IEUS,4.212478727838309e-12
2024-11-30,ALL,RF_longonly,isotonic,IEUS,4.0780831494400364e-12
2024-12-31,ALL,RF_longonly,isotonic,IEUS,4.649983461522003e-12
2025-01-31,ALL,RF_longonly,isotonic,IEUS,2.1378199074379162e-11
2025-02-28,ALL,RF_longonly,isotonic,IEUS,1.2406407668953236e-11
2025-03-31,ALL,RF_longonly,isotonic,IEUS,3.245674476054469e-11
2025-04-30,ALL,RF_longonly,isotonic,IEUS,9.008023384769985e-10
2025-05-31,ALL,RF_longonly,isotonic,IEUS,1.330135210721437e-11
2025-06-30,ALL,RF_longonly,isotonic,IEUS,4.8622562330223645e-12
2025-07-31,ALL,RF_longonly,isotonic,IEUS,3.8529122842532045e-13
2025-08-31,ALL,RF_longonly,isotonic,IEUS,3.0558283303339285e-12
2025-09-30,ALL,RF_longonly,isotonic,IEUS,1.095129171742346e-12
2008-10-31,ALL,RF_longonly,isotonic,IJR,
2008-11-30,ALL,RF_longonly,isotonic,IJR,
2008-12-31,ALL,RF_longonly,isotonic,IJR,
2009-01-31,ALL,RF_longonly,isotonic,IJR,
2009-02-28,ALL,RF_longonly,isotonic,IJR,
2009-03-31,ALL,RF_longonly,isotonic,IJR,
2009-04-30,ALL,RF_longonly,isotonic,IJR,
2009-05-31,ALL,RF_longonly,isotonic,IJR,
2009-06-30,ALL,RF_longonly,isotonic,IJR,
2009-07-31,ALL,RF_longonly,isotonic,IJR,
2009-08-31,ALL,RF_longonly,isotonic,IJR,
2009-09-30,ALL,RF_longonly,isotonic,IJR,
2009-10-31,ALL,RF_longonly,isotonic,IJR,8.259698967661062e-13
2009-11-30,ALL,RF_longonly,isotonic,IJR,2.547917036378406e-13
2009-12-31,ALL,RF_longonly,isotonic,IJR,1.3505349760876048e-11
2010-01-31,ALL,RF_longonly,isotonic,IJR,1.379268650885877e-11
2010-02-28,ALL,RF_longonly,isotonic,IJR,0.19999999977883043
2010-03-31,ALL,RF_longonly,isotonic,IJR,0.1999999999895398
2010-04-30,ALL,RF_longonly,isotonic,IJR,0.19999999999019355
2010-05-31,ALL,RF_longonly,isotonic,IJR,0.1999999999913302
2010-06-30,ALL,RF_longonly,isotonic,IJR,3.5589450871837014e-13
2010-07-31,ALL,RF_longonly,isotonic,IJR,3.173201716537995e-11
2010-08-31,ALL,RF_longonly,isotonic,IJR,7.853867754845048e-12
2010-09-30,ALL,RF_longonly,isotonic,IJR,2.071061899629993e-12
2010-10-31,ALL,RF_longonly,isotonic,IJR,1.4310673070311185e-11
2010-11-30,ALL,RF_longonly,isotonic,IJR,0.19999999999025864
2010-12-31,ALL,RF_longonly,isotonic,IJR,0.19999999999232357
2011-01-31,ALL,RF_longonly,isotonic,IJR,3.315599011730367e-12
2011-02-28,ALL,RF_longonly,isotonic,IJR,3.8388024765414365e-12
2011-03-31,ALL,RF_longonly,isotonic,IJR,8.877050177980291e-12
2011-04-30,ALL,RF_longonly,isotonic,IJR,4.227170716124169e-12
2011-05-31,ALL,RF_longonly,isotonic,IJR,2.5063444946544875e-11
2011-06-30,ALL,RF_longonly,isotonic,IJR,2.6572140339534247e-11
2011-07-31,ALL,RF_longonly,isotonic,IJR,2.11694754445953e-11
2011-08-31,ALL,RF_longonly,isotonic,IJR,4.741560564444081e-12
2011-09-30,ALL,RF_longonly,isotonic,IJR,3.0585955236902413e-13
2011-10-31,ALL,RF_longonly,isotonic,IJR,4.9233227159375575e-12
2011-11-30,ALL,RF_longonly,isotonic,IJR,0.19999999995525625
2011-12-31,ALL,RF_longonly,isotonic,IJR,0.19999999999849755
2012-01-31,ALL,RF_longonly,isotonic,IJR,0.19999999998763987
2012-02-29,ALL,RF_longonly,isotonic,IJR,0.19999999882145753
2012-03-31,ALL,RF_longonly,isotonic,IJR,0.1999999999608442
2012-04-30,ALL,RF_longonly,isotonic,IJR,0.19999999936343138
2012-05-31,ALL,RF_longonly,isotonic,IJR,0.19999999948518293
2012-06-30,ALL,RF_longonly,isotonic,IJR,0.19999999994933512
2012-07-31,ALL,RF_longonly,isotonic,IJR,7.150636749681781e-10
2012-08-31,ALL,RF_longonly,isotonic,IJR,0.19999999990819067
2012-09-30,ALL,RF_longonly,isotonic,IJR,5.882301576152097e-11
2012-10-31,ALL,RF_longonly,isotonic,IJR,6.665210654177905e-12
2012-11-30,ALL,RF_longonly,isotonic,IJR,5.758188708335963e-12
2012-12-31,ALL,RF_longonly,isotonic,IJR,1.4430308208694973e-11
2013-01-31,ALL,RF_longonly,isotonic,IJR,1.3584458098668349e-11
2013-02-28,ALL,RF_longonly,isotonic,IJR,0.19999999992457348
2013-03-31,ALL,RF_longonly,isotonic,IJR,0.19999999999572465
2013-04-30,ALL,RF_longonly,isotonic,IJR,0.19999999998472728
2013-05-31,ALL,RF_longonly,isotonic,IJR,0.2
2013-06-30,ALL,RF_longonly,isotonic,IJR,0.1999999999815572
2013-07-31,ALL,RF_longonly,isotonic,IJR,0.1999999999897294
2013-08-31,ALL,RF_longonly,isotonic,IJR,0.1999999999898965
2013-09-30,ALL,RF_longonly,isotonic,IJR,0.19999999997491733
2013-10-31,ALL,RF_longonly,isotonic,IJR,0.19999999998806223
2013-11-30,ALL,RF_longonly,isotonic,IJR,0.19999999997605217
2013-12-31,ALL,RF_longonly,isotonic,IJR,0.19999999999161913
2014-01-31,ALL,RF_longonly,isotonic,IJR,0.19999999997631016
2014-02-28,ALL,RF_longonly,isotonic,IJR,0.1999999999949122
2014-03-31,ALL,RF_longonly,isotonic,IJR,0.19999999998639859
2014-04-30,ALL,RF_longonly,isotonic,IJR,0.1999999999966564
2014-05-31,ALL,RF_longonly,isotonic,IJR,0.19999999998906115
2014-06-30,ALL,RF_longonly,isotonic,IJR,0.1999999999658077
2014-07-31,ALL,RF_longonly,isotonic,IJR,0.19999999998942317
2014-08-31,ALL,RF_longonly,isotonic,IJR,0.19999999998195733
2014-09-30,ALL,RF_longonly,isotonic,IJR,0.19999999994903994
2014-10-31,ALL,RF_longonly,isotonic,IJR,0.19999999998357357
2014-11-30,ALL,RF_longonly,isotonic,IJR,0.19999999990766476
2014-12-31,ALL,RF_longonly,isotonic,IJR,0.19999999996986415
2015-01-31,ALL,RF_longonly,isotonic,IJR,0.19999999990197198
2015-02-28,ALL,RF_longonly,isotonic,IJR,0.19999999997251383
2015-03-31,ALL,RF_longonly,isotonic,IJR,0.1999999999314339
2015-04-30,ALL,RF_longonly,isotonic,IJR,0.19999999997792786
2015-05-31,ALL,RF_longonly,isotonic,IJR,0.19999999823819317
2015-06-30,ALL,RF_longonly,isotonic,IJR,0.19999999982611583
2015-07-31,ALL,RF_longonly,isotonic,IJR,0.19999999998556664
2015-08-31,ALL,RF_longonly,isotonic,IJR,0.19999999999758541
2015-09-30,ALL,RF_longonly,isotonic,IJR,0.19999999999305323
2015-10-31,ALL,RF_longonly,isotonic,IJR,0.19999999998328052
2015-11-30,ALL,RF_longonly,isotonic,IJR,0.19999999979896982
2015-12-31,ALL,RF_longonly,isotonic,IJR,8.065776762024968e-12
2016-01-31,ALL,RF_longonly,isotonic,IJR,1.554959571523234e-11
2016-02-29,ALL,RF_longonly,isotonic,IJR,1.790477126642655e-10
2016-03-31,ALL,RF_longonly,isotonic,IJR,1.1816076302684125e-11
2016-04-30,ALL,RF_longonly,isotonic,IJR,1.1196026225969509e-10
2016-05-31,ALL,RF_longonly,isotonic,IJR,1.6359306612441647e-10
2016-06-30,ALL,RF_longonly,isotonic,IJR,0.199999999850131
2016-07-31,ALL,RF_longonly,isotonic,IJR,6.337360196834273e-11
2016-08-31,ALL,RF_longonly,isotonic,IJR,0.19999999998767046
2016-09-30,ALL,RF_longonly,isotonic,IJR,0.19999999995066417
2016-10-31,ALL,RF_longonly,isotonic,IJR,0.19999999997400109
2016-11-30,ALL,RF_longonly,isotonic,IJR,0.19999999997166912
2016-12-31,ALL,RF_longonly,isotonic,IJR,0.19999999999458012
2017-01-31,ALL,RF_longonly,isotonic,IJR,0.19999999999809964
2017-02-28,ALL,RF_longonly,isotonic,IJR,0.1999999999975611
2017-03-31,ALL,RF_longonly,isotonic,IJR,3.6427958393667847e-10
2017-04-30,ALL,RF_longonly,isotonic,IJR,2.8151326043723133e-11
2017-05-31,ALL,RF_longonly,isotonic,IJR,1.8746592505173372e-11
2017-06-30,ALL,RF_longonly,isotonic,IJR,0.1999999987281108
2017-07-31,ALL,RF_longonly,isotonic,IJR,0.19999999939256424
2017-08-31,ALL,RF_longonly,isotonic,IJR,2.1855264965693996e-11
2017-09-30,ALL,RF_longonly,isotonic,IJR,4.162588774004866e-12
2017-10-31,ALL,RF_longonly,isotonic,IJR,0.19999999986432537
2017-11-30,ALL,RF_longonly,isotonic,IJR,0.1999999998490943
2017-12-31,ALL,RF_longonly,isotonic,IJR,0.19999999987952888
2018-01-31,ALL,RF_longonly,isotonic,IJR,1.3160032809780353e-11
2018-02-28,ALL,RF_longonly,isotonic,IJR,2.0780790298360672e-10
2018-03-31,ALL,RF_longonly,isotonic,IJR,0.1999999999898835
2018-04-30,ALL,RF_longonly,isotonic,IJR,0.19999999998168974
2018-05-31,ALL,RF_longonly,isotonic,IJR,0.19999999993944845
2018-06-30,ALL,RF_longonly,isotonic,IJR,0.19999999999385654
2018-07-31,ALL,RF_longonly,isotonic,IJR,0.19999999998315854
2018-08-31,ALL,RF_longonly,isotonic,IJR,0.19999999999602502
2018-09-30,ALL,RF_longonly,isotonic,IJR,5.997134912933782e-11
2018-10-31,ALL,RF_longonly,isotonic,IJR,0.19999999981621563
2018-11-30,ALL,RF_longonly,isotonic,IJR,1.3647525336114453e-11
2018-12-31,ALL,RF_longonly,isotonic,IJR,0.1999999999622165
2019-01-31,ALL,RF_longonly,isotonic,IJR,9.978256228255447e-12
2019-02-28,ALL,RF_longonly,isotonic,IJR,8.365750750530276e-13
2019-03-31,ALL,RF_longonly,isotonic,IJR,2.6605336037644666e-13
2019-04-30,ALL,RF_longonly,isotonic,IJR,2.584638209371185e-11
2019-05-31,ALL,RF_longonly,isotonic,IJR,1.9005934616486058e-11
2019-06-30,ALL,RF_longonly,isotonic,IJR,6.829265423855713e-12
2019-07-31,ALL,RF_longonly,isotonic,IJR,3.3882632380405805e-12
2019-08-31,ALL,RF_longonly,isotonic,IJR,1.0639816500882872e-12
2019-09-30,ALL,RF_longonly,isotonic,IJR,2.934415103486737e-11
2019-10-31,ALL,RF_longonly,isotonic,IJR,6.425520865741692e-12
2019-11-30,ALL,RF_longonly,isotonic,IJR,7.36235756618057e-12
2019-12-31,ALL,RF_longonly,isotonic,IJR,0.19999999617614195
2020-01-31,ALL,RF_longonly,isotonic,IJR,3.994129775015169e-11
2020-02-29,ALL,RF_longonly,isotonic,IJR,6.53211753782268e-11
2020-03-31,ALL,RF_longonly,isotonic,IJR,0.19999999976430152
2020-04-30,ALL,RF_longonly,isotonic,IJR,3.901489071114205e-12
2020-05-31,ALL,RF_longonly,isotonic,IJR,8.801694116354429e-13
2020-06-30,ALL,RF_longonly,isotonic,IJR,2.794817449001781e-12
2020-07-31,ALL,RF_longonly,isotonic,IJR,2.663947405744e-13
2020-08-31,ALL,RF_longonly,isotonic,IJR,0.0
2020-09-30,ALL,RF_longonly,isotonic,IJR,8.832856082566531e-12
2020-10-31,ALL,RF_longonly,isotonic,IJR,2.870820270800586e-12
2020-11-30,ALL,RF_longonly,isotonic,IJR,2.255289324213347e-13
2020-12-31,ALL,RF_longonly,isotonic,IJR,7.310981846085597e-13
2021-01-31,ALL,RF_longonly,isotonic,IJR,3.396272203893971e-12
2021-02-28,ALL,RF_longonly,isotonic,IJR,0.1999999999995135
2021-03-31,ALL,RF_longonly,isotonic,IJR,3.4699360013286384e-12
2021-04-30,ALL,RF_longonly,isotonic,IJR,2.1248897172509978e-11
2021-05-31,ALL,RF_longonly,isotonic,IJR,0.19999999991261655
2021-06-30,ALL,RF_longonly,isotonic,IJR,5.239578684344332e-12
2021-07-31,ALL,RF_longonly,isotonic,IJR,6.823135537210942e-13
2021-08-31,ALL,RF_longonly,isotonic,IJR,1.1434564746260247e-11
2021-09-30,ALL,RF_longonly,isotonic,IJR,8.939888253453635e-12
2021-10-31,ALL,RF_longonly,isotonic,IJR,9.769261256426147e-12
2021-11-30,ALL,RF_longonly,isotonic,IJR,8.756729356049335e-12
2021-12-31,ALL,RF_longonly,isotonic,IJR,2.208016105319991e-12
2022-01-31,ALL,RF_longonly,isotonic,IJR,1.7004016440713718e-12
2022-02-28,ALL,RF_longonly,isotonic,IJR,3.1795058570803967e-12
2022-03-31,ALL,RF_longonly,isotonic,IJR,4.120190761127865e-12
2022-04-30,ALL,RF_longonly,isotonic,IJR,2.4927722825675533e-11
2022-05-31,ALL,RF_longonly,isotonic,IJR,3.175625937191612e-12
2022-06-30,ALL,RF_longonly,isotonic,IJR,3.025481239460827e-12
2022-07-31,ALL,RF_longonly,isotonic,IJR,6.971407206384508e-12
2022-08-31,ALL,RF_longonly,isotonic,IJR,1.0652477096106274e-11
2022-09-30,ALL,RF_longonly,isotonic,IJR,2.8434921659816275e-12
2022-10-31,ALL,RF_longonly,isotonic,IJR,1.6686884182031974e-11
2022-11-30,ALL,RF_longonly,isotonic,IJR,8.72048781683814e-13
2022-12-31,ALL,RF_longonly,isotonic,IJR,1.0073717340615263e-12
2023-01-31,ALL,RF_longonly,isotonic,IJR,7.212082477282641e-13
2023-02-28,ALL,RF_longonly,isotonic,IJR,1.0919901059486072e-11
2023-03-31,ALL,RF_longonly,isotonic,IJR,3.3623100176993007e-13
2023-04-30,ALL,RF_longonly,isotonic,IJR,7.896802288722036e-12
2023-05-31,ALL,RF_longonly,isotonic,IJR,3.482010530893806e-11
2023-06-30,ALL,RF_longonly,isotonic,IJR,3.3431237786021577e-12
2023-07-31,ALL,RF_longonly,isotonic,IJR,8.752632189034493e-13
2023-08-31,ALL,RF_longonly,isotonic,IJR,0.19999999999794146
2023-09-30,ALL,RF_longonly,isotonic,IJR,1.43455782461821e-12
2023-10-31,ALL,RF_longonly,isotonic,IJR,8.077699509032918e-13
2023-11-30,ALL,RF_longonly,isotonic,IJR,4.819591429585263e-13
2023-12-31,ALL,RF_longonly,isotonic,IJR,4.792508902852514e-12
2024-01-31,ALL,RF_longonly,isotonic,IJR,1.9369473677025418e-12
2024-02-29,ALL,RF_longonly,isotonic,IJR,1.1824632915338826e-12
2024-03-31,ALL,RF_longonly,isotonic,IJR,1.127931858583681e-12
2024-04-30,ALL,RF_longonly,isotonic,IJR,2.845871760153334e-13
2024-05-31,ALL,RF_longonly,isotonic,IJR,1.4912138219152133e-13
2024-06-30,ALL,RF_longonly,isotonic,IJR,6.157338594842908e-13
2024-07-31,ALL,RF_longonly,isotonic,IJR,2.278103066634921e-12
2024-08-31,ALL,RF_longonly,isotonic,IJR,1.002207562961453e-12
2024-09-30,ALL,RF_longonly,isotonic,IJR,2.8994296507998236e-12
2024-10-31,ALL,RF_longonly,isotonic,IJR,6.8237552963444475e-12
2024-11-30,ALL,RF_longonly,isotonic,IJR,1.3947946593616694e-11
2024-12-31,ALL,RF_longonly,isotonic,IJR,1.8616451304485244e-11
2025-01-31,ALL,RF_longonly,isotonic,IJR,1.3825760997774462e-11
2025-02-28,ALL,RF_longonly,isotonic,IJR,9.753694682526398e-12
2025-03-31,ALL,RF_longonly,isotonic,IJR,1.1863867006131482e-11
2025-04-30,ALL,RF_longonly,isotonic,IJR,1.3613387727383463e-11
2025-05-31,ALL,RF_longonly,isotonic,IJR,1.8991907851269357e-12
2025-06-30,ALL,RF_longonly,isotonic,IJR,1.7127711855034185e-12
2025-07-31,ALL,RF_longonly,isotonic,IJR,2.7332104833292707e-13
2025-08-31,ALL,RF_longonly,isotonic,IJR,7.044076918141356e-13
2025-09-30,ALL,RF_longonly,isotonic,IJR,6.756959855022186e-13
2008-10-31,ALL,RF_longonly,isotonic,MDY,
2008-11-30,ALL,RF_longonly,isotonic,MDY,
2008-12-31,ALL,RF_longonly,isotonic,MDY,
2009-01-31,ALL,RF_longonly,isotonic,MDY,
2009-02-28,ALL,RF_longonly,isotonic,MDY,
2009-03-31,ALL,RF_longonly,isotonic,MDY,
2009-04-30,ALL,RF_longonly,isotonic,MDY,
2009-05-31,ALL,RF_longonly,isotonic,MDY,
2009-06-30,ALL,RF_longonly,isotonic,MDY,
2009-07-31,ALL,RF_longonly,isotonic,MDY,
2009-08-31,ALL,RF_longonly,isotonic,MDY,
2009-09-30,ALL,RF_longonly,isotonic,MDY,
2009-10-31,ALL,RF_longonly,isotonic,MDY,1.48960068044895e-12
2009-11-30,ALL,RF_longonly,isotonic,MDY,3.191793727258953e-13
2009-12-31,ALL,RF_longonly,isotonic,MDY,1.5923713479328314e-11
2010-01-31,ALL,RF_longonly,isotonic,MDY,2.56064107011895e-12
2010-02-28,ALL,RF_longonly,isotonic,MDY,0.19999999979877653
2010-03-31,ALL,RF_longonly,isotonic,MDY,0.1999999997484995
2010-04-30,ALL,RF_longonly,isotonic,MDY,0.19999999982299668
2010-05-31,ALL,RF_longonly,isotonic,MDY,0.19999999989694148
2010-06-30,ALL,RF_longonly,isotonic,MDY,2.1225010356554536e-12
2010-07-31,ALL,RF_longonly,isotonic,MDY,2.473551138170407e-11
2010-08-31,ALL,RF_longonly,isotonic,MDY,2.107271985378338e-11
2010-09-30,ALL,RF_longonly,isotonic,MDY,3.650384409693972e-12
2010-10-31,ALL,RF_longonly,isotonic,MDY,2.813246473831552e-11
2010-11-30,ALL,RF_longonly,isotonic,MDY,0.1999999999968277
2010-12-31,ALL,RF_longonly,isotonic,MDY,2.1482985570594122e-12
2011-01-31,ALL,RF_longonly,isotonic,MDY,8.488038612136536e-12
2011-02-28,ALL,RF_longonly,isotonic,MDY,3.258119519102654e-08
2011-03-31,ALL,RF_longonly,isotonic,MDY,4.974081055532457e-11
2011-04-30,ALL,RF_longonly,isotonic,MDY,5.989974226511533e-12
2011-05-31,ALL,RF_longonly,isotonic,MDY,0.19999999960883835
2011-06-30,ALL,RF_longonly,isotonic,MDY,1.686962588491328e-10
2011-07-31,ALL,RF_longonly,isotonic,MDY,2.1846913028421122e-10
2011-08-31,ALL,RF_longonly,isotonic,MDY,8.098191554580247e-12
2011-09-30,ALL,RF_longonly,isotonic,MDY,4.000017285037873e-13
2011-10-31,ALL,RF_longonly,isotonic,MDY,1.6593130132795296e-11
2011-11-30,ALL,RF_longonly,isotonic,MDY,0.19999999998814638
2011-12-31,ALL,RF_longonly,isotonic,MDY,0.19999999999260978
2012-01-31,ALL,RF_longonly,isotonic,MDY,0.19999999996088308
2012-02-29,ALL,RF_longonly,isotonic,MDY,0.1999999997598038
2012-03-31,ALL,RF_longonly,isotonic,MDY,9.930812231580501e-11
2012-04-30,ALL,RF_longonly,isotonic,MDY,3.590395362819532e-11
2012-05-31,ALL,RF_longonly,isotonic,MDY,8.479014016546162e-11
2012-06-30,ALL,RF_longonly,isotonic,MDY,8.172980623559034e-12
2012-07-31,ALL,RF_longonly,isotonic,MDY,6.631082405320669e-12
2012-08-31,ALL,RF_longonly,isotonic,MDY,1.2593254317376366e-10
2012-09-30,ALL,RF_longonly,isotonic,MDY,0.19999999985205774
2012-10-31,ALL,RF_longonly,isotonic,MDY,7.304764365584041e-11
2012-11-30,ALL,RF_longonly,isotonic,MDY,4.235518552231331e-10
2012-12-31,ALL,RF_longonly,isotonic,MDY,0.19999999977813568
2013-01-31,ALL,RF_longonly,isotonic,MDY,0.19999999999168494
2013-02-28,ALL,RF_longonly,isotonic,MDY,0.1999999999532561
2013-03-31,ALL,RF_longonly,isotonic,MDY,0.2
