,DIA,IJR,MDY,MTUM,ONEQ,QQQ,QUAL,RSP,SPY,USMV,VNQ,VTV,VUG
2015-06-30,2.6039795161878524e-12,0.19999999999769458,0.19999999999754192,0.0,0.19999999999741894,0.19999999999724546,0.0,1.9713680108325505e-12,2.2464773422061205e-12,0.0,0.19999999999944243,1.843425523615105e-12,1.9914087029903924e-12
2015-07-31,2.2391902891888257e-10,0.1999999997979453,0.1999999997839377,0.0,0.19999999979720712,0.19999999976034177,0.0,1.6608320341829498e-10,1.960307532996856e-10,0.0,0.19999999995047993,1.613925963388064e-10,1.6266258679672686e-10
2015-08-31,1.2674901704092806e-11,0.19999999998920878,0.19999999998879478,0.0,0.19999999998613205,0.19999999998767523,0.0,1.0111878017469988e-11,1.0185900710470928e-11,0.0,0.1999999999977025,7.794196747625378e-12,9.719733471703404e-12
2015-09-30,2.2404230076975103e-10,0.19999999979639854,0.1999999997839562,0.0,0.19999999980795988,0.19999999976386043,0.0,1.8021979577816312e-10,1.922711160837425e-10,0.0,0.1999999999526952,1.4413541519320168e-10,1.5446117626388999e-10
2015-10-31,2.2191231317331638e-10,0.1999999997967787,0.19999999978400912,0.0,0.19999999979982863,0.19999999976638538,0.0,1.7200009544753104e-10,1.9257900632761559e-10,0.0,0.19999999995156909,1.5499442235716344e-10,1.59943167787735e-10
2015-11-30,1.1070759668481825e-11,0.19999999998682993,0.19999999999033846,0.0,0.19999999998517717,0.19999999998976156,0.0,7.908550737548753e-12,8.80583586204353e-12,5.0569055461826014e-12,0.19999999999717966,7.681756726178561e-12,1.0189385193475752e-11
2015-12-31,2.8693957720089495e-12,0.19999999999584087,0.1999999999971821,0.0,0.1999999999962959,0.19999999999700036,0.0,2.146441913817423e-12,2.4556578299806156e-12,2.032114123396917e-12,0.19999999999909857,2.0855733622813774e-12,2.993069687637517e-12
2016-01-31,2.1949535262069188e-12,0.19999999999727675,0.1999999999981442,0.0,0.1999999999974078,0.19999999999798862,0.0,1.7031325116610838e-12,1.7592112673079147e-12,8.274448655775704e-13,0.19999999999939153,1.594116962531194e-12,1.71206603705601e-12
2016-02-29,2.442483551326578e-12,0.19999999999659332,0.19999999999794663,0.0,0.1999999999970824,0.19999999999774287,0.0,1.834505825313693e-12,1.969306110399007e-12,1.4348626123211463e-12,0.19999999999927157,1.672685374416516e-12,2.0094135860853976e-12
2016-03-31,6.061548905550517e-12,0.19999999998837797,0.19999999999331602,0.0,0.1999999957955771,0.19999999999342433,0.0,6.496659170535078e-12,4.280237217986902e-12,4.2039599422003895e-09,0.19999999999848656,3.227329503800114e-12,6.792263298652087e-12
2016-04-30,3.692266528040947e-11,0.19999999989575715,0.19999999992309675,0.0,0.19999999651837133,0.19999999992075965,0.0,3.021426901398179e-11,4.084524301894113e-11,3.582650781861751e-09,0.19999999998305848,3.4816086408919416e-11,3.350749176570405e-11
2016-05-31,2.0630044474121296e-11,0.19999999994475393,0.19999999996133455,0.0,0.19999999658735187,0.19999999996000994,0.0,1.6466756796134395e-11,2.1506306465175624e-11,3.4625402784700235e-09,0.19999999999113632,1.8140874594721595e-11,1.6129134112128624e-11
2016-06-30,2.965465740175434e-11,0.1999999999377532,0.19999999996995724,0.0,1.306296178444469e-10,0.19999999997205023,0.0,3.370820616564621e-11,2.0489172989313498e-11,0.19999999986578468,0.19999999998847348,1.5590117627929173e-11,3.590927735963227e-11
2016-07-31,5.950232237757564e-11,0.19999999991426803,0.19999999989814504,0.0,0.19999999989591127,0.19999999989627662,0.0,6.415584854595228e-11,7.623840339909586e-11,4.389164707799586e-11,0.19999999997993492,5.929700598449779e-11,1.1237883648818398e-10
2016-08-31,6.1770501875708285e-12,0.1999999999889896,0.19999999999019055,0.0,0.19999999998982185,0.1999999999894831,0.0,6.897573749849031e-12,6.364288757168969e-12,6.582778641289572e-12,0.19999999999771712,5.43794188047332e-12,1.2338166083487529e-11
2016-09-30,2.6044339984392135e-12,0.19999999999667145,0.19999999999755647,0.0,0.19999999999674362,0.1999999999973802,0.0,1.9056678186223574e-12,2.1765123330759426e-12,1.410566139734308e-12,0.19999999999923743,1.9181904752770855e-12,2.3953333933762345e-12
2016-10-31,2.2685834285711943e-12,0.19999999999722914,0.19999999999796922,0.0,0.19999999999728874,0.19999999999779153,0.0,1.6939102931346915e-12,1.8713129430144663e-12,9.470070431627362e-13,0.19999999999935705,1.699440637319227e-12,1.8840327241777913e-12
2016-11-30,2.6360646301317835e-12,0.19999999999631496,0.19999999999705106,0.0,0.19999999999665324,0.19999999999684342,0.0,2.095188774342247e-12,2.413160630478672e-12,1.94577907932299e-12,0.1999999999991456,2.072219376508025e-12,2.8294079064372877e-12
2016-12-31,3.1534714882879266e-12,0.19999999999448667,0.19999999999479412,0.0,0.19999999999547377,0.19999999999436646,0.0,3.667855296148859e-12,3.291541918467849e-12,3.375072490712984e-12,0.19999999999877707,2.878137068973418e-12,5.735770375115984e-12
