,DAX,EUMV,EWD,EWG,EWI,EWL,EWN,EWP,EWQ,EWU,EZU,FEZ,IEUS,VGK
2018-10-31,0.0,7.990667922213825e-14,0.19999999999968995,0.19999999999890103,6.978791620137992e-15,0.1999999999992166,5.687072813447735e-13,7.397175743130458e-13,5.505415795738471e-13,0.19999999999954496,4.573292531079561e-13,4.768717952625125e-13,0.19999999999911364,6.538496758038543e-13
2018-11-30,1.0810175616398895e-13,1.233809903720854e-13,0.19999999999963847,0.1999999999980385,7.015086087114127e-14,0.1999999999989178,9.124077658631587e-13,1.1725209005576234e-12,8.265090933627775e-13,0.19999999999926155,5.650631193333024e-13,6.331595616684719e-13,0.1999999999986993,1.0329570164490335e-12
2018-12-31,7.608038067694777e-14,1.0115427308821956e-13,0.19999999999967408,0.19999999999843004,6.165761564183636e-14,0.19999999999902787,7.729887648414212e-13,1.010948129840924e-12,7.165994327218568e-13,0.19999999999938034,5.026850076557099e-13,5.580148677040161e-13,0.19999999999880713,8.803402424146328e-13
2019-01-31,1.7986473208347836e-13,2.0348418602252676e-13,0.19999999999956083,0.1999999999971752,9.371254170541062e-14,0.19999999999868406,1.2135742338621652e-12,1.5196914556940163e-12,1.0812737510008102e-12,0.1999999999989936,7.173531514997524e-13,8.144489051231716e-13,0.19999999999840784,1.355151859615984e-12
2019-02-28,1.5323924116370953e-13,2.0454634607277795e-13,0.19999999999957271,0.19999999999721016,9.059045501446647e-14,0.19999999999871854,1.1949626531216543e-12,1.4827774421531917e-12,1.0452975267341088e-12,0.19999999999902845,6.95451022935977e-13,7.880933613834442e-13,0.1999999999984819,1.333180748130892e-12
2019-03-31,2.183347216645535e-13,2.654319709318336e-13,0.19999999999951174,0.1999999999965653,1.1139185052403865e-13,0.199999999998528,1.429875119260975e-12,1.745247968109398e-12,1.2456174092327937e-12,0.19999999999880425,8.211175052605498e-13,9.35474842749386e-13,0.19999999999823895,1.5793130240475492e-12
2019-04-30,7.985147429670809e-13,6.838439381282771e-13,0.19999999999909246,0.19999999999336276,2.714039725847474e-13,0.1999999999973617,2.616692369284306e-12,3.097573185139652e-12,2.4127254068356216e-12,0.19999999999716234,1.6452015080104542e-12,1.8666450722838526e-12,0.19999999999680382,2.8243481933518104e-12
2019-05-31,3.4385962680698074e-13,2.28154618077912e-13,0.1999999999994826,0.19999999999642898,1.2305395462084338e-13,0.19999999999843193,1.4809614310269597e-12,1.8298548949001697e-12,1.3303939292099137e-12,0.19999999999870086,8.788060175106506e-13,1.0018576772704712e-12,0.19999999999810092,1.6378508934211447e-12
2019-06-30,3.3370003335578545e-13,3.3208066863032505e-13,0.19999999999942442,0.1999999999959299,1.4140929465365405e-13,0.19999999999827048,1.6468411129297639e-12,2.0294092645407195e-12,1.4968879471564226e-12,0.19999999999849882,9.896573585048656e-13,1.1295661251626333e-12,0.1999999999979542,1.8225449587259372e-12
2019-07-31,2.1067982513874197e-13,2.829766664795824e-13,0.19999999999950926,0.19999999999667045,1.1173530359374529e-13,0.19999999999851076,1.390593519684998e-12,1.7251800052836631e-12,1.2432175378370535e-12,0.19999999999880894,8.207351921029353e-13,9.34920475240818e-13,0.19999999999823434,1.546122971816475e-12
