,BITW,CPER,CRYPTO_EQ,DBC,GLD,ICLN,TAN,UNG,USO
2019-08-31,0.0,2.5973355761102567e-12,0.1999999999999355,0.19999999999860038,0.1999999999996793,0.19999999999896714,0.1999999999994235,4.1385901151264685e-13,3.82983967969619e-13
2019-09-30,0.0,6.854629434623919e-12,0.19999999999876797,0.19999999999720222,0.19999999999920984,0.19999999999786428,0.19999999999865778,7.545272658851396e-13,6.890092308153752e-13
2019-10-31,0.0,8.200475653016225e-12,0.19999999999846457,0.19999999999669796,0.19999999999909535,0.19999999999749804,0.19999999999842086,8.421193761554946e-13,7.804485691482301e-13
2019-11-30,0.0,7.031354642445545e-12,0.19999999999920695,0.1999999999969477,0.19999999999916787,0.1999999999977112,0.19999999999852378,7.410053663427465e-13,6.702119645744521e-13
2019-12-31,0.0,8.238033204768342e-12,0.19999999999947932,0.19999999999617685,0.19999999999900783,0.1999999999973254,0.19999999999832982,7.343406475878383e-13,7.084762069374586e-13
2020-01-31,0.0,2.864363645928111e-12,0.19999999999997412,0.1999999999984079,0.19999999999964108,0.19999999999890103,0.1999999999993639,4.1290230518121137e-13,4.3474944050126614e-13
2020-02-29,0.0,2.5989999937682407e-12,0.2000000000000074,0.19999999999847146,0.19999999999968374,0.19999999999899232,0.1999999999994675,3.6934955475769654e-13,4.092789092156325e-13
2020-03-31,0.0,2.9696985797935663e-12,0.1999999999996014,0.19999999999871376,0.19999999999964507,0.19999999999896553,0.1999999999993457,3.5764126458834014e-13,4.012584450091513e-13
2020-04-30,0.0,1.548053883779934e-10,0.20000000000040108,0.19999999990839998,0.1999999999807051,0.1999999999366967,0.19999999996587764,2.5778900626088852e-11,2.733531834553352e-11
2020-05-31,0.0,4.693350812460175e-12,0.19999999999999807,0.19999999999731527,0.1999999999994056,0.1999999999982048,0.19999999999902504,6.289410018715647e-13,7.290129759390053e-13
2020-06-30,0.0,4.676381319910467e-12,0.2000000000000088,0.1999999999973726,0.19999999999943896,0.1999999999983177,0.19999999999910814,4.896322282199767e-13,5.878282787728509e-13
