,BITW,CPER,CRYPTO_EQ,DAX,DBC,DIA,EUMV,EWD,EWG,EWI,EWL,EWN,EWP,EWQ,EWU,EZU,FEZ,GLD,ICLN,IEUS,IJR,MDY,MTUM,ONEQ,QQQ,QUAL,RSP,SPY,TAN,UNG,USMV,USO,VGK,VNQ,VTV,VUG
2012-07-31,0.0,0.0,0.0,0.0,3.2438983836471966e-15,1.5034800692623825e-13,0.0,0.19999999999811374,2.9785690048232563e-14,0.0,1.6611676232094625e-13,1.4677350435855114e-14,0.0,0.0,5.116716201303057e-14,0.0,0.0,0.1999999999979399,0.0,0.0,0.19999999999786153,7.897878552357238e-13,0.0,1.2012663169559469e-11,0.19999999999384702,0.0,6.246155523709454e-13,1.2458280155386111e-13,0.0,0.0,0.0,0.0,1.88639811886314e-14,0.1999999999979399,7.586711878719261e-14,2.3636624023558663e-13
2012-08-31,1.4802066133874928e-14,1.4802066133874928e-14,1.4802066133874928e-14,1.4802066133874928e-14,3.95152090406039e-14,2.574971517712451e-13,1.4802066133874928e-14,0.19999999999742638,7.545709084033626e-14,0.0,2.9197415176577185e-13,5.2029647664507864e-14,0.0,2.6206780618271535e-14,1.0322009531550554e-13,1.9283444113159048e-14,1.3518274219703237e-14,0.19999999999762733,0.0,7.610217086368047e-14,0.1999999999941817,1.4957180505205855e-12,1.4802066133874928e-14,1.275495054447049e-11,0.19999999999583476,1.4802066133874928e-14,1.1364392890303786e-12,2.226986659546198e-13,0.0,0.0,1.4802066133874928e-14,0.0,5.855881521618022e-14,0.19999999999762733,1.353602789978642e-13,4.2571623578702944e-13
2012-09-30,3.9670671259481616e-14,3.9670671259481616e-14,3.9670671259481616e-14,3.9670671259481616e-14,7.613506001051829e-14,4.1201626575037003e-13,3.9670671259481616e-14,0.19999999999707824,1.480559693752791e-13,0.0,4.904554912194129e-13,9.9494299204735e-14,1.6378471386807364e-14,6.119549634539585e-14,1.8034955351091273e-13,5.479380204796524e-14,4.590116700981757e-14,0.19999999999707427,0.0,9.042829260477081e-14,0.19999999998030052,2.2326327874866507e-12,3.9670671259481616e-14,2.2683021119346344e-11,0.19999999999837084,3.9670671259481616e-14,1.8332604466365165e-12,3.616959558127874e-13,0.0,0.0,3.9670671259481616e-14,0.0,1.1274144778721528e-13,0.19999999999707427,2.2736016956110284e-13,6.584838933498283e-13
2012-10-31,1.8805909682685784e-13,1.8805909682685784e-13,1.8805909682685784e-13,1.8805909682685784e-13,2.3690398783160725e-13,1.1100382924863911e-12,1.8805909682685784e-13,0.1999999999940135,4.3597769366088654e-13,9.817702953220903e-14,1.4710404710085929e-12,3.351308461041199e-13,1.5111595670519375e-13,2.466609779282902e-13,5.056407600953332e-13,2.321827398642619e-13,2.1445326546801385e-13,0.1999999999933857,0.0,4.362296215747584e-13,0.19999999996664256,7.11554709972666e-12,1.8805909682685784e-13,3.27317795921994e-11,0.19999999999664117,1.8805909682685784e-13,5.387227935219022e-12,9.386260800862703e-13,0.0,0.0,1.8805909682685784e-13,0.0,3.5501817005360715e-13,0.1999999999933857,6.137242998041662e-13,1.811534848603152e-12
2012-11-30,1.219718194169137e-13,1.219718194169137e-13,1.219718194169137e-13,1.219718194169137e-13,1.8798228135329522e-13,8.520438505255935e-13,1.219718194169137e-13,0.19999999999436233,3.7218289542099626e-13,4.093206024266416e-14,1.2256142674934558e-12,2.8372759326876336e-13,9.52792573042403e-14,2.0105168008672963e-13,4.281831928302706e-13,1.8412611587809697e-13,1.6604700347753608e-13,0.19999999999351334,0.0,1.815714700060439e-13,0.19999999991160045,5.738286974488464e-12,1.219718194169137e-13,9.870440156918723e-11,0.19999999999067877,1.219718194169137e-13,3.856001805189166e-12,7.478558948761785e-13,0.0,0.0,1.219718194169137e-13,0.0,2.9996303176134393e-13,0.19999999999339657,4.987897824930595e-13,1.408812849014228e-12
2012-12-31,9.63864795360288e-13,9.63864795360288e-13,9.63864795360288e-13,9.63864795360288e-13,1.1566357119557583e-12,3.3002794179768212e-12,9.63864795360288e-13,0.19999999998749676,1.880400519222441e-12,7.973315363123452e-13,4.750718528956321e-12,1.5562036878346017e-12,9.729097168830164e-13,1.297068449048049e-12,2.0410817323990415e-12,1.2341104492105114e-12,1.1793496364363399e-12,0.19999999998859772,5.367206252879768e-13,1.2321106242210025e-12,0.19999999991228842,1.6209390154253443e-11,9.63864795360288e-13,6.565908723404201e-11,0.19999999998690002,9.63864795360288e-13,1.1940379220614605e-11,3.0425983555884006e-12,1.9613836653960026e-13,1.479039101970602e-13,9.63864795360288e-13,2.651968009724251e-13,1.6137399944134883e-12,0.19999999998878457,2.265506883211775e-12,4.9467322766967005e-12
2013-01-31,1.3988358733556572e-13,1.3988358733556572e-13,1.3988358733556572e-13,1.3988358733556572e-13,1.8848586736941541e-13,6.224571058920591e-13,1.3988358733556572e-13,0.19999999999788062,3.2089043906145543e-13,1.194018456079309e-13,8.780478862454612e-13,2.695814524902436e-13,1.514578667950122e-13,2.1243265559746878e-13,3.4477905541885537e-13,2.0206635147424576e-13,1.915043563160198e-13,0.19999999999790125,5.103446417890635e-14,2.149847800920936e-13,0.19999999999579104,3.488013596532624e-12,1.3988358733556572e-13,3.4089662855465464e-12,0.19999999999486456,1.3988358733556572e-13,2.6920045968388466e-12,5.364986821576159e-13,6.74795503665508e-14,0.0,1.3988358733556572e-13,1.513645214271828e-14,2.750227889372293e-13,0.1999999999969493,4.328101834774477e-13,8.113172522011604e-13
2013-02-28,1.142745195769506e-13,1.142745195769506e-13,1.142745195769506e-13,1.142745195769506e-13,1.3073169250428166e-13,3.371753974983932e-13,1.142745195769506e-13,0.1999999999995689,1.9799905745902395e-13,9.315996026463379e-14,4.1234936996006486e-13,1.751886717747211e-13,1.167408529226806e-13,1.4744300356222273e-13,2.1360249181557762e-13,1.4094841015659537e-13,1.3377845744850696e-13,0.19999999999952847,5.1355257500357714e-14,1.56884837639588e-13,0.19999999999095489,8.875351920493572e-13,1.142745195769506e-13,8.076850990375656e-12,0.19999999999632043,1.142745195769506e-13,7.465702414897055e-13,3.0511770318297666e-13,5.109934781425615e-14,5.3600778900756084e-14,1.142745195769506e-13,5.0149270655570093e-14,1.7929371781629483e-13,0.19999999999939985,2.6084661066849723e-13,3.94984964911406e-13
2013-03-31,1.0996155912313365e-13,1.0996155912313365e-13,1.0996155912313365e-13,1.0996155912313365e-13,1.251842038165745e-13,3.1746222830160217e-13,1.0996155912313365e-13,0.19999999999945076,1.835923047889682e-13,8.670540828383016e-14,3.79888480907517e-13,1.6756871357639657e-13,1.0812881400082916e-13,1.389823508539568e-13,2.0273034692644767e-13,1.3272034121396646e-13,1.2582059123908038e-13,0.19999999999941925,4.495245361770928e-14,1.2127447323523779e-13,0.1999999999918761,6.091975000469063e-13,1.0996155912313365e-13,8.307422911425846e-12,0.19999999999628656,1.0996155912313365e-13,5.737690002590202e-13,2.8736522118532416e-13,1.2996922599183845e-14,7.188074406800965e-14,1.0996155912313365e-13,5.5862627398386737e-14,1.691662605775663e-13,0.19999999999924842,2.4677867173561307e-13,3.697523593173806e-13
2013-04-30,1.1904023163368803e-13,1.1904023163368803e-13,1.1904023163368803e-13,1.1904023163368803e-13,1.2854478788013956e-13,3.108700951515065e-13,1.1904023163368803e-13,0.19999999999942092,1.9415658445423965e-13,1.0447329475528192e-13,3.936798571204343e-13,1.7796837792351944e-13,1.2787701678767016e-13,1.5379739924433618e-13,2.097954293824849e-13,1.4775746995125343e-13,1.419704887272912e-13,0.19999999999950077,8.513898493545909e-14,1.4396758157716405e-13,0.1999999999900305,1.007791491763393e-12,1.1904023163368803e-13,1.0101669064715944e-11,0.19999999999534648,1.1904023163368803e-13,8.841240955214854e-13,2.83403320884124e-13,8.922255701059576e-14,1.1289413480810293e-13,1.1904023163368803e-13,6.059647526266236e-14,1.8052909245609302e-13,0.19999999999908868,2.444103646030164e-13,3.7577206038434826e-13
2013-05-31,4.779963602568261e-14,4.779963602568261e-14,4.779963602568261e-14,4.779963602568261e-14,5.253528142331028e-14,2.3102422511092144e-13,4.779963602568261e-14,0.19999999999985793,1.0970385521512857e-13,3.9435192244781054e-14,3.1209127848878435e-13,9.589924487653567e-14,5.2714951652029184e-14,7.511624839530703e-14,1.2002673658289738e-13,6.980084085023097e-14,6.569064976868669e-14,3.408913004105258e-12,1.969124140441623e-14,2.998418175241212e-14,0.19999999999941376,7.75017025458938e-13,4.779963602568261e-14,0.1999999999938092,0.19999999999972662,4.779963602568261e-14,7.148739528493219e-13,1.994890839212884e-13,1.663459429690286e-14,2.61006515617435e-14,4.779963602568261e-14,1.0468654761320183e-14,9.462590163600057e-14,0.19999999999983287,1.5714071405696594e-13,3.0045593399110877e-13
2013-06-30,1.3723095458573735e-13,1.3723095458573735e-13,1.3723095458573735e-13,1.3723095458573735e-13,1.4237372536382715e-13,5.637404144640722e-13,1.3723095458573735e-13,0.199999999999576,2.628649352355168e-13,1.0523641890415874e-13,6.842623769357162e-13,2.3532619896028016e-13,1.357228154107086e-13,1.8770049000825348e-13,2.779449068447642e-13,1.7572845764249905e-13,1.660801195720094e-13,1.0002867865354851e-12,3.363428532121937e-14,6.385812465906194e-14,0.19999999999951637,1.553284502105608e-12,1.3723095458573735e-13,0.19999999999254214,0.19999999999883597,1.3723095458573735e-13,1.6705713555067308e-12,4.768137360642212e-13,5.514299323779277e-15,3.675226233160954e-14,1.3723095458573735e-13,5.3462894326420794e-14,2.2504942146095574e-13,0.19999999999934895,3.815508148718467e-13,6.451494597389132e-13
2013-07-31,9.995358904664994e-14,9.995358904664994e-14,9.995358904664994e-14,9.995358904664994e-14,1.0600244678241078e-13,4.33537881067265e-13,9.995358904664994e-14,0.19999999999963328,2.0980359509667112e-13,8.244985127237601e-14,4.932258409609418e-13,2.035817863138247e-13,1.151590971694127e-13,1.5289149461223108e-13,2.1941811016349226e-13,1.4224332589634416e-13,1.34054897155576e-13,1.7032499506326726e-12,4.6257184498361014e-14,7.686145249567163e-14,0.19999999999955292,1.6467609080589399e-12,9.995358904664994e-14,0.19999999999730442,0.1999999999988281,9.995358904664994e-14,1.3839731037727265e-12,3.767363308871367e-13,4.7347594721045915e-14,3.5513079982362704e-14,9.995358904664994e-14,4.4600168523754166e-14,1.837590924328833e-13,0.19999999999521245,3.067602214720703e-13,5.251813521245969e-13
2013-08-31,8.286968360152645e-14,8.286968360152645e-14,8.286968360152645e-14,8.286968360152645e-14,9.139171592519742e-14,3.436274461483969e-13,8.286968360152645e-14,0.19999999999965032,1.797793638091018e-13,6.676728268901627e-14,4.3035243165516706e-13,1.774504821567405e-13,9.363986734592777e-14,1.2897899434913968e-13,1.899835442766254e-13,1.1931635175654704e-13,1.1133417761689928e-13,0.19999999999397167,2.1965838362239218e-14,5.777063856641744e-14,0.19999999999937548,1.0616872343586715e-12,8.286968360152645e-14,0.19999999999898013,0.19999999999934007,8.286968360152645e-14,9.743505322145115e-13,3.142285748174104e-13,1.8210473939719287e-14,3.031058689977108e-14,8.286968360152645e-14,3.8444794978727633e-14,1.5744027918587809e-13,2.7211090719624298e-12,2.4733145858962937e-13,4.437811853026796e-13
2013-09-30,4.9171732227130186e-14,4.9171732227130186e-14,4.9171732227130186e-14,4.9171732227130186e-14,5.162896544590236e-14,1.9272926206717298e-13,4.9171732227130186e-14,0.1999999999997802,1.1885253763687483e-13,4.2447298491769324e-14,2.9605838279169717e-13,1.0946553850833377e-13,6.461654412728032e-14,8.224906160012726e-14,1.1611574595181242e-13,7.723704922824095e-14,7.23304669187536e-14,0.19999999999656226,5.79752241182676e-14,7.895853281776677e-14,0.19999999999966966,1.061072337169262e-12,4.9171732227130186e-14,0.19999999999933388,0.1999999999995235,4.9171732227130186e-14,7.011601202338555e-13,1.8185410112900634e-13,9.140836615885768e-14,1.513361673146183e-14,4.9171732227130186e-14,2.2401996260523398e-14,1.0048170067835582e-13,7.831719024558689e-13,1.4076532012896487e-13,2.790189011186475e-13
2013-10-31,7.64917575709091e-14,7.64917575709091e-14,7.64917575709091e-14,7.64917575709091e-14,7.92370053961459e-14,2.209071459110694e-13,7.64917575709091e-14,0.19999999999968515,1.5505553634715635e-13,7.540200102815501e-14,3.2197390283847746e-13,1.4481025451948877e-13,9.997979810377377e-14,1.147460771640751e-13,1.4949164052068024e-13,1.1100302648904608e-13,1.0641315292255329e-13,0.19999999999310258,8.503879386391504e-14,1.018382095394403e-13,0.19999999999965834,1.878881249907791e-12,7.64917575709091e-14,0.1999999999995829,0.19999999999966656,7.64917575709091e-14,9.68789929384471e-13,2.1482435009938e-13,1.485931097889014e-13,3.478313240385722e-14,7.64917575709091e-14,4.474484864586577e-14,1.3405929697241956e-13,2.027444724875921e-12,1.752806465930099e-13,2.992539646018449e-13
2013-11-30,2.9029374318731127e-12,2.9029374318731127e-12,2.9029374318731127e-12,2.9029374318731127e-12,3.0064287706955313e-12,1.1673147772831333e-11,2.9029374318731127e-12,0.19999999998790932,7.520594201669006e-12,2.8307791965774167e-12,1.8658788958795457e-11,6.644242712771895e-12,4.160072726403777e-12,4.877177814504564e-12,6.858597785066057e-12,4.77414106987534e-12,4.497869278321985e-12,5.048676846421578e-11,3.1806946496375803e-12,3.553184033791188e-12,0.19999999998472315,0.1999999995248223,2.9029374318731127e-12,0.19999999998227044,0.19999999998258935,2.9029374318731127e-12,2.426402647706734e-10,1.1208764654025061e-11,6.470586607256016e-11,2.034318315744529e-12,2.9029374318731127e-12,1.336313850263646e-12,6.009452070884724e-12,2.784963271460137e-11,8.627229879275349e-12,1.732774181606155e-11
2013-12-31,1.0757364823807361e-12,1.0757364823807361e-12,1.0757364823807361e-12,1.0757364823807361e-12,1.1217205937321428e-12,3.975829892533877e-12,1.0757364823807361e-12,0.19999999999682538,2.7076199189691107e-12,1.0753963211860218e-12,7.161543716085794e-12,2.407623793253291e-12,1.5994054516539086e-12,1.810801877957286e-12,2.4757767266342963e-12,1.787621907989567e-12,1.6950440229966791e-12,6.171817500427509e-12,1.1183852615519084e-12,5.296746170201924e-12,0.19999999999302168,0.1999999999352039,1.0757364823807361e-12,0.19999999998850074,0.19999999999326007,1.0757364823807361e-12,1.9388883419670102e-11,3.825481054158787e-12,2.1322782661540826e-12,1.0136602307788593e-12,1.0757364823807361e-12,4.791772698778493e-13,2.2001172094831783e-12,5.492278646963526e-12,2.9773638182106723e-12,6.66787593972668e-12
2014-01-31,4.952983202972887e-14,4.952983202972887e-14,4.952983202972887e-14,4.952983202972887e-14,5.0560767188784836e-14,3.5720176957031567e-13,4.952983202972887e-14,0.19999999999926496,2.2209070671519584e-13,5.04536991642348e-14,4.954886716956571e-13,1.9473952720290485e-13,1.1153598709267682e-13,1.258686170521254e-13,2.0589750144674582e-13,1.2424734175696267e-13,1.1267759291310117e-13,5.622700017739421e-13,9.11592790795446e-14,4.3857215524204564e-13,0.19999999999874765,3.018653913991028e-12,4.952983202972887e-14,0.19999999999821325,0.19999999999849072,4.952983202972887e-14,9.216736972298795e-13,3.474158658529259e-13,4.598103986110057e-13,0.19999999999554122,4.952983202972887e-14,0.0,1.7281522003107914e-13,5.100191502304298e-13,2.6694446245699213e-13,5.058514562957284e-13
2014-02-28,6.202577743695403e-14,6.202577743695403e-14,6.202577743695403e-14,6.202577743695403e-14,6.727768306575301e-14,3.180376489312738e-13,6.202577743695403e-14,0.19999999999962836,2.0654532844368892e-13,7.044689120485494e-14,4.940509005236244e-13,1.8278755527159008e-13,1.1483859018552636e-13,1.313605232167342e-13,1.951296974614589e-13,1.2754476849005062e-13,1.1754901507914958e-13,9.153090137490004e-13,2.2362279713093597e-14,4.4561400511670313e-13,0.1999999999998593,1.0424127374708483e-12,6.202577743695403e-14,0.19999999999364748,0.19999999999979662,6.202577743695403e-14,8.180265825743607e-13,2.9710196460679225e-13,1.4525970814878127e-13,0.19999999999951817,6.202577743695403e-14,1.6704999755989396e-14,1.681917395089275e-13,4.829127688405047e-13,2.301812150621278e-13,4.444107621740268e-13
2014-03-31,1.0420825367854872e-12,1.0420825367854872e-12,1.0420825367854872e-12,1.0420825367854872e-12,1.1237611582425148e-12,4.8115026800063214e-12,1.0420825367854872e-12,0.1999999999939059,2.9165015580219326e-12,1.2636855109980913e-12,1.1773583792462932e-11,2.6761857586444915e-12,1.7891872605888354e-12,1.9583052891672767e-12,2.737576946910873e-12,1.9100976890388463e-12,1.7841538984597183e-12,1.4758066318523848e-11,1.0777664877310887e-12,8.30790126912412e-12,0.1999999999909854,0.19999999967809706,1.0420825367854872e-12,0.19999999998881637,0.19999999999035076,1.0420825367854872e-12,2.5300742833962896e-10,4.39644271598256e-12,2.8913440544979893e-12,4.182559083854349e-12,1.0420825367854872e-12,4.742491917130745e-13,2.427461708511088e-12,1.0973669838359526e-11,3.3514469937058253e-12,8.914984038228559e-12
2014-04-30,1.0393233094680589e-13,1.0393233094680589e-13,1.0393233094680589e-13,1.0393233094680589e-13,1.3354573121116207e-13,1.0954921838093348e-12,1.0393233094680589e-13,0.1999999999977639,6.598148559038968e-13,1.832636702535703e-13,1.7126859092961707e-12,5.809805280083229e-13,3.4505888203903873e-13,3.94182769466835e-13,6.466287247004032e-13,3.7431394906411724e-13,3.390623581347908e-13,1.4631353130422555e-12,0.0,1.3674134283574822e-12,0.1999999999947368,9.31282997793355e-12,1.0393233094680589e-13,0.1999999999914773,0.19999999999340257,1.0393233094680589e-13,2.7132869765641435e-12,1.0238621115496275e-12,6.78715013260123e-14,0.19999999999481566,1.0393233094680589e-13,0.0,5.326027948691055e-13,1.7168696920480282e-12,7.734948162589682e-13,1.5360010673850427e-12
2014-05-31,1.1510615816954325e-13,1.1510615816954325e-13,1.1510615816954325e-13,1.1510615816954325e-13,1.2369058587540848e-13,5.025316124071139e-13,1.1510615816954325e-13,0.19999999999946616,3.25503767607125e-13,1.4186656978491386e-13,8.165158524816829e-13,2.936872152622087e-13,2.0768365765674624e-13,2.225013234045223e-13,3.196690959816277e-13,2.1571395501061362e-13,2.0337931593568644e-13,5.019670502213831e-13,7.763731086153013e-14,6.355940023825077e-13,0.19999999999839518,1.7515862914897543e-12,1.1510615816954325e-13,0.19999999999792223,0.19999999999873216,1.1510615816954325e-13,1.3163853286045406e-12,4.798909320022507e-13,0.19999999999391294,2.265701425606028e-13,1.1510615816954325e-13,6.05473887914564e-14,2.7472017260408086e-13,8.346793452139854e-13,3.69598818539218e-13,7.488449046149646e-13
2014-06-30,1.0145109772523402e-13,1.0145109772523402e-13,1.0145109772523402e-13,1.0145109772523402e-13,1.1068976039605158e-13,3.995877653769555e-13,1.0145109772523402e-13,0.19999999999900223,2.5949665420847366e-13,1.2351959839832288e-13,6.13217518651424e-13,2.438323609459421e-13,1.798533302994613e-13,1.848383597505349e-13,2.638270683469296e-13,1.8115734090032686e-13,1.7250890803090258e-13,5.573643845768512e-13,4.5240100288082195e-14,4.842790295444207e-13,0.1999999999995679,1.4442661353002578e-12,1.0145109772523402e-13,0.19999999999301327,0.19999999999948562,1.0145109772523402e-13,1.0433604213131433e-12,3.8784856834614753e-13,0.1999999999994831,1.1203627074787661e-13,1.0145109772523402e-13,5.739575693799083e-14,2.273409494266053e-13,6.454615205599049e-13,3.0403441523797857e-13,5.951069128856596e-13
2014-07-31,7.088911145871663e-13,7.088911145871663e-13,7.088911145871663e-13,7.088911145871663e-13,7.44241051349896e-13,3.640556519587072e-12,7.088911145871663e-13,0.19999999999077114,1.9416044909154884e-12,8.453014665494157e-13,5.451544460971052e-12,1.9162861473167585e-12,1.3786443443997291e-12,1.366007709730732e-12,2.188823812926844e-12,1.3386278921074537e-12,1.2641456734504564e-12,4.109747049931919e-12,1.3920376205722355e-12,3.809285207480424e-12,0.1999999999901137,2.3107505834284956e-11,7.088911145871663e-13,0.19999999998977097,0.1999999999920803,7.088911145871663e-13,1.2993049660020966e-11,3.5738887895663153e-12,0.19999999994216497,8.123214439422035e-14,7.088911145871663e-13,2.663984538043225e-13,1.7853149635046133e-12,7.283894113070792e-12,2.6740128821807976e-12,6.27556137816047e-12
2014-08-31,2.841788417144829e-13,2.841788417144829e-13,2.841788417144829e-13,2.841788417144829e-13,2.887898904487898e-13,1.1051743672352404e-12,2.841788417144829e-13,0.19999999999833928,5.889366683863764e-13,3.1394028442519017e-13,1.4465610221809338e-12,6.119449270549309e-13,4.543782392665058e-13,4.627163821366536e-13,6.737777888822911e-13,4.493385316002272e-13,4.302873595176611e-13,1.0381182799846556e-12,4.692961139210196e-13,1.0379813227538954e-12,0.1999999999985669,6.338134591913662e-12,2.841788417144829e-13,0.19999999999893103,0.19999999999827034,2.841788417144829e-13,3.318655552332867e-12,1.0696085621079549e-12,0.1999999999781005,1.748171162939928e-13,2.841788417144829e-13,1.5711982115251172e-13,5.679829937440711e-13,1.904974594864801e-12,8.258967047009609e-13,1.7901675225313376e-12
2014-09-30,9.125025067120099e-13,9.125025067120099e-13,9.125025067120099e-13,9.125025067120099e-13,8.720566840887598e-13,3.848794576977836e-12,9.125025067120099e-13,0.19999999998781437,1.7454367634860068e-12,9.856180785621482e-13,4.313973058476584e-12,1.9226155871073707e-12,1.394587936596876e-12,1.4204009828826983e-12,1.9546252014084896e-12,1.3830210901197457e-12,1.3346738045975112e-12,2.4244818007607012e-12,1.360460444974239e-12,2.7200203052863567e-12,0.19999999999073836,4.56035755276836e-11,9.125025067120099e-13,0.19999999999080043,0.1999999999924676,9.125025067120099e-13,1.8927998091804958e-11,3.7783411774353644e-12,0.1999999999158703,4.634218896111604e-13,9.125025067120099e-13,4.714424195982697e-13,1.716233643091779e-12,5.803978113762481e-12,2.768124792245647e-12,7.795134556108786e-12
2014-10-31,9.86428930745197e-13,9.86428930745197e-13,9.86428930745197e-13,9.86428930745197e-13,8.980805748056572e-13,5.0988098344590115e-12,9.86428930745197e-13,0.19999999997502022,1.999304935980118e-12,1.0224248043748148e-12,5.129049982686454e-12,2.234149296905139e-12,1.5413720625557518e-12,1.5522095106998878e-12,2.2124934519960066e-12,1.5217000959797541e-12,1.4563752062979603e-12,2.341600860330518e-12,1.4231798463746466e-12,2.9482915347123264e-12,0.1999999999941467,0.19999999984404906,9.86428930745197e-13,0.19999999999421902,0.19999999999431584,9.86428930745197e-13,9.972626173600667e-11,5.042589899575815e-12,1.627840857220608e-11,2.2749315095475e-13,9.86428930745197e-13,4.2606582888741176e-13,1.9479190541160587e-12,2.0083132863627737e-11,3.5756673610577726e-12,1.1671139603872615e-11
2014-11-30,1.1921452679225349e-12,1.1921452679225349e-12,1.1921452679225349e-12,1.1921452679225349e-12,1.0354930712078745e-12,5.9286145551550775e-12,1.1921452679225349e-12,0.19999999993602716,2.418858943042689e-12,1.221244607118414e-12,5.975701182655118e-12,2.664204001981983e-12,1.7968830171756342e-12,1.8342379224606243e-12,2.4294361537198615e-12,1.8196857122233144e-12,1.7390334996041051e-12,2.419201638498767e-12,1.6850453295314286e-12,3.1889626597029616e-12,0.19999999999286555,0.1999999999701597,1.1921452679225349e-12,0.1999999999931097,0.1999999999954588,1.1921452679225349e-12,2.6867967399194623e-11,5.8388030321524925e-12,7.088315651603612e-12,8.017613405697123e-13,1.1921452679225349e-12,6.148077519834398e-13,2.243407861493706e-12,9.385734000302647e-12,4.0651629178348716e-12,9.779499625207193e-12
2014-12-31,7.658071306485404e-13,7.658071306485404e-13,7.658071306485404e-13,7.658071306485404e-13,6.386467513164648e-13,3.926431281783466e-12,7.658071306485404e-13,0.19999999996086737,1.4393757424073322e-12,7.317653903525204e-13,3.437375529084229e-12,1.596481460355963e-12,1.0354480912171672e-12,1.0921717094136407e-12,1.4103023371537408e-12,1.0800692579545099e-12,1.0330454505864062e-12,1.5125770498946077e-12,1.2504098923992256e-12,1.846002353230033e-12,0.19999999999596144,0.19999999996292775,7.658071306485404e-13,0.1999999999960068,0.1999999999975666,7.658071306485404e-13,2.847970178931917e-11,3.959334811599391e-12,4.4198708018923565e-12,1.63454567796471e-13,7.658071306485404e-13,4.958505850359385e-13,1.3088756491498773e-12,7.954737452066527e-12,2.577801988422223e-12,9.153937497156806e-12
2015-01-31,6.26298212949723e-13,6.26298212949723e-13,6.26298212949723e-13,6.26298212949723e-13,4.847448130109804e-13,3.3593967617764118e-12,6.26298212949723e-13,0.19999999995552534,1.3341678039668802e-12,5.897974238131477e-13,3.231671263078348e-12,1.4512926661764976e-12,8.096432412741114e-13,9.524550925704618e-13,1.2394688294161195e-12,9.38054621451033e-13,8.817561299141266e-13,1.789043891290082e-12,1.1171834273524894e-12,1.6311225949269983e-12,0.19999999999533918,0.19999999888691708,6.26298212949723e-13,0.1999999999956764,0.19999999999719287,6.26298212949723e-13,9.975380871665437e-12,3.656543323331383e-12,4.046240099309029e-12,5.26243802037621e-14,6.26298212949723e-13,2.700212752319721e-13,1.1583722347959796e-12,1.1120126197746006e-09,2.2190541482237774e-12,1.1138268191963567e-11
2015-02-28,4.700159970384756e-12,4.700159970384756e-12,4.700159970384756e-12,4.700159970384756e-12,4.391777018880424e-12,1.1092830794295375e-11,4.700159970384756e-12,0.19999999992193337,6.376373343018228e-12,4.718419856486149e-12,1.0025622424824612e-11,6.683401438057241e-12,5.246702332117812e-12,5.5580154581803465e-12,6.228403740515183e-12,5.5235771360265835e-12,5.3980849853715104e-12,6.46868071692254e-12,5.597189114676511e-12,7.427995958742666e-12,0.1999999999944321,0.19999999974873947,4.700159970384756e-12,0.19999999999591972,0.19999999999758936,4.700159970384756e-12,6.679382035016797e-11,1.1074343077191984e-11,1.6441030508906354e-11,3.526479884736108e-12,4.700159970384756e-12,4.055727483679028e-12,6.0307851519460935e-12,7.247240989370136e-11,8.424668167716789e-12,2.4228457057073466e-11
2015-03-31,9.088297892695529e-13,9.088297892695529e-13,9.088297892695529e-13,9.088297892695529e-13,6.798519519618761e-13,5.347051823128461e-12,9.088297892695529e-13,0.19999999996699547,1.9833034914082327e-12,9.157015601567192e-13,4.7066488768632915e-12,2.1578526343899496e-12,1.2316232129559108e-12,1.413689931565954e-12,1.7381126241116002e-12,1.4085187939511316e-12,1.3273228915393337e-12,1.8201194435526346e-12,2.271085366644734e-12,2.6365484519725136e-12,0.19999999999094997,0.19999999993819456,9.088297892695529e-13,0.1999999999949879,0.1999999999958309,9.088297892695529e-13,1.4546638628400148e-11,5.3188430835946765e-12,2.375084198468358e-11,2.618278012145902e-13,9.088297892695529e-13,4.2080410386951287e-13,1.6908954696876636e-12,1.2897322745582495e-11,3.3179130960878345e-12,1.3928161952642706e-11
2015-04-30,1.7742787299833976e-13,1.7742787299833976e-13,1.7742787299833976e-13,1.7742787299833976e-13,1.4213661986660518e-13,7.941042647496569e-13,1.7742787299833976e-13,0.19999999998338755,3.78158094506685e-13,1.8291615658388528e-13,8.081307311208069e-13,4.2782836361061343e-13,2.4506432977130136e-13,2.858466530888719e-13,3.649801329613741e-13,2.784474045186404e-13,2.6142516725134024e-13,3.4211359607488663e-13,5.997311400620812e-13,5.456345242461856e-13,0.19999999999869136,4.444537708419598e-11,1.7742787299833976e-13,0.1999999999989631,0.1999999999989958,1.7742787299833976e-13,1.211548248159999e-12,8.077049573046375e-13,0.19999999996284465,8.49799844599399e-14,1.7742787299833976e-13,1.113379969470944e-13,3.418337093727443e-13,1.1793816953089773e-12,5.925765703888173e-13,1.2669035490431613e-12
