Date,Universe,Ticker,Alpha
2024-04-30,A,RSP,100.0
2024-04-30,A,SPY,100.0
2024-04-30,A,USMV,100.0
2024-04-30,A,VNQ,100.0
2024-04-30,A,VTV,100.0
2024-04-30,A,VUG,100.0
2024-05-31,A,DIA,100.0
2024-05-31,A,IJR,100.0
2024-05-31,A,MDY,100.0
2024-05-31,A,MTUM,100.0
2024-05-31,A,ONEQ,100.0
2024-05-31,A,QQQ,100.0
2024-05-31,A,QUAL,100.0
2024-05-31,A,RSP,100.0
2024-05-31,A,SPY,100.0
2024-05-31,A,USMV,100.0
2024-05-31,A,VNQ,100.0
2024-05-31,A,VTV,100.0
2024-05-31,A,VUG,100.0
2024-06-30,A,DIA,100.0
2024-06-30,A,IJR,100.0
2024-06-30,A,MDY,100.0
2024-06-30,A,MTUM,100.0
2024-06-30,A,ONEQ,100.0
2024-06-30,A,QQQ,100.0
2024-06-30,A,QUAL,100.0
2024-06-30,A,RSP,100.0
2024-06-30,A,SPY,100.0
2024-06-30,A,USMV,100.0
2024-06-30,A,VNQ,100.0
2024-06-30,A,VTV,100.0
2024-06-30,A,VUG,100.0
2024-07-31,A,DIA,100.0
2024-07-31,A,IJR,100.0
2024-07-31,A,MDY,100.0
2024-07-31,A,MTUM,100.0
2024-07-31,A,ONEQ,100.0
2024-07-31,A,QQQ,100.0
2024-07-31,A,QUAL,100.0
2024-07-31,A,RSP,100.0
2024-07-31,A,SPY,100.0
2024-07-31,A,USMV,100.0
2024-07-31,A,VNQ,100.0
2024-07-31,A,VTV,100.0
2024-07-31,A,VUG,100.0
2024-08-31,A,DIA,100.0
2024-08-31,A,IJR,100.0
2024-08-31,A,MDY,100.0
2024-08-31,A,MTUM,100.0
2024-08-31,A,ONEQ,100.0
2024-08-31,A,QQQ,100.0
2024-08-31,A,QUAL,100.0
2024-08-31,A,RSP,100.0
2024-08-31,A,SPY,100.0
2024-08-31,A,USMV,100.0
2024-08-31,A,VNQ,100.0
2024-08-31,A,VTV,100.0
2024-08-31,A,VUG,100.0
2024-09-30,A,DIA,100.0
2024-09-30,A,IJR,100.0
2024-09-30,A,MDY,100.0
2024-09-30,A,MTUM,100.0
2024-09-30,A,ONEQ,100.0
2024-09-30,A,QQQ,100.0
2024-09-30,A,QUAL,100.0
2024-09-30,A,RSP,100.0
2024-09-30,A,SPY,100.0
2024-09-30,A,USMV,100.0
2024-09-30,A,VNQ,100.0
2024-09-30,A,VTV,100.0
2024-09-30,A,VUG,100.0
2024-10-31,A,DIA,100.0
2024-10-31,A,IJR,100.0
2024-10-31,A,MDY,100.0
2024-10-31,A,MTUM,100.0
2024-10-31,A,ONEQ,100.0
2024-10-31,A,QQQ,100.0
2024-10-31,A,QUAL,100.0
2024-10-31,A,RSP,100.0
2024-10-31,A,SPY,100.0
2024-10-31,A,USMV,100.0
2024-10-31,A,VNQ,100.0
2024-10-31,A,VTV,100.0
2024-10-31,A,VUG,100.0
2024-11-30,A,DIA,100.0
2024-11-30,A,IJR,100.0
2024-11-30,A,MDY,100.0
2024-11-30,A,MTUM,100.0
2024-11-30,A,ONEQ,100.0
2024-11-30,A,QQQ,100.0
2024-11-30,A,QUAL,100.0
2024-11-30,A,RSP,100.0
2024-11-30,A,SPY,100.0
2024-11-30,A,USMV,100.0
2024-11-30,A,VNQ,100.0
2024-11-30,A,VTV,100.0
2024-11-30,A,VUG,100.0
2024-12-31,A,DIA,100.0
2024-12-31,A,IJR,100.0
2024-12-31,A,MDY,100.0
2024-12-31,A,MTUM,100.0
2024-12-31,A,ONEQ,100.0
2024-12-31,A,QQQ,100.0
2024-12-31,A,QUAL,100.0
2024-12-31,A,RSP,100.0
2024-12-31,A,SPY,100.0
2024-12-31,A,USMV,100.0
2024-12-31,A,VNQ,100.0
2024-12-31,A,VTV,100.0
2024-12-31,A,VUG,100.0
2025-01-31,A,DIA,100.0
2025-01-31,A,IJR,100.0
2025-01-31,A,MDY,100.0
2025-01-31,A,MTUM,100.0
2025-01-31,A,ONEQ,100.0
2025-01-31,A,QQQ,100.0
2025-01-31,A,QUAL,100.0
2025-01-31,A,RSP,100.0
2025-01-31,A,SPY,100.0
2025-01-31,A,USMV,100.0
2025-01-31,A,VNQ,100.0
2025-01-31,A,VTV,100.0
2025-01-31,A,VUG,100.0
2025-02-28,A,DIA,100.0
2025-02-28,A,IJR,100.0
2025-02-28,A,MDY,100.0
2025-02-28,A,MTUM,100.0
2025-02-28,A,ONEQ,100.0
2025-02-28,A,QQQ,100.0
2025-02-28,A,QUAL,100.0
2025-02-28,A,RSP,100.0
2025-02-28,A,SPY,100.0
2025-02-28,A,USMV,100.0
2025-02-28,A,VNQ,100.0
2025-02-28,A,VTV,100.0
2025-02-28,A,VUG,100.0
2025-03-31,A,DIA,100.0
2025-03-31,A,IJR,100.0
2025-03-31,A,MDY,100.0
2025-03-31,A,MTUM,100.0
2025-03-31,A,ONEQ,100.0
2025-03-31,A,QQQ,100.0
2025-03-31,A,QUAL,100.0
2025-03-31,A,RSP,100.0
2025-03-31,A,SPY,100.0
2025-03-31,A,USMV,100.0
2025-03-31,A,VNQ,100.0
2025-03-31,A,VTV,100.0
2025-03-31,A,VUG,100.0
2025-04-30,A,DIA,100.0
2025-04-30,A,IJR,100.0
2025-04-30,A,MDY,100.0
2025-04-30,A,MTUM,100.0
2025-04-30,A,ONEQ,100.0
2025-04-30,A,QQQ,100.0
2025-04-30,A,QUAL,100.0
2025-04-30,A,RSP,100.0
2025-04-30,A,SPY,100.0
2025-04-30,A,USMV,100.0
2025-04-30,A,VNQ,100.0
2025-04-30,A,VTV,100.0
2025-04-30,A,VUG,100.0
2025-05-31,A,DIA,100.0
2025-05-31,A,IJR,100.0
2025-05-31,A,MDY,100.0
2025-05-31,A,MTUM,100.0
2025-05-31,A,ONEQ,100.0
2025-05-31,A,QQQ,100.0
2025-05-31,A,QUAL,100.0
2025-05-31,A,RSP,100.0
2025-05-31,A,SPY,100.0
2025-05-31,A,USMV,100.0
2025-05-31,A,VNQ,100.0
2025-05-31,A,VTV,100.0
2025-05-31,A,VUG,100.0
2025-06-30,A,DIA,100.0
2025-06-30,A,IJR,100.0
2025-06-30,A,MDY,100.0
2025-06-30,A,MTUM,100.0
2025-06-30,A,ONEQ,100.0
2025-06-30,A,QQQ,100.0
2025-06-30,A,QUAL,100.0
2025-06-30,A,RSP,100.0
2025-06-30,A,SPY,100.0
2025-06-30,A,USMV,100.0
2025-06-30,A,VNQ,100.0
2025-06-30,A,VTV,100.0
2025-06-30,A,VUG,100.0
2025-07-31,A,DIA,100.0
2025-07-31,A,IJR,100.0
2025-07-31,A,MDY,100.0
2025-07-31,A,MTUM,100.0
2025-07-31,A,ONEQ,100.0
2025-07-31,A,QQQ,100.0
2025-07-31,A,QUAL,100.0
2025-07-31,A,RSP,100.0
2025-07-31,A,SPY,100.0
2025-07-31,A,USMV,100.0
2025-07-31,A,VNQ,100.0
2025-07-31,A,VTV,100.0
2025-07-31,A,VUG,100.0
2025-08-31,A,DIA,100.0
2025-08-31,A,IJR,100.0
2025-08-31,A,MDY,100.0
2025-08-31,A,MTUM,100.0
2025-08-31,A,ONEQ,100.0
2025-08-31,A,QQQ,100.0
2025-08-31,A,QUAL,100.0
2025-08-31,A,RSP,100.0
2025-08-31,A,SPY,100.0
2025-08-31,A,USMV,100.0
2025-08-31,A,VNQ,100.0
2025-08-31,A,VTV,100.0
2025-08-31,A,VUG,100.0
2025-09-30,A,DIA,100.0
2025-09-30,A,IJR,100.0
2025-09-30,A,MDY,100.0
2025-09-30,A,MTUM,100.0
2025-09-30,A,ONEQ,100.0
2025-09-30,A,QQQ,100.0
2025-09-30,A,QUAL,100.0
2025-09-30,A,RSP,100.0
2025-09-30,A,SPY,100.0
2025-09-30,A,USMV,100.0
2025-09-30,A,VNQ,100.0
2025-09-30,A,VTV,100.0
2025-09-30,A,VUG,100.0
2009-10-31,ALL,DIA,100.0
2009-10-31,ALL,EWD,100.0
2009-10-31,ALL,EWG,100.0
2009-10-31,ALL,EWI,100.0
2009-10-31,ALL,EWL,100.0
2009-10-31,ALL,EWN,100.0
2009-10-31,ALL,EWP,100.0
2009-10-31,ALL,EWQ,100.0
2009-10-31,ALL,EWU,100.0
2009-10-31,ALL,EZU,100.0
2009-10-31,ALL,FEZ,100.0
2009-10-31,ALL,GLD,100.0
2009-10-31,ALL,IJR,100.0
2009-10-31,ALL,MDY,100.0
2009-10-31,ALL,ONEQ,100.0
2009-10-31,ALL,QQQ,100.0
2009-10-31,ALL,RSP,100.0
2009-10-31,ALL,SPY,100.0
2009-10-31,ALL,VGK,100.0
2009-10-31,ALL,VNQ,100.0
2009-10-31,ALL,VTV,100.0
2009-10-31,ALL,VUG,100.0
2009-11-30,ALL,DIA,100.0
2009-11-30,ALL,EWD,100.0
2009-11-30,ALL,EWG,100.0
2009-11-30,ALL,EWI,100.0
2009-11-30,ALL,EWL,100.0
2009-11-30,ALL,EWN,100.0
2009-11-30,ALL,EWP,100.0
2009-11-30,ALL,EWQ,100.0
2009-11-30,ALL,EWU,100.0
2009-11-30,ALL,EZU,100.0
2009-11-30,ALL,FEZ,100.0
2009-11-30,ALL,GLD,100.0
2009-11-30,ALL,IJR,100.0
2009-11-30,ALL,MDY,100.0
2009-11-30,ALL,ONEQ,100.0
2009-11-30,ALL,QQQ,100.0
2009-11-30,ALL,RSP,100.0
2009-11-30,ALL,SPY,100.0
2009-11-30,ALL,VGK,100.0
2009-11-30,ALL,VNQ,100.0
2009-11-30,ALL,VTV,100.0
2009-11-30,ALL,VUG,100.0
2009-12-31,ALL,DIA,100.0
2009-12-31,ALL,EWD,100.0
2009-12-31,ALL,EWG,100.0
2009-12-31,ALL,EWI,100.0
2009-12-31,ALL,EWL,100.0
2009-12-31,ALL,EWN,100.0
2009-12-31,ALL,EWP,100.0
2009-12-31,ALL,EWQ,100.0
2009-12-31,ALL,EWU,100.0
2009-12-31,ALL,EZU,100.0
2009-12-31,ALL,FEZ,100.0
2009-12-31,ALL,GLD,100.0
2009-12-31,ALL,IJR,100.0
2009-12-31,ALL,MDY,100.0
2009-12-31,ALL,ONEQ,100.0
2009-12-31,ALL,QQQ,100.0
2009-12-31,ALL,RSP,100.0
2009-12-31,ALL,SPY,100.0
2009-12-31,ALL,VGK,100.0
2009-12-31,ALL,VNQ,100.0
2009-12-31,ALL,VTV,100.0
2009-12-31,ALL,VUG,100.0
2010-01-31,ALL,DIA,100.0
2010-01-31,ALL,EWD,100.0
2010-01-31,ALL,EWG,100.0
2010-01-31,ALL,EWI,100.0
2010-01-31,ALL,EWL,100.0
2010-01-31,ALL,EWN,100.0
2010-01-31,ALL,EWP,100.0
2010-01-31,ALL,EWQ,100.0
2010-01-31,ALL,EWU,100.0
2010-01-31,ALL,EZU,100.0
2010-01-31,ALL,FEZ,100.0
2010-01-31,ALL,GLD,100.0
2010-01-31,ALL,IJR,100.0
2010-01-31,ALL,MDY,100.0
2010-01-31,ALL,ONEQ,100.0
2010-01-31,ALL,QQQ,100.0
2010-01-31,ALL,RSP,100.0
2010-01-31,ALL,SPY,100.0
2010-01-31,ALL,VGK,100.0
2010-01-31,ALL,VNQ,100.0
2010-01-31,ALL,VTV,100.0
2010-01-31,ALL,VUG,100.0
2010-02-28,ALL,DIA,100.0
2010-02-28,ALL,EWD,100.0
2010-02-28,ALL,EWG,100.0
2010-02-28,ALL,EWI,100.0
2010-02-28,ALL,EWL,100.0
2010-02-28,ALL,EWN,100.0
2010-02-28,ALL,EWP,100.0
2010-02-28,ALL,EWQ,100.0
2010-02-28,ALL,EWU,100.0
2010-02-28,ALL,EZU,100.0
2010-02-28,ALL,FEZ,100.0
2010-02-28,ALL,GLD,100.0
2010-02-28,ALL,IJR,100.0
2010-02-28,ALL,MDY,100.0
2010-02-28,ALL,ONEQ,100.0
2010-02-28,ALL,QQQ,100.0
2010-02-28,ALL,RSP,100.0
2010-02-28,ALL,SPY,100.0
2010-02-28,ALL,VGK,100.0
2010-02-28,ALL,VNQ,100.0
2010-02-28,ALL,VTV,100.0
2010-02-28,ALL,VUG,100.0
2010-03-31,ALL,DBC,100.0
2010-03-31,ALL,DIA,100.0
2010-03-31,ALL,EWD,100.0
2010-03-31,ALL,EWG,100.0
2010-03-31,ALL,EWI,100.0
2010-03-31,ALL,EWL,100.0
2010-03-31,ALL,EWN,100.0
2010-03-31,ALL,EWP,100.0
2010-03-31,ALL,EWQ,100.0
2010-03-31,ALL,EWU,100.0
2010-03-31,ALL,EZU,100.0
2010-03-31,ALL,FEZ,100.0
2010-03-31,ALL,GLD,100.0
2010-03-31,ALL,IJR,100.0
2010-03-31,ALL,MDY,100.0
2010-03-31,ALL,ONEQ,100.0
2010-03-31,ALL,QQQ,100.0
2010-03-31,ALL,RSP,100.0
2010-03-31,ALL,SPY,100.0
2010-03-31,ALL,VGK,100.0
2010-03-31,ALL,VNQ,100.0
2010-03-31,ALL,VTV,100.0
2010-03-31,ALL,VUG,100.0
2010-04-30,ALL,DBC,100.0
2010-04-30,ALL,DIA,100.0
2010-04-30,ALL,EWD,100.0
2010-04-30,ALL,EWG,100.0
2010-04-30,ALL,EWI,100.0
2010-04-30,ALL,EWL,100.0
2010-04-30,ALL,EWN,100.0
2010-04-30,ALL,EWP,100.0
2010-04-30,ALL,EWQ,100.0
2010-04-30,ALL,EWU,100.0
2010-04-30,ALL,EZU,100.0
2010-04-30,ALL,FEZ,100.0
2010-04-30,ALL,GLD,100.0
2010-04-30,ALL,IJR,100.0
2010-04-30,ALL,MDY,100.0
2010-04-30,ALL,ONEQ,100.0
2010-04-30,ALL,QQQ,100.0
2010-04-30,ALL,RSP,100.0
2010-04-30,ALL,SPY,100.0
2010-04-30,ALL,VGK,100.0
2010-04-30,ALL,VNQ,100.0
2010-04-30,ALL,VTV,100.0
2010-04-30,ALL,VUG,100.0
2010-05-31,ALL,DBC,100.0
2010-05-31,ALL,DIA,100.0
2010-05-31,ALL,EWD,100.0
2010-05-31,ALL,EWG,100.0
2010-05-31,ALL,EWI,100.0
2010-05-31,ALL,EWL,100.0
2010-05-31,ALL,EWN,100.0
2010-05-31,ALL,EWP,100.0
2010-05-31,ALL,EWQ,100.0
2010-05-31,ALL,EWU,100.0
2010-05-31,ALL,EZU,100.0
2010-05-31,ALL,FEZ,100.0
2010-05-31,ALL,GLD,100.0
2010-05-31,ALL,IJR,100.0
2010-05-31,ALL,MDY,100.0
2010-05-31,ALL,ONEQ,100.0
2010-05-31,ALL,QQQ,100.0
2010-05-31,ALL,RSP,100.0
2010-05-31,ALL,SPY,100.0
2010-05-31,ALL,USO,100.0
2010-05-31,ALL,VGK,100.0
2010-05-31,ALL,VNQ,100.0
2010-05-31,ALL,VTV,100.0
2010-05-31,ALL,VUG,100.0
2010-06-30,ALL,DBC,100.0
2010-06-30,ALL,DIA,100.0
2010-06-30,ALL,EWD,100.0
2010-06-30,ALL,EWG,100.0
2010-06-30,ALL,EWI,100.0
2010-06-30,ALL,EWL,100.0
2010-06-30,ALL,EWN,100.0
2010-06-30,ALL,EWP,100.0
2010-06-30,ALL,EWQ,100.0
2010-06-30,ALL,EWU,100.0
2010-06-30,ALL,EZU,100.0
2010-06-30,ALL,FEZ,100.0
2010-06-30,ALL,GLD,100.0
2010-06-30,ALL,IJR,100.0
2010-06-30,ALL,MDY,100.0
2010-06-30,ALL,ONEQ,100.0
2010-06-30,ALL,QQQ,100.0
2010-06-30,ALL,RSP,100.0
2010-06-30,ALL,SPY,100.0
2010-06-30,ALL,USO,100.0
2010-06-30,ALL,VGK,100.0
2010-06-30,ALL,VNQ,100.0
2010-06-30,ALL,VTV,100.0
2010-06-30,ALL,VUG,100.0
2010-07-31,ALL,DBC,100.0
2010-07-31,ALL,DIA,100.0
2010-07-31,ALL,EWD,100.0
2010-07-31,ALL,EWG,100.0
2010-07-31,ALL,EWI,100.0
2010-07-31,ALL,EWL,100.0
2010-07-31,ALL,EWN,100.0
2010-07-31,ALL,EWP,100.0
2010-07-31,ALL,EWQ,100.0
2010-07-31,ALL,EWU,100.0
2010-07-31,ALL,EZU,100.0
2010-07-31,ALL,FEZ,100.0
2010-07-31,ALL,GLD,100.0
2010-07-31,ALL,IJR,100.0
2010-07-31,ALL,MDY,100.0
2010-07-31,ALL,ONEQ,100.0
2010-07-31,ALL,QQQ,100.0
2010-07-31,ALL,RSP,100.0
2010-07-31,ALL,SPY,100.0
2010-07-31,ALL,USO,56.23413251903491
2010-07-31,ALL,VGK,100.0
2010-07-31,ALL,VNQ,100.0
2010-07-31,ALL,VTV,100.0
2010-07-31,ALL,VUG,100.0
2010-08-31,ALL,DBC,100.0
2010-08-31,ALL,DIA,100.0
2010-08-31,ALL,EWD,100.0
2010-08-31,ALL,EWG,100.0
2010-08-31,ALL,EWI,100.0
2010-08-31,ALL,EWL,100.0
2010-08-31,ALL,EWN,100.0
2010-08-31,ALL,EWP,100.0
2010-08-31,ALL,EWQ,100.0
2010-08-31,ALL,EWU,100.0
2010-08-31,ALL,EZU,100.0
2010-08-31,ALL,FEZ,100.0
2010-08-31,ALL,GLD,100.0
2010-08-31,ALL,IJR,100.0
2010-08-31,ALL,MDY,100.0
2010-08-31,ALL,ONEQ,100.0
2010-08-31,ALL,QQQ,100.0
2010-08-31,ALL,RSP,100.0
2010-08-31,ALL,SPY,100.0
2010-08-31,ALL,USO,100.0
2010-08-31,ALL,VGK,100.0
2010-08-31,ALL,VNQ,100.0
2010-08-31,ALL,VTV,100.0
2010-08-31,ALL,VUG,100.0
2010-09-30,ALL,DBC,100.0
2010-09-30,ALL,DIA,100.0
2010-09-30,ALL,EWD,100.0
2010-09-30,ALL,EWG,100.0
2010-09-30,ALL,EWI,100.0
2010-09-30,ALL,EWL,100.0
2010-09-30,ALL,EWN,100.0
2010-09-30,ALL,EWP,100.0
2010-09-30,ALL,EWQ,100.0
2010-09-30,ALL,EWU,100.0
2010-09-30,ALL,EZU,100.0
2010-09-30,ALL,FEZ,100.0
2010-09-30,ALL,GLD,100.0
2010-09-30,ALL,IJR,100.0
2010-09-30,ALL,MDY,100.0
2010-09-30,ALL,ONEQ,100.0
2010-09-30,ALL,QQQ,100.0
2010-09-30,ALL,RSP,100.0
2010-09-30,ALL,SPY,100.0
2010-09-30,ALL,USO,100.0
2010-09-30,ALL,VGK,100.0
2010-09-30,ALL,VNQ,100.0
2010-09-30,ALL,VTV,100.0
2010-09-30,ALL,VUG,100.0
2010-10-31,ALL,DBC,100.0
2010-10-31,ALL,DIA,100.0
2010-10-31,ALL,EWD,100.0
2010-10-31,ALL,EWG,100.0
2010-10-31,ALL,EWI,100.0
2010-10-31,ALL,EWL,100.0
2010-10-31,ALL,EWN,100.0
2010-10-31,ALL,EWP,100.0
2010-10-31,ALL,EWQ,100.0
2010-10-31,ALL,EWU,100.0
2010-10-31,ALL,EZU,100.0
2010-10-31,ALL,FEZ,100.0
2010-10-31,ALL,GLD,100.0
2010-10-31,ALL,IJR,100.0
2010-10-31,ALL,MDY,100.0
2010-10-31,ALL,ONEQ,100.0
2010-10-31,ALL,QQQ,100.0
2010-10-31,ALL,RSP,100.0
2010-10-31,ALL,SPY,100.0
2010-10-31,ALL,USO,100.0
2010-10-31,ALL,VGK,100.0
2010-10-31,ALL,VNQ,100.0
2010-10-31,ALL,VTV,100.0
2010-10-31,ALL,VUG,100.0
2010-11-30,ALL,DBC,100.0
2010-11-30,ALL,DIA,100.0
2010-11-30,ALL,EWD,100.0
2010-11-30,ALL,EWG,100.0
2010-11-30,ALL,EWI,100.0
2010-11-30,ALL,EWL,100.0
2010-11-30,ALL,EWN,100.0
2010-11-30,ALL,EWP,100.0
2010-11-30,ALL,EWQ,100.0
2010-11-30,ALL,EWU,100.0
2010-11-30,ALL,EZU,100.0
2010-11-30,ALL,FEZ,100.0
2010-11-30,ALL,GLD,100.0
2010-11-30,ALL,IJR,100.0
2010-11-30,ALL,MDY,100.0
2010-11-30,ALL,ONEQ,100.0
2010-11-30,ALL,QQQ,100.0
2010-11-30,ALL,RSP,100.0
2010-11-30,ALL,SPY,100.0
2010-11-30,ALL,USO,100.0
2010-11-30,ALL,VGK,100.0
2010-11-30,ALL,VNQ,100.0
2010-11-30,ALL,VTV,100.0
2010-11-30,ALL,VUG,100.0
2010-12-31,ALL,DBC,100.0
2010-12-31,ALL,DIA,100.0
2010-12-31,ALL,EWD,100.0
2010-12-31,ALL,EWG,100.0
2010-12-31,ALL,EWI,100.0
2010-12-31,ALL,EWL,100.0
2010-12-31,ALL,EWN,100.0
2010-12-31,ALL,EWP,100.0
2010-12-31,ALL,EWQ,100.0
2010-12-31,ALL,EWU,100.0
2010-12-31,ALL,EZU,100.0
2010-12-31,ALL,FEZ,100.0
2010-12-31,ALL,GLD,100.0
2010-12-31,ALL,IJR,100.0
2010-12-31,ALL,MDY,100.0
2010-12-31,ALL,ONEQ,100.0
2010-12-31,ALL,QQQ,100.0
2010-12-31,ALL,RSP,100.0
2010-12-31,ALL,SPY,100.0
2010-12-31,ALL,USO,100.0
2010-12-31,ALL,VGK,100.0
2010-12-31,ALL,VNQ,100.0
2010-12-31,ALL,VTV,100.0
2010-12-31,ALL,VUG,100.0
2011-01-31,ALL,DBC,100.0
2011-01-31,ALL,DIA,100.0
2011-01-31,ALL,EWD,100.0
2011-01-31,ALL,EWG,100.0
2011-01-31,ALL,EWI,100.0
2011-01-31,ALL,EWL,100.0
2011-01-31,ALL,EWN,100.0
2011-01-31,ALL,EWP,100.0
2011-01-31,ALL,EWQ,100.0
2011-01-31,ALL,EWU,100.0
2011-01-31,ALL,EZU,100.0
2011-01-31,ALL,FEZ,100.0
2011-01-31,ALL,GLD,100.0
2011-01-31,ALL,IJR,100.0
2011-01-31,ALL,MDY,100.0
2011-01-31,ALL,ONEQ,100.0
2011-01-31,ALL,QQQ,100.0
2011-01-31,ALL,RSP,100.0
2011-01-31,ALL,SPY,100.0
2011-01-31,ALL,USO,100.0
2011-01-31,ALL,VGK,100.0
2011-01-31,ALL,VNQ,100.0
2011-01-31,ALL,VTV,100.0
2011-01-31,ALL,VUG,100.0
2011-02-28,ALL,DBC,100.0
2011-02-28,ALL,DIA,100.0
2011-02-28,ALL,EWD,100.0
2011-02-28,ALL,EWG,100.0
2011-02-28,ALL,EWI,100.0
2011-02-28,ALL,EWL,100.0
2011-02-28,ALL,EWN,100.0
2011-02-28,ALL,EWP,100.0
2011-02-28,ALL,EWQ,100.0
2011-02-28,ALL,EWU,100.0
2011-02-28,ALL,EZU,100.0
2011-02-28,ALL,FEZ,100.0
2011-02-28,ALL,GLD,100.0
2011-02-28,ALL,IJR,100.0
2011-02-28,ALL,MDY,100.0
2011-02-28,ALL,ONEQ,100.0
2011-02-28,ALL,QQQ,100.0
2011-02-28,ALL,RSP,100.0
2011-02-28,ALL,SPY,100.0
2011-02-28,ALL,USO,100.0
2011-02-28,ALL,VGK,100.0
2011-02-28,ALL,VNQ,100.0
2011-02-28,ALL,VTV,100.0
2011-02-28,ALL,VUG,100.0
2011-03-31,ALL,DBC,100.0
2011-03-31,ALL,DIA,100.0
2011-03-31,ALL,EWD,100.0
2011-03-31,ALL,EWG,100.0
2011-03-31,ALL,EWI,100.0
2011-03-31,ALL,EWL,100.0
2011-03-31,ALL,EWN,100.0
2011-03-31,ALL,EWP,100.0
2011-03-31,ALL,EWQ,100.0
2011-03-31,ALL,EWU,100.0
2011-03-31,ALL,EZU,100.0
2011-03-31,ALL,FEZ,100.0
2011-03-31,ALL,GLD,100.0
2011-03-31,ALL,IJR,100.0
2011-03-31,ALL,MDY,100.0
2011-03-31,ALL,ONEQ,100.0
2011-03-31,ALL,QQQ,100.0
2011-03-31,ALL,RSP,100.0
2011-03-31,ALL,SPY,100.0
2011-03-31,ALL,USO,100.0
2011-03-31,ALL,VGK,100.0
2011-03-31,ALL,VNQ,100.0
2011-03-31,ALL,VTV,100.0
2011-03-31,ALL,VUG,100.0
2011-04-30,ALL,DBC,100.0
2011-04-30,ALL,DIA,100.0
2011-04-30,ALL,EWD,100.0
2011-04-30,ALL,EWG,100.0
2011-04-30,ALL,EWI,100.0
2011-04-30,ALL,EWL,100.0
2011-04-30,ALL,EWN,100.0
2011-04-30,ALL,EWP,100.0
2011-04-30,ALL,EWQ,100.0
2011-04-30,ALL,EWU,100.0
2011-04-30,ALL,EZU,100.0
2011-04-30,ALL,FEZ,100.0
2011-04-30,ALL,GLD,100.0
2011-04-30,ALL,IJR,100.0
2011-04-30,ALL,MDY,100.0
2011-04-30,ALL,ONEQ,100.0
2011-04-30,ALL,QQQ,100.0
2011-04-30,ALL,RSP,100.0
2011-04-30,ALL,SPY,100.0
2011-04-30,ALL,USO,100.0
2011-04-30,ALL,VGK,100.0
2011-04-30,ALL,VNQ,100.0
2011-04-30,ALL,VTV,100.0
2011-04-30,ALL,VUG,100.0
2011-05-31,ALL,DBC,100.0
2011-05-31,ALL,DIA,100.0
2011-05-31,ALL,EWD,100.0
2011-05-31,ALL,EWG,100.0
2011-05-31,ALL,EWI,100.0
2011-05-31,ALL,EWL,100.0
2011-05-31,ALL,EWN,100.0
2011-05-31,ALL,EWP,100.0
2011-05-31,ALL,EWQ,100.0
2011-05-31,ALL,EWU,100.0
2011-05-31,ALL,EZU,100.0
2011-05-31,ALL,FEZ,100.0
2011-05-31,ALL,GLD,100.0
2011-05-31,ALL,IJR,100.0
2011-05-31,ALL,MDY,100.0
2011-05-31,ALL,ONEQ,100.0
2011-05-31,ALL,QQQ,100.0
2011-05-31,ALL,RSP,100.0
2011-05-31,ALL,SPY,100.0
2011-05-31,ALL,UNG,100.0
2011-05-31,ALL,USO,100.0
2011-05-31,ALL,VGK,100.0
2011-05-31,ALL,VNQ,100.0
2011-05-31,ALL,VTV,100.0
2011-05-31,ALL,VUG,100.0
2011-06-30,ALL,DBC,100.0
2011-06-30,ALL,DIA,100.0
2011-06-30,ALL,EWD,100.0
2011-06-30,ALL,EWG,100.0
2011-06-30,ALL,EWI,100.0
2011-06-30,ALL,EWL,100.0
2011-06-30,ALL,EWN,100.0
2011-06-30,ALL,EWP,100.0
2011-06-30,ALL,EWQ,100.0
2011-06-30,ALL,EWU,100.0
2011-06-30,ALL,EZU,100.0
2011-06-30,ALL,FEZ,100.0
2011-06-30,ALL,GLD,100.0
2011-06-30,ALL,IJR,100.0
2011-06-30,ALL,MDY,100.0
2011-06-30,ALL,ONEQ,100.0
2011-06-30,ALL,QQQ,100.0
2011-06-30,ALL,RSP,100.0
2011-06-30,ALL,SPY,100.0
2011-06-30,ALL,UNG,100.0
2011-06-30,ALL,USO,100.0
2011-06-30,ALL,VGK,100.0
2011-06-30,ALL,VNQ,100.0
2011-06-30,ALL,VTV,100.0
2011-06-30,ALL,VUG,100.0
2011-07-31,ALL,DBC,100.0
2011-07-31,ALL,DIA,100.0
2011-07-31,ALL,EWD,100.0
2011-07-31,ALL,EWG,100.0
2011-07-31,ALL,EWI,100.0
2011-07-31,ALL,EWL,100.0
2011-07-31,ALL,EWN,100.0
2011-07-31,ALL,EWP,100.0
2011-07-31,ALL,EWQ,100.0
2011-07-31,ALL,EWU,100.0
2011-07-31,ALL,EZU,100.0
2011-07-31,ALL,FEZ,100.0
2011-07-31,ALL,GLD,100.0
2011-07-31,ALL,IJR,100.0
2011-07-31,ALL,MDY,100.0
2011-07-31,ALL,ONEQ,100.0
2011-07-31,ALL,QQQ,100.0
2011-07-31,ALL,RSP,100.0
2011-07-31,ALL,SPY,100.0
2011-07-31,ALL,UNG,100.0
2011-07-31,ALL,USO,100.0
2011-07-31,ALL,VGK,100.0
2011-07-31,ALL,VNQ,100.0
2011-07-31,ALL,VTV,100.0
2011-07-31,ALL,VUG,100.0
2011-08-31,ALL,DBC,100.0
2011-08-31,ALL,DIA,100.0
