Date,Universe,Model,Ticker,Weight
2018-12-31,A,Ridge,VUG,0.1999999995349749
2019-01-31,A,Ridge,VUG,2.0166772081812282e-10
2019-02-28,A,Ridge,VUG,0.1999999999147859
2019-03-31,A,Ridge,VUG,0.19999999996992407
2019-04-30,A,Ridge,VUG,4.179419651252886e-10
2019-05-31,A,Ridge,VUG,3.7719366643521865e-10
2019-06-30,A,Ridge,VUG,6.744265243021602e-11
2019-07-31,A,Ridge,VUG,0.19999999916866154
2019-08-31,A,Ridge,VUG,0.19999999996220374
2019-09-30,A,Ridge,VUG,0.19999999976317084
2019-10-31,A,Ridge,VUG,0.19999999998075565
2019-11-30,A,Ridge,VUG,0.19999999997347087
2019-12-31,A,Ridge,VUG,0.1999999999793468
2020-01-31,A,Ridge,VUG,0.19999999996514126
2020-02-29,A,Ridge,VUG,0.19999999999209814
2020-03-31,A,Ridge,VUG,0.1999999999860233
2020-04-30,A,Ridge,VUG,0.19999999986648676
2020-05-31,A,Ridge,VUG,0.19999999995320353
2020-06-30,A,Ridge,VUG,0.19999999999798643
2020-07-31,A,Ridge,VUG,0.1999999999973216
2020-08-31,A,Ridge,VUG,0.19999999997357115
2020-09-30,A,Ridge,VUG,0.19999999998814408
2020-10-31,A,Ridge,VUG,0.1999999999775787
2020-11-30,A,Ridge,VUG,8.321070796870698e-12
2020-12-31,A,Ridge,VUG,1.0846661939508361e-10
2021-01-31,A,Ridge,VUG,0.19999999991777243
2021-02-28,A,Ridge,VUG,0.19999999976823632
2021-03-31,A,Ridge,VUG,0.19999999998938509
2021-04-30,A,Ridge,VUG,0.19999999992645123
2021-05-31,A,Ridge,VUG,0.19999999993764742
2021-06-30,A,Ridge,VUG,0.19999999997976328
2021-07-31,A,Ridge,VUG,0.1999999999136262
2021-08-31,A,Ridge,VUG,0.19999999981951455
2021-09-30,A,Ridge,VUG,0.1999999999470023
2021-10-31,A,Ridge,VUG,0.19999999996399154
2021-11-30,A,Ridge,VUG,0.1999999999953857
2021-12-31,A,Ridge,VUG,0.19999999998360693
2022-01-31,A,Ridge,VUG,0.19999999982862027
2022-02-28,A,Ridge,VUG,0.19999999998858484
2022-03-31,A,Ridge,VUG,0.19999999993279896
2022-04-30,A,Ridge,VUG,0.1999999999797909
2022-05-31,A,Ridge,VUG,0.19999999960024042
2022-06-30,A,Ridge,VUG,0.19999999989232883
2022-07-31,A,Ridge,VUG,0.1999999999936017
2022-08-31,A,Ridge,VUG,0.19999999999686738
2022-09-30,A,Ridge,VUG,0.19999999999522067
2022-10-31,A,Ridge,VUG,0.19999999974649016
2022-11-30,A,Ridge,VUG,4.015884683733398e-09
2022-12-31,A,Ridge,VUG,2.6177898350013655e-10
2023-01-31,A,Ridge,VUG,1.344681348962229e-10
2023-02-28,A,Ridge,VUG,0.19999999994225198
2023-03-31,A,Ridge,VUG,0.19999999999393725
2023-04-30,A,Ridge,VUG,0.19999999991837963
2023-05-31,A,Ridge,VUG,0.19999999998779724
2023-06-30,A,Ridge,VUG,0.1999999999700785
2023-07-31,A,Ridge,VUG,0.19999983685257855
2023-08-31,A,Ridge,VUG,0.19999999999011775
2023-09-30,A,Ridge,VUG,0.1999999999360552
2023-10-31,A,Ridge,VUG,0.19999999988374936
2023-11-30,A,Ridge,VUG,0.19999999990509942
2023-12-31,A,Ridge,VUG,0.19999999987945394
2024-01-31,A,Ridge,VUG,0.19999999998260298
2024-02-29,A,Ridge,VUG,0.19999999998377513
2024-03-31,A,Ridge,VUG,0.19999999998483295
2024-04-30,A,Ridge,VUG,7.815244312401951e-09
2024-05-31,A,Ridge,VUG,0.19999999713684255
2024-06-30,A,Ridge,VUG,0.19999999986915046
2024-07-31,A,Ridge,VUG,0.1999999999608859
2024-08-31,A,Ridge,VUG,4.841985610847013e-09
2024-09-30,A,Ridge,VUG,1.265735032872989e-10
2024-10-31,A,Ridge,VUG,0.19999999998795018
2024-11-30,A,Ridge,VUG,0.1999999999448082
2024-12-31,A,Ridge,VUG,0.19999999977992614
2025-01-31,A,Ridge,VUG,0.1999999999743377
2025-02-28,A,Ridge,VUG,0.19999999983452477
2025-03-31,A,Ridge,VUG,0.19999999976897798
2025-04-30,A,Ridge,VUG,0.19999999996756593
2025-05-31,A,Ridge,VUG,0.19999999995264892
2025-06-30,A,Ridge,VUG,0.19999999997055187
2025-07-31,A,Ridge,VUG,0.19999999995112602
2025-08-31,A,Ridge,VUG,0.19999999995439458
2025-09-30,A,Ridge,VUG,0.19999999422851297
2008-10-31,B,Ridge,DAX,
2008-11-30,B,Ridge,DAX,
2008-12-31,B,Ridge,DAX,
2009-01-31,B,Ridge,DAX,
2009-02-28,B,Ridge,DAX,
2009-03-31,B,Ridge,DAX,
2009-04-30,B,Ridge,DAX,
2009-05-31,B,Ridge,DAX,
2009-06-30,B,Ridge,DAX,
2009-07-31,B,Ridge,DAX,
2009-08-31,B,Ridge,DAX,
2009-09-30,B,Ridge,DAX,
2009-10-31,B,Ridge,DAX,2.6592901085331787e-11
2009-11-30,B,Ridge,DAX,5.629592791057718e-13
2009-12-31,B,Ridge,DAX,2.375530374024788e-12
2010-01-31,B,Ridge,DAX,4.827953675633087e-11
2010-02-28,B,Ridge,DAX,2.2092957561102918e-12
2010-03-31,B,Ridge,DAX,7.624986158066736e-13
2010-04-30,B,Ridge,DAX,5.844332342994255e-12
2010-05-31,B,Ridge,DAX,5.3623285308723955e-11
2010-06-30,B,Ridge,DAX,0.1333333330472626
2010-07-31,B,Ridge,DAX,3.888720613695814e-11
2010-08-31,B,Ridge,DAX,0.13333333331469552
2010-09-30,B,Ridge,DAX,7.175850478864014e-12
2010-10-31,B,Ridge,DAX,7.732089634875837e-11
2010-11-30,B,Ridge,DAX,1.0321826062077984e-11
2010-12-31,B,Ridge,DAX,3.379860050992234e-13
2011-01-31,B,Ridge,DAX,1.7745223795118923e-11
2011-02-28,B,Ridge,DAX,0.19999999995480067
2011-03-31,B,Ridge,DAX,0.19999999999718315
2011-04-30,B,Ridge,DAX,0.19999999995606582
2011-05-31,B,Ridge,DAX,0.06666666696614698
2011-06-30,B,Ridge,DAX,0.19999999999810608
2011-07-31,B,Ridge,DAX,0.19999999999658596
2011-08-31,B,Ridge,DAX,1.63203585031363e-12
2011-09-30,B,Ridge,DAX,4.6123410721319725e-12
2011-10-31,B,Ridge,DAX,3.1616879332873506e-13
2011-11-30,B,Ridge,DAX,0.19999999993789666
2011-12-31,B,Ridge,DAX,0.19999999998458093
2012-01-31,B,Ridge,DAX,3.8440065555093265e-12
2012-02-29,B,Ridge,DAX,8.434119522315334e-11
2012-03-31,B,Ridge,DAX,0.19999999999893023
2012-04-30,B,Ridge,DAX,3.518053773351038e-11
2012-05-31,B,Ridge,DAX,0.1999999999817673
2012-06-30,B,Ridge,DAX,3.036015274117256e-11
2012-07-31,B,Ridge,DAX,3.045611316423606e-11
2012-08-31,B,Ridge,DAX,3.526951335260893e-11
2012-09-30,B,Ridge,DAX,3.644986617075368e-11
2012-10-31,B,Ridge,DAX,0.1999999999889599
2012-11-30,B,Ridge,DAX,0.1999999998802322
2012-12-31,B,Ridge,DAX,0.1999999999886242
2013-01-31,B,Ridge,DAX,1.7507232266232986e-11
2013-02-28,B,Ridge,DAX,9.782575751157319e-12
2013-03-31,B,Ridge,DAX,5.967743733965973e-12
2013-04-30,B,Ridge,DAX,1.4152593716766853e-11
2013-05-31,B,Ridge,DAX,7.5702138799174e-12
2013-06-30,B,Ridge,DAX,0.19999999998709023
2013-07-31,B,Ridge,DAX,0.19999999999200915
2013-08-31,B,Ridge,DAX,0.19999999979419295
2013-09-30,B,Ridge,DAX,7.863943738557668e-12
2013-10-31,B,Ridge,DAX,1.3282598501307885e-11
2013-11-30,B,Ridge,DAX,4.235756275780962e-12
2013-12-31,B,Ridge,DAX,3.3749960232836497e-12
2014-01-31,B,Ridge,DAX,2.0681277514108275e-12
2014-02-28,B,Ridge,DAX,1.245910722650168e-11
2014-03-31,B,Ridge,DAX,7.003535418339025e-12
2014-04-30,B,Ridge,DAX,0.0999999999855192
2014-05-31,B,Ridge,DAX,5.639324709296831e-12
2014-06-30,B,Ridge,DAX,7.578212318648902e-12
2014-07-31,B,Ridge,DAX,1.706698012586452e-12
2014-08-31,B,Ridge,DAX,1.856346185531091e-12
2014-09-30,B,Ridge,DAX,1.5223043322742406e-11
2014-10-31,B,Ridge,DAX,3.196755789243954e-11
2014-11-30,B,Ridge,DAX,4.5384051386910054e-12
2014-12-31,B,Ridge,DAX,4.43636269372454e-11
2015-01-31,B,Ridge,DAX,1.917806684485389e-12
2015-02-28,B,Ridge,DAX,1.0949224010268201e-11
2015-03-31,B,Ridge,DAX,2.9991058064047938e-12
2015-04-30,B,Ridge,DAX,1.2251388836267225e-12
2015-05-31,B,Ridge,DAX,3.8575725358628476e-11
2015-06-30,B,Ridge,DAX,2.5227880967777933e-11
2015-07-31,B,Ridge,DAX,7.353174563963758e-12
2015-08-31,B,Ridge,DAX,2.669505867998147e-12
2015-09-30,B,Ridge,DAX,0.19999999986680642
2015-10-31,B,Ridge,DAX,4.135244072379557e-11
2015-11-30,B,Ridge,DAX,3.1537876872034317e-11
2015-12-31,B,Ridge,DAX,0.19999999983832611
2016-01-31,B,Ridge,DAX,1.4644791278321762e-11
2016-02-29,B,Ridge,DAX,2.8850600175180905e-11
2016-03-31,B,Ridge,DAX,5.470629107370995e-11
2016-04-30,B,Ridge,DAX,3.017394477965023e-11
2016-05-31,B,Ridge,DAX,1.5152107875856368e-11
2016-06-30,B,Ridge,DAX,0.19999999992208445
2016-07-31,B,Ridge,DAX,1.1119837543169249e-11
2016-08-31,B,Ridge,DAX,0.1999999999427207
2016-09-30,B,Ridge,DAX,1.385231180756869e-10
2016-10-31,B,Ridge,DAX,1.0228907238549816e-10
2016-11-30,B,Ridge,DAX,2.9369225738262163e-11
2016-12-31,B,Ridge,DAX,2.4573030193846012e-11
2017-01-31,B,Ridge,DAX,1.2104555871647672e-11
2017-02-28,B,Ridge,DAX,6.487375197937628e-12
2017-03-31,B,Ridge,DAX,1.44313698910015e-11
2017-04-30,B,Ridge,DAX,1.2111272047973285e-11
2017-05-31,B,Ridge,DAX,1.4880244167323024e-12
2017-06-30,B,Ridge,DAX,2.7806226811272218e-11
2017-07-31,B,Ridge,DAX,3.1855338480294307e-12
2017-08-31,B,Ridge,DAX,2.193097075622523e-11
2017-09-30,B,Ridge,DAX,5.41687213009917e-11
2017-10-31,B,Ridge,DAX,0.19999999981197933
2017-11-30,B,Ridge,DAX,0.19999999998881351
2017-12-31,B,Ridge,DAX,2.7814620601640742e-11
2018-01-31,B,Ridge,DAX,7.258513426043165e-11
2018-02-28,B,Ridge,DAX,6.682436611447264e-11
2018-03-31,B,Ridge,DAX,7.517193098921581e-11
2018-04-30,B,Ridge,DAX,2.5436774226052148e-11
2018-05-31,B,Ridge,DAX,4.222802217937692e-11
2018-06-30,B,Ridge,DAX,9.662333757915156e-12
2018-07-31,B,Ridge,DAX,1.0382057155983248e-11
2018-08-31,B,Ridge,DAX,1.099368774919717e-11
2018-09-30,B,Ridge,DAX,1.8342610084439132e-11
2018-10-31,B,Ridge,DAX,4.700358449729261e-12
2018-11-30,B,Ridge,DAX,4.381011429420392e-12
2018-12-31,B,Ridge,DAX,2.5724239898959385e-11
2019-01-31,B,Ridge,DAX,3.171431446029917e-10
2019-02-28,B,Ridge,DAX,1.0319224073907309e-11
2019-03-31,B,Ridge,DAX,5.204873800452542e-11
2019-04-30,B,Ridge,DAX,0.19999999997799453
2019-05-31,B,Ridge,DAX,0.19999998596139046
2019-06-30,B,Ridge,DAX,4.5842686161766083e-11
2019-07-31,B,Ridge,DAX,4.831792974287193e-12
2019-08-31,B,Ridge,DAX,4.000092694494699e-11
2019-09-30,B,Ridge,DAX,3.987705054926564e-11
2019-10-31,B,Ridge,DAX,3.544379188108542e-11
2019-11-30,B,Ridge,DAX,2.657789643846559e-11
2019-12-31,B,Ridge,DAX,2.93128636298267e-11
2020-01-31,B,Ridge,DAX,2.1802390539952554e-11
2020-02-29,B,Ridge,DAX,8.007177134832164e-12
2020-03-31,B,Ridge,DAX,2.3417506606519967e-12
2020-04-30,B,Ridge,DAX,2.037247537651262e-11
2020-05-31,B,Ridge,DAX,0.19999999987210726
2020-06-30,B,Ridge,DAX,0.19999999999391602
2020-07-31,B,Ridge,DAX,0.1999999999884545
2020-08-31,B,Ridge,DAX,0.1999999999910028
2020-09-30,B,Ridge,DAX,0.1999999999985383
2020-10-31,B,Ridge,DAX,3.2789962428972407e-12
2020-11-30,B,Ridge,DAX,0.1999999999299142
2020-12-31,B,Ridge,DAX,0.19999999992451278
2021-01-31,B,Ridge,DAX,0.19999999994284412
2021-02-28,B,Ridge,DAX,0.19999999999398163
2021-03-31,B,Ridge,DAX,0.19999999998499893
2021-04-30,B,Ridge,DAX,1.1186430348699235e-10
2021-05-31,B,Ridge,DAX,1.3151867152933484e-11
2021-06-30,B,Ridge,DAX,1.0475973093005806e-11
2021-07-31,B,Ridge,DAX,1.337307373251967e-11
2021-08-31,B,Ridge,DAX,2.3428237544009948e-11
2021-09-30,B,Ridge,DAX,8.131723776699986e-12
2021-10-31,B,Ridge,DAX,3.033726488446549e-12
2021-11-30,B,Ridge,DAX,1.4954543794952744e-11
2021-12-31,B,Ridge,DAX,1.5466122902930107e-11
2022-01-31,B,Ridge,DAX,5.589978675912828e-12
2022-02-28,B,Ridge,DAX,6.6247936077540364e-12
2022-03-31,B,Ridge,DAX,2.106646271724466e-13
2022-04-30,B,Ridge,DAX,1.0539076847251842e-12
2022-05-31,B,Ridge,DAX,2.975793899122531e-12
2022-06-30,B,Ridge,DAX,8.510508740072362e-12
2022-07-31,B,Ridge,DAX,3.6172480273773125e-12
2022-08-31,B,Ridge,DAX,2.751848469827457e-12
2022-09-30,B,Ridge,DAX,1.702830413338374e-11
2022-10-31,B,Ridge,DAX,3.395139421762378e-12
2022-11-30,B,Ridge,DAX,0.19999999999748796
2022-12-31,B,Ridge,DAX,0.19999999999501267
2023-01-31,B,Ridge,DAX,0.19999999999878554
2023-02-28,B,Ridge,DAX,0.19999999997927095
2023-03-31,B,Ridge,DAX,0.19999999998863333
2023-04-30,B,Ridge,DAX,0.19999999999527396
2023-05-31,B,Ridge,DAX,0.19999999997836704
2023-06-30,B,Ridge,DAX,0.19999999999659232
2023-07-31,B,Ridge,DAX,0.1999999999940256
2023-08-31,B,Ridge,DAX,0.199999999987469
2023-09-30,B,Ridge,DAX,1.9446712695501056e-12
2023-10-31,B,Ridge,DAX,0.1999999999904077
2023-11-30,B,Ridge,DAX,0.19999999999829746
2023-12-31,B,Ridge,DAX,9.53014237663859e-13
2024-01-31,B,Ridge,DAX,0.19999999997244267
2024-02-29,B,Ridge,DAX,0.1999999999690663
2024-03-31,B,Ridge,DAX,0.19999999999189888
2024-04-30,B,Ridge,DAX,1.8415713104752608e-11
2024-05-31,B,Ridge,DAX,1.1301442194904616e-11
2024-06-30,B,Ridge,DAX,0.19999999997364262
2024-07-31,B,Ridge,DAX,1.987719772093175e-12
2024-08-31,B,Ridge,DAX,1.4290619081790094e-11
2024-09-30,B,Ridge,DAX,0.19999999998438808
2024-10-31,B,Ridge,DAX,4.984570375553323e-12
2024-11-30,B,Ridge,DAX,0.19999999995158846
2024-12-31,B,Ridge,DAX,0.19999999998971724
2025-01-31,B,Ridge,DAX,0.1999999999818906
2025-02-28,B,Ridge,DAX,0.1999999999951797
2025-03-31,B,Ridge,DAX,0.19999999998709453
2025-04-30,B,Ridge,DAX,0.19999999999178358
2025-05-31,B,Ridge,DAX,0.19999999999070053
2025-06-30,B,Ridge,DAX,0.19999999999786117
2025-07-31,B,Ridge,DAX,0.19999999999927187
2025-08-31,B,Ridge,DAX,0.19999999998741547
2025-09-30,B,Ridge,DAX,0.1999999999767173
2008-10-31,B,Ridge,EUMV,
2008-11-30,B,Ridge,EUMV,
2008-12-31,B,Ridge,EUMV,
2009-01-31,B,Ridge,EUMV,
2009-02-28,B,Ridge,EUMV,
2009-03-31,B,Ridge,EUMV,
2009-04-30,B,Ridge,EUMV,
2009-05-31,B,Ridge,EUMV,
2009-06-30,B,Ridge,EUMV,
2009-07-31,B,Ridge,EUMV,
2009-08-31,B,Ridge,EUMV,
2009-09-30,B,Ridge,EUMV,
2009-10-31,B,Ridge,EUMV,2.6592901085331787e-11
2009-11-30,B,Ridge,EUMV,5.629592791057718e-13
2009-12-31,B,Ridge,EUMV,2.375530374024788e-12
2010-01-31,B,Ridge,EUMV,4.827953675633087e-11
2010-02-28,B,Ridge,EUMV,2.2092957561102918e-12
2010-03-31,B,Ridge,EUMV,7.624986158066736e-13
2010-04-30,B,Ridge,EUMV,5.844332342994255e-12
2010-05-31,B,Ridge,EUMV,5.3623285308723955e-11
2010-06-30,B,Ridge,EUMV,0.1333333330472626
2010-07-31,B,Ridge,EUMV,3.888720613695814e-11
2010-08-31,B,Ridge,EUMV,0.13333333331469552
2010-09-30,B,Ridge,EUMV,7.175850478864014e-12
2010-10-31,B,Ridge,EUMV,7.732089634875837e-11
2010-11-30,B,Ridge,EUMV,1.0321826062077984e-11
2010-12-31,B,Ridge,EUMV,3.379860050992234e-13
2011-01-31,B,Ridge,EUMV,1.7745223795118923e-11
2011-02-28,B,Ridge,EUMV,0.19999999995480067
2011-03-31,B,Ridge,EUMV,0.19999999999718315
2011-04-30,B,Ridge,EUMV,0.19999999995606582
2011-05-31,B,Ridge,EUMV,0.06666666696614698
2011-06-30,B,Ridge,EUMV,0.19999999999810608
2011-07-31,B,Ridge,EUMV,0.19999999999658596
2011-08-31,B,Ridge,EUMV,1.63203585031363e-12
2011-09-30,B,Ridge,EUMV,4.6123410721319725e-12
2011-10-31,B,Ridge,EUMV,3.1616879332873506e-13
2011-11-30,B,Ridge,EUMV,0.19999999993789666
2011-12-31,B,Ridge,EUMV,0.19999999998458093
2012-01-31,B,Ridge,EUMV,3.8440065555093265e-12
2012-02-29,B,Ridge,EUMV,8.434119522315334e-11
2012-03-31,B,Ridge,EUMV,0.19999999999893023
2012-04-30,B,Ridge,EUMV,3.518053773351038e-11
2012-05-31,B,Ridge,EUMV,0.1999999999817673
2012-06-30,B,Ridge,EUMV,3.036015274117256e-11
2012-07-31,B,Ridge,EUMV,3.045611316423606e-11
2012-08-31,B,Ridge,EUMV,3.526951335260893e-11
2012-09-30,B,Ridge,EUMV,3.644986617075368e-11
2012-10-31,B,Ridge,EUMV,0.1999999999889599
2012-11-30,B,Ridge,EUMV,0.1999999998802322
2012-12-31,B,Ridge,EUMV,0.1999999999886242
2013-01-31,B,Ridge,EUMV,1.7507232266232986e-11
2013-02-28,B,Ridge,EUMV,9.782575751157319e-12
2013-03-31,B,Ridge,EUMV,5.967743733965973e-12
2013-04-30,B,Ridge,EUMV,1.4152593716766853e-11
2013-05-31,B,Ridge,EUMV,7.5702138799174e-12
2013-06-30,B,Ridge,EUMV,0.19999999998709023
2013-07-31,B,Ridge,EUMV,0.19999999999200915
2013-08-31,B,Ridge,EUMV,0.19999999979419295
2013-09-30,B,Ridge,EUMV,7.863943738557668e-12
2013-10-31,B,Ridge,EUMV,1.3282598501307885e-11
2013-11-30,B,Ridge,EUMV,4.235756275780962e-12
2013-12-31,B,Ridge,EUMV,3.3749960232836497e-12
2014-01-31,B,Ridge,EUMV,2.0681277514108275e-12
2014-02-28,B,Ridge,EUMV,1.245910722650168e-11
2014-03-31,B,Ridge,EUMV,7.003535418339025e-12
2014-04-30,B,Ridge,EUMV,0.0999999999855192
2014-05-31,B,Ridge,EUMV,5.639324709296831e-12
2014-06-30,B,Ridge,EUMV,7.578212318648902e-12
2014-07-31,B,Ridge,EUMV,1.706698012586452e-12
2014-08-31,B,Ridge,EUMV,1.856346185531091e-12
2014-09-30,B,Ridge,EUMV,1.5223043322742406e-11
2014-10-31,B,Ridge,EUMV,3.196755789243954e-11
2014-11-30,B,Ridge,EUMV,4.5384051386910054e-12
2014-12-31,B,Ridge,EUMV,4.43636269372454e-11
2015-01-31,B,Ridge,EUMV,1.917806684485389e-12
2015-02-28,B,Ridge,EUMV,1.0949224010268201e-11
2015-03-31,B,Ridge,EUMV,2.9991058064047938e-12
2015-04-30,B,Ridge,EUMV,1.2251388836267225e-12
2015-05-31,B,Ridge,EUMV,3.8575725358628476e-11
2015-06-30,B,Ridge,EUMV,2.5227880967777933e-11
2015-07-31,B,Ridge,EUMV,7.353174563963758e-12
2015-08-31,B,Ridge,EUMV,2.669505867998147e-12
2015-09-30,B,Ridge,EUMV,0.19999999986680642
2015-10-31,B,Ridge,EUMV,4.135244072379557e-11
2015-11-30,B,Ridge,EUMV,3.1537876872034317e-11
2015-12-31,B,Ridge,EUMV,0.19999999983832611
2016-01-31,B,Ridge,EUMV,1.4644791278321762e-11
2016-02-29,B,Ridge,EUMV,2.8850600175180905e-11
2016-03-31,B,Ridge,EUMV,5.470629107370995e-11
2016-04-30,B,Ridge,EUMV,3.017394477965023e-11
2016-05-31,B,Ridge,EUMV,1.5152107875856368e-11
2016-06-30,B,Ridge,EUMV,0.19999999992208445
2016-07-31,B,Ridge,EUMV,1.1119837543169249e-11
2016-08-31,B,Ridge,EUMV,0.1999999999427207
2016-09-30,B,Ridge,EUMV,1.385231180756869e-10
2016-10-31,B,Ridge,EUMV,1.0228907238549816e-10
2016-11-30,B,Ridge,EUMV,2.9369225738262163e-11
2016-12-31,B,Ridge,EUMV,2.4573030193846012e-11
2017-01-31,B,Ridge,EUMV,1.2104555871647672e-11
2017-02-28,B,Ridge,EUMV,6.487375197937628e-12
2017-03-31,B,Ridge,EUMV,1.44313698910015e-11
2017-04-30,B,Ridge,EUMV,1.2111272047973285e-11
2017-05-31,B,Ridge,EUMV,1.4880244167323024e-12
2017-06-30,B,Ridge,EUMV,2.7806226811272218e-11
2017-07-31,B,Ridge,EUMV,3.1855338480294307e-12
2017-08-31,B,Ridge,EUMV,2.193097075622523e-11
2017-09-30,B,Ridge,EUMV,5.41687213009917e-11
2017-10-31,B,Ridge,EUMV,0.19999999981197933
2017-11-30,B,Ridge,EUMV,0.19999999998881351
2017-12-31,B,Ridge,EUMV,2.7814620601640742e-11
2018-01-31,B,Ridge,EUMV,7.258513426043165e-11
2018-02-28,B,Ridge,EUMV,6.682436611447264e-11
2018-03-31,B,Ridge,EUMV,7.517193098921581e-11
2018-04-30,B,Ridge,EUMV,2.5436774226052148e-11
2018-05-31,B,Ridge,EUMV,4.222802217937692e-11
2018-06-30,B,Ridge,EUMV,9.662333757915156e-12
2018-07-31,B,Ridge,EUMV,0.19999999938657967
2018-08-31,B,Ridge,EUMV,0.19999999887524808
2018-09-30,B,Ridge,EUMV,0.1999999999069452
2018-10-31,B,Ridge,EUMV,7.092466974854151e-12
2018-11-30,B,Ridge,EUMV,7.34173224400719e-12
2018-12-31,B,Ridge,EUMV,7.472954722780602e-11
2019-01-31,B,Ridge,EUMV,1.8479694462708078e-10
2019-02-28,B,Ridge,EUMV,2.2302558240061543e-11
2019-03-31,B,Ridge,EUMV,0.19999999984586544
2019-04-30,B,Ridge,EUMV,0.19999999933973284
2019-05-31,B,Ridge,EUMV,7.28085711301247e-11
2019-06-30,B,Ridge,EUMV,1.776513105649535e-10
2019-07-31,B,Ridge,EUMV,0.19999999997618834
2019-08-31,B,Ridge,EUMV,1.4558305287529642e-10
2019-09-30,B,Ridge,EUMV,3.6641779475470338e-09
2019-10-31,B,Ridge,EUMV,3.1289792783294045e-10
2019-11-30,B,Ridge,EUMV,1.6967662198850912e-09
2019-12-31,B,Ridge,EUMV,3.0839399490131887e-10
2020-01-31,B,Ridge,EUMV,3.155346747457547e-11
2020-02-29,B,Ridge,EUMV,1.575986176190163e-11
2020-03-31,B,Ridge,EUMV,6.405418734540366e-12
2020-04-30,B,Ridge,EUMV,1.2845642016985606e-11
2020-05-31,B,Ridge,EUMV,0.19999993223825424
2020-06-30,B,Ridge,EUMV,0.19999999997878212
2020-07-31,B,Ridge,EUMV,0.19999999998533982
2020-08-31,B,Ridge,EUMV,0.19999999993588657
2020-09-30,B,Ridge,EUMV,0.19999999999851983
2020-10-31,B,Ridge,EUMV,0.19999999997727794
2020-11-30,B,Ridge,EUMV,3.7195725238760806e-10
2020-12-31,B,Ridge,EUMV,0.1999999996203904
2021-01-31,B,Ridge,EUMV,8.367298260085241e-11
2021-02-28,B,Ridge,EUMV,2.20761517943935e-11
2021-03-31,B,Ridge,EUMV,5.938831029449434e-11
2021-04-30,B,Ridge,EUMV,1.0540003174372188e-10
2021-05-31,B,Ridge,EUMV,1.1422267057787202e-11
2021-06-30,B,Ridge,EUMV,1.3102152530371746e-11
2021-07-31,B,Ridge,EUMV,4.294896549454371e-12
2021-08-31,B,Ridge,EUMV,1.3367750740474306e-11
2021-09-30,B,Ridge,EUMV,1.7572058624549147e-11
2021-10-31,B,Ridge,EUMV,4.280220661004373e-12
2021-11-30,B,Ridge,EUMV,9.377628077796965e-12
2021-12-31,B,Ridge,EUMV,1.4537183181705241e-11
2022-01-31,B,Ridge,EUMV,8.259103616316708e-12
2022-02-28,B,Ridge,EUMV,1.85407596463343e-09
2022-03-31,B,Ridge,EUMV,1.734826908608521e-11
2022-04-30,B,Ridge,EUMV,0.19999999988615705
2022-05-31,B,Ridge,EUMV,1.4203025992667902e-11
2022-06-30,B,Ridge,EUMV,0.19999999994035522
2022-07-31,B,Ridge,EUMV,2.656398266217549e-11
2022-08-31,B,Ridge,EUMV,1.6879089260929182e-11
2022-09-30,B,Ridge,EUMV,0.19999999981141126
2022-10-31,B,Ridge,EUMV,3.5018162695455355e-11
2022-11-30,B,Ridge,EUMV,5.9113712324885884e-12
2022-12-31,B,Ridge,EUMV,1.012821859945265e-11
2023-01-31,B,Ridge,EUMV,1.3110881452820846e-11
2023-02-28,B,Ridge,EUMV,2.3479719501761167e-11
2023-03-31,B,Ridge,EUMV,2.915296338274373e-11
2023-04-30,B,Ridge,EUMV,8.591990225732286e-12
2023-05-31,B,Ridge,EUMV,4.914925635722135e-11
2023-06-30,B,Ridge,EUMV,1.6909820378650015e-11
2023-07-31,B,Ridge,EUMV,1.2560621847614427e-11
2023-08-31,B,Ridge,EUMV,3.608018718221516e-11
2023-09-30,B,Ridge,EUMV,4.3878557409294535e-12
2023-10-31,B,Ridge,EUMV,2.0993883059848222e-11
2023-11-30,B,Ridge,EUMV,4.664605147102847e-12
2023-12-31,B,Ridge,EUMV,2.0603535014031865e-12
2024-01-31,B,Ridge,EUMV,3.831130422998727e-11
2024-02-29,B,Ridge,EUMV,5.1072624579647694e-11
2024-03-31,B,Ridge,EUMV,7.63731846296253e-12
2024-04-30,B,Ridge,EUMV,6.038856211808233e-11
2024-05-31,B,Ridge,EUMV,3.38883079236778e-11
2024-06-30,B,Ridge,EUMV,3.099889040349131e-11
2024-07-31,B,Ridge,EUMV,6.343854784158828e-12
2024-08-31,B,Ridge,EUMV,3.9598791143725027e-11
2024-09-30,B,Ridge,EUMV,2.764294399961903e-11
2024-10-31,B,Ridge,EUMV,1.1557452002860582e-11
2024-11-30,B,Ridge,EUMV,7.991856820282216e-11
2024-12-31,B,Ridge,EUMV,2.2483263675223527e-11
2025-01-31,B,Ridge,EUMV,5.112918889778691e-11
2025-02-28,B,Ridge,EUMV,2.239837201336116e-11
2025-03-31,B,Ridge,EUMV,2.503628276364982e-11
2025-04-30,B,Ridge,EUMV,1.5666238458234752e-11
2025-05-31,B,Ridge,EUMV,1.9976590453445207e-11
2025-06-30,B,Ridge,EUMV,6.1766076129236684e-12
2025-07-31,B,Ridge,EUMV,1.7229082647894564e-12
2025-08-31,B,Ridge,EUMV,2.5382984823139936e-11
2025-09-30,B,Ridge,EUMV,1.944058191610216e-11
2008-10-31,B,Ridge,EWD,
