,DAX,EUMV,EWD,EWG,EWI,EWL,EWN,EWP,EWQ,EWU,EZU,FEZ,IEUS,VGK
2017-01-31,1.2104555871647672e-11,1.2104555871647672e-11,4.25052761144392e-11,0.19999999991675818,2.1113677996064125e-11,0.19999999990643463,0.19999999989587935,1.671055048594414e-11,0.19999999999186863,3.6856401116023015e-11,3.206430264847878e-11,3.629288005312483e-11,0.1999999999661039,1.1320300669747536e-10
2017-02-28,6.487375197937628e-12,6.487375197937628e-12,1.3501056467399152e-11,0.19999999996056436,1.0262425307175724e-11,0.19999999996238743,2.927000829159124e-11,7.819045877646619e-12,0.19999999999527454,1.282911776590561e-11,1.1326154992518505e-11,0.19999999999482496,0.1999999999738031,1.5162962344839648e-11
2017-03-31,1.44313698910015e-11,1.44313698910015e-11,0.1999999999675876,0.19999999998889936,2.264994694544734e-11,5.931269102929626e-11,1.0046565321676651e-10,4.874519091018815e-11,0.19999999995239268,2.639984849614462e-11,1.7212499950858824e-10,0.1999999999103863,1.0037654782029875e-10,0.19999999962179643
2017-04-30,1.2111272047973285e-11,1.2111272047973285e-11,0.19999999999565432,0.19999999998752196,1.687489686295603e-11,2.1653745877907445e-11,7.225529426774866e-11,2.3247338517036475e-11,0.19999999994854967,1.815828702970334e-11,4.8875635880354403e-11,0.19999999992537476,3.853419476246906e-11,0.19999999987907735
2017-05-31,1.4880244167323024e-12,1.4880244167323024e-12,0.19999999999891063,4.780747063018726e-12,2.1404658555576118e-12,1.6714179876287045e-12,2.1440827346645964e-12,2.0224219931683308e-12,0.19999999999472873,2.2501106025084732e-12,0.19999999996648354,0.199999999991141,3.9434160670662496e-11,0.19999999999131657
2017-06-30,2.7806226811272218e-11,2.7806226811272218e-11,0.1999999999833305,0.19999999996096332,5.141278814303254e-11,8.764725374634705e-11,5.5697419598233054e-11,8.940019543139719e-11,0.19999999991019682,5.417412413996348e-11,2.5113686402453896e-10,0.1999999997357633,8.46323232233183e-11,0.19999999968003265
2017-07-31,3.1855338480294307e-12,3.1855338480294307e-12,1.4999894093697044e-10,0.19999999967827767,1.1643518053480692e-11,2.6372968779711194e-10,0.19999999982071903,7.151319717894474e-12,0.1999999999955898,1.042106658389325e-11,1.3840129920455049e-11,0.19999999999252094,0.1999999999920037,5.773313912138408e-11
2017-08-31,2.193097075622523e-11,2.193097075622523e-11,0.19999999984695113,1.5582201937071642e-10,5.995650867210062e-11,1.3078797162823628e-10,0.1999999985544045,4.011158770979759e-11,0.1999999999374137,5.2033252027425784e-11,0.19999998495795132,0.19999999982477656,1.6317037183953015e-08,7.889227074737298e-11
2017-09-30,5.41687213009917e-11,5.41687213009917e-11,1.1538696093438139e-10,0.19999999936190824,3.1544043989443867e-10,0.1999999993147233,0.19999999969451315,1.0875646937886202e-10,1.5979784408433704e-08,1.9311741280838552e-10,4.985096524795813e-10,0.19999998264004612,0.19999999984367822,1.8257980683220361e-09
2017-10-31,0.19999999981197933,0.19999999981197933,0.19999999996788204,4.436465333056452e-11,1.458193211341919e-11,0.1999999999190927,1.0776864671816797e-10,3.474336746252704e-11,5.729850702831858e-11,1.0190517946759614e-10,6.285442322034447e-11,2.5850090015151115e-11,0.19999999998532497,5.437505438586956e-11
2017-11-30,0.19999999998881351,0.19999999998881351,0.19999999999540363,1.2407445449229369e-12,1.1045445922396309e-11,0.1999999999965638,4.819300051132927e-12,1.250746527908605e-12,1.3284055736616228e-12,6.663348214963548e-12,2.3897897151903604e-12,1.0253796014142755e-12,0.19999999999880966,1.8327493191640597e-12
2017-12-31,2.7814620601640742e-11,2.7814620601640742e-11,1.623821322605898e-11,8.988229280360367e-12,8.456354410949524e-11,0.19999999989820771,2.0385948702681953e-11,3.2833414160845494e-11,0.19999999992631734,1.4424987100527275e-11,1.502659394391335e-10,0.19999999992906925,0.19999999997718754,0.1999999998858886
2018-01-31,7.258513426043165e-11,7.258513426043165e-11,0.19999999594073084,0.19999999801817286,3.531814070190381e-10,0.1999999965280612,0.19999999950384634,1.473711203343434e-10,1.2790552397135352e-09,2.324541194242043e-10,3.2607454000022567e-10,6.6197754240093386e-09,0.19999999979793773,1.1081689106212565e-09
2018-02-28,6.682436611447264e-11,6.682436611447264e-11,4.439348496157496e-10,2.0507243383987852e-11,0.1999999929020172,0.1999999993474648,7.401618784522694e-11,1.421657413182539e-10,0.1999999993918,3.8983061172936635e-11,8.2497156688406e-09,4.476690308522121e-11,0.19999999989063574,0.19999999932034382
2018-03-31,7.517193098921581e-11,7.517193098921581e-11,1.3576066430372053e-10,0.19999999921263847,9.528905812492273e-10,0.19999999919062972,0.19999999922564352,1.4502172182718853e-10,0.1999999821983954,2.823102628618848e-10,5.567068763324947e-10,2.7518710781896823e-09,0.19999999982855618,1.5369231691818952e-08
2018-04-30,2.5436774226052148e-11,2.5436774226052148e-11,1.340706701352078e-10,0.1999999997812644,3.979641372100213e-10,0.19999999860449905,0.19999999981628025,5.422458896064769e-11,0.1999999812656669,1.2572370372734049e-10,1.7769102517462044e-10,3.4721715974156302e-09,0.19999999993329937,1.618627098916132e-08
2018-05-31,4.222802217937692e-11,4.222802217937692e-11,0.19999999995194406,2.0511038896380014e-10,9.649601249119547e-11,1.4100596959224956e-10,1.1410239347334039e-06,6.086163204898881e-11,0.19999999985711467,9.902989372736962e-11,0.1999999971593618,0.19999999962073772,0.1999988615506859,1.4926101486498878e-10
2018-06-30,9.662333757915156e-12,9.662333757915156e-12,5.617298527516792e-11,0.19999999988662787,5.3929721391056306e-11,0.19999999374943533,0.19999999992993428,1.8674926495803133e-11,0.19999999936259782,6.699603320108342e-11,8.782307592264218e-11,6.37732721101222e-09,0.19999999997709142,4.140644339620963e-10
2018-07-31,1.0382057155983248e-11,0.19999999938657967,2.2500377259441937e-11,7.400574536024834e-10,2.5091060542218538e-11,1.360174016359672e-10,0.19999999975126173,1.6616292636013426e-11,0.19999999997792214,2.4884208249473522e-11,2.6957044986765136e-11,0.19999999993325956,0.19999999990825795,4.0213035238010465e-11
2018-08-31,1.099368774919717e-11,0.19999999887524808,2.0435256555775384e-11,0.19999999989621678,3.109574438420892e-11,0.19999999980729238,0.19999999996292067,1.7742472037984528e-11,1.0405037294408567e-09,4.1262094931920905e-11,5.280022471534542e-11,1.508050873517117e-10,0.19999999996764156,1.2504232858533504e-10
2018-09-30,1.8342610084439132e-11,0.1999999999069452,3.0027406479032604e-11,0.19999999985760666,2.8158408442665894e-11,0.1999999999453736,0.1999999999082452,2.1659316488252286e-11,2.1798397882610007e-10,3.041170875572432e-11,3.118591393942697e-11,4.2252030200210206e-11,0.19999999989693817,6.486985305416033e-11
2018-10-31,4.700358449729261e-12,7.092466974854151e-12,0.19999999999514717,2.656632545326591e-11,8.560305420971821e-12,4.0802025456393236e-11,3.465626411449039e-11,0.1999999996402314,0.19999999999055246,1.0680138625601582e-11,0.19999999998288998,0.1999999999875584,2.5564122571987077e-10,1.492145464597866e-11
2018-11-30,4.381011429420392e-12,7.34173224400719e-12,0.19999999999055143,2.8886494273919938e-11,1.08200350091238e-11,3.542664975553926e-11,3.631795551584044e-11,0.19999999994936887,0.19999999997402912,1.2658149163010439e-11,0.19999999993937312,0.19999999994975318,4.287151474795596e-11,1.822089305897312e-11
