Date,Ret_gross,Cost,Ret_net,Universe,Model
2021-07-31,0.06959008025565155,-0.00010000000010285213,0.0694900802555487,ALL,Ridge
2021-08-31,-0.06437164131863214,-0.00019999999998999713,-0.06457164131862214,ALL,Ridge
2021-09-30,0.10242182698491822,-0.00030000000000205963,0.10212182698491616,ALL,Ridge
2021-10-31,-0.05163248929210977,-0.00039999999986851383,-0.05203248929197828,ALL,Ridge
2021-11-30,-0.08459850343673704,-0.00019999999983758956,-0.08479850343657463,ALL,Ridge
2021-12-31,-0.10710266039346097,-0.00010000000004655871,-0.10720266039350754,ALL,Ridge
2022-01-31,-0.03229522831702208,-0.0004999999998118998,-0.03279522831683398,ALL,Ridge
2022-02-28,0.03370031869671603,-0.0002999999999672698,0.03340031869674876,ALL,Ridge
2022-03-31,-0.059574611496989206,-0.0002999999999999021,-0.05987461149698911,ALL,Ridge
2022-04-30,0.05382682863088909,-0.0003000000000185927,0.0535268286308705,ALL,Ridge
2022-05-31,-0.0509884191248218,-0.00010000000000194917,-0.051088419124823745,ALL,Ridge
2022-06-30,0.0891404039313461,-3.826426886557238e-14,0.08914040393130784,ALL,Ridge
2022-07-31,-0.0319789614199176,-0.00019999999999704559,-0.032178961419914644,ALL,Ridge
2022-08-31,-0.1164520636283296,-0.0001000000001179393,-0.11655206362844754,ALL,Ridge
2022-09-30,0.03240298069863146,-0.000199999999327792,0.03220298069930367,ALL,Ridge
2022-10-31,0.04569469190366855,-0.000200000000245042,0.04549469190342351,ALL,Ridge
2022-11-30,-0.06147770587873551,-0.0002999999999315578,-0.061777705878667065,ALL,Ridge
2022-12-31,0.15816864666697245,-0.00029999999973515286,0.1578686466672373,ALL,Ridge
2023-01-31,-0.012997029607699405,-0.00029999999997059516,-0.01329702960767,ALL,Ridge
2023-02-28,0.058786328225517506,-0.00019999999991128107,0.05858632822560623,ALL,Ridge
2023-03-31,-0.011079248649884472,-0.0003000000000222462,-0.011379248649906719,ALL,Ridge
2023-04-30,-0.02906648292840871,-0.00020000000001732965,-0.029266482928426037,ALL,Ridge
2023-05-31,0.04767116149513241,-0.0002999999999851294,0.04737116149514728,ALL,Ridge
2023-06-30,-0.004322435742698539,-0.00010000000011230676,-0.004422435742810846,ALL,Ridge
2023-07-31,-0.0325431122290751,-0.00029999999998201653,-0.032843112229057114,ALL,Ridge
2023-08-31,-0.038224760618129454,-0.0003000000000352028,-0.038524760618164657,ALL,Ridge
2023-09-30,-0.03917695671921261,-0.000300000000012691,-0.039476956719225305,ALL,Ridge
2023-10-31,0.0890238730594785,-0.0003999999999039838,0.08862387305957452,ALL,Ridge
2023-11-30,0.04924733349593998,-0.0004999999999520057,0.04874733349598798,ALL,Ridge
2023-12-31,-0.008823944827604763,-0.0003999999999929297,-0.009223944827597693,ALL,Ridge
2024-01-31,0.12290331930877314,-0.00030000000001979886,0.12260331930875334,ALL,Ridge
2024-02-29,0.0448629710378072,-0.0002999999999434772,0.044562971037863726,ALL,Ridge
2024-03-31,-0.06962068329143709,-0.0002999999998032448,-0.06992068329124033,ALL,Ridge
2024-04-30,0.07037133247824692,-0.000299999999965189,0.07007133247828173,ALL,Ridge
2024-05-31,-0.010204079098561004,-0.00039999999993304327,-0.010604079098494047,ALL,Ridge
2024-06-30,-0.011353906457301501,-0.00020000000001988097,-0.011553906457321381,ALL,Ridge
2024-07-31,0.01980020208095409,-0.00010000000001106563,0.019700202080943023,ALL,Ridge
2024-08-31,0.02638367436986613,-0.00010000000004814735,0.02628367436981798,ALL,Ridge
2024-09-30,-0.02523863238933193,-0.00020000000068663804,-0.02543863239001857,ALL,Ridge
2024-10-31,0.03141430787047779,-0.0002000000007915137,0.031214307869686275,ALL,Ridge
2024-11-30,-0.03742809320391952,-0.00029999999986810494,-0.03772809320378763,ALL,Ridge
2024-12-31,0.04276374074471785,-0.00019999999999829909,0.04256374074471955,ALL,Ridge
2025-01-31,-0.11675540959934218,-0.00019999999978905582,-0.11695540959913123,ALL,Ridge
2025-02-28,0.014160229109677378,-0.0003999999999624867,0.013760229109714892,ALL,Ridge
2025-03-31,0.06646026063121604,-0.0002999999996715437,0.0661602606315445,ALL,Ridge
2025-04-30,0.11936263648857046,-0.00029999999997389103,0.11906263648859657,ALL,Ridge
2025-05-31,0.04279242195607242,-0.0002000000000041055,0.04259242195606831,ALL,Ridge
2025-06-30,0.056828703010276996,-0.000100000000000151,0.05672870301027685,ALL,Ridge
2025-07-31,0.016250166639971256,-0.00010000000002921988,0.016150166639942037,ALL,Ridge
2025-08-31,0.029941563883303653,-0.0001000000000031439,0.02984156388330051,ALL,Ridge
2025-09-30,0.0,-0.0002000000000382735,-0.0002000000000382735,ALL,Ridge
