,DIA,IJR,MDY,MTUM,ONEQ,QQQ,QUAL,RSP,SPY,USMV,VNQ,VTV,VUG
2015-01-31,2.7524468034979595e-10,0.1999999999219871,9.241729272611297e-11,3.2135907759075486e-11,0.199999999875019,0.1999999999294131,3.2135907759075486e-11,4.393056389858042e-11,0.1999999980110694,3.2135907759075486e-11,1.8103747561578572e-09,6.744258127947534e-11,0.1999999998766936
2015-02-28,2.527964208314023e-11,0.1999999999665085,0.1999999999531638,1.407255890812442e-12,7.014783502225312e-11,0.19999999997290754,1.407255890812442e-12,0.19999999996832665,1.0105678799889678e-11,1.407255890812442e-12,0.1999999999882515,1.5646674121161957e-11,2.544034996404879e-11
2015-03-31,4.424765746581672e-12,0.19999999998891613,5.035718177632689e-10,1.0755704951467537e-12,0.19999999951862793,0.19999999997796436,1.0755704951467537e-12,0.19999999998198026,6.2685446700658335e-12,1.0755704951467537e-12,0.19999999999615445,9.339525101226469e-12,9.525453314060548e-12
2015-04-30,2.9869145795971586e-11,0.1999999999682011,0.1999999998095103,8.28287178982834e-12,0.1999999999617398,0.1999999999649759,8.28287178982834e-12,0.1999999999652813,5.814614792234286e-11,8.28287178982834e-12,2.0409639010788783e-11,9.681226110913961e-11,1.0020587328580607e-10
2015-05-31,4.744485343773835e-12,0.19999999999286486,0.199999999989643,8.262321735410458e-13,0.19999999998316814,0.19999999999310236,8.262321735410458e-13,0.1999999999910709,4.5700573323155176e-12,8.262321735410458e-13,4.5879025471199265e-12,2.0463886350226808e-11,1.3305706101387581e-11
2015-06-30,7.888271029149264e-11,0.19999999998682808,0.19999999998002993,7.275873274589831e-12,0.19999999998168846,0.19999999998524354,7.275873274589831e-12,9.159912856984135e-12,4.7259954701454445e-11,7.275873274589831e-12,2.2268299732229624e-11,1.5940858830712625e-11,0.19999999987087066
2015-07-31,0.19999999988092,5.0192632492442175e-12,1.021070482189615e-10,2.8091782560079046e-12,0.1999999999964345,0.19999999999692467,2.8091782560079046e-12,3.3473085329768267e-12,0.19999999998870469,2.8091782560079046e-12,1.3229335818885259e-11,9.327801954974352e-12,0.1999999999955579
2015-08-31,3.620869693835801e-11,0.1999999998918089,9.685000977135651e-12,2.0618463963839733e-09,7.093866688154749e-12,1.733709358508364e-11,2.0618463963839733e-09,0.19999999980444372,0.19999999410429106,2.0618463963839733e-09,0.19999999997170675,0.19999999996955908,2.3268282416856037e-12
2015-09-30,0.19999999681559974,1.6467967296928136e-10,2.71419884389413e-09,4.3216549355886864e-11,0.1999999999183817,0.19999999993828876,4.3216549355886864e-11,4.056869517609717e-11,0.1999999999050801,4.3216549355886864e-11,2.705395278873159e-10,1.7346252664060898e-10,0.1999999999295508
2015-10-31,0.19999999970337343,4.503609216006155e-11,5.830528910890914e-11,3.582142237818085e-11,0.1999999999624927,0.1999999999656909,3.582142237818085e-11,4.1416665461125014e-11,0.19999999990393982,3.582142237818085e-11,1.9439844078114483e-10,7.5976159388602e-11,0.19999999994190637
2015-11-30,2.586233510730461e-10,2.313423638507435e-11,2.3233565654395087e-11,7.2375383312544505e-12,0.19999999998611917,0.1999999999889379,7.2375383312544505e-12,8.56450704786904e-12,0.199999999935347,0.19999999973919336,2.3243426510901413e-11,1.7324579906987652e-11,0.19999999998180396
2015-12-31,5.934087460864842e-11,5.964649419367385e-11,5.686622530305973e-11,1.9722699504015136e-11,0.19999999994983303,0.19999999995631998,1.9722699504015136e-11,0.1999999993325307,5.465181532086064e-10,0.19999999994991133,6.329042819216137e-11,4.59626705604482e-11,0.19999999994033485
2016-01-31,0.19999998336416705,1.0181245368680524e-10,1.4724317580021904e-08,7.393542978778394e-11,0.19999999990371128,0.19999999992175477,7.393542978778394e-11,9.848689864948057e-11,0.1999999996234011,1.089556712165731e-09,8.320761188594581e-10,3.179317365367593e-10,0.19999999987491332
2016-02-29,4.4069794225886845e-10,0.19999999815847483,9.69974238436874e-10,8.124273444017329e-11,0.19999999984369782,0.19999999991516365,8.124273444017329e-11,1.2234881900018368e-09,4.4386177207496125e-10,0.1999999982962699,3.233629685621664e-10,4.6322625021101497e-10,0.19999999975929683
2016-03-31,2.379282347964011e-11,7.726043482405217e-11,2.4003864744158733e-11,4.2690841699905205e-12,8.908346671087585e-11,0.19999999998246665,4.2690841699905205e-12,0.199999999896198,2.313004025018584e-11,0.19999999997772688,0.1999999999070132,2.501568739851628e-11,0.19999999996577075
2016-04-30,4.547155944491875e-10,0.19999999901917032,0.1999999995179608,1.0995923211409878e-10,0.199999998198712,0.1999999995216184,1.0995923211409878e-10,4.891449910166096e-10,3.935601780724786e-10,0.19999999974527757,3.1195902903182226e-10,6.777449429474378e-10,1.4502177862475192e-09
2016-05-31,6.562066709031736e-11,0.1999999998217941,0.1999999998869674,7.64188499881496e-12,1.1051454890169518e-10,5.965993848665469e-11,7.64188499881496e-12,1.9322257818185212e-10,0.19999999995074536,6.554213310096951e-11,0.19999999981081368,4.6354004436929645e-11,0.19999999997348175
2016-06-30,0.19999999993720338,0.1999999999484552,0.19999999994466283,7.896126661290479e-12,3.376963709791016e-11,1.9637783631643413e-11,7.896126661290479e-12,2.7889657441220694e-11,2.6107487091695208e-11,0.19999999997802878,0.19999999999066276,2.1992573150590378e-11,5.579782751786494e-11
