,DIA,IJR,MDY,MTUM,ONEQ,QQQ,QUAL,RSP,SPY,USMV,VNQ,VTV,VUG
2016-08-31,4.178095639486768e-12,0.19999999998869505,1.236813175116439e-09,1.18445932599356e-12,3.213872909223667e-12,0.19999999998943613,1.18445932599356e-12,1.6918171508514625e-11,3.3086741775948634e-12,0.19999999878192215,0.19999999998863463,4.235232357050079e-12,0.19999999998027576
2016-09-30,4.353815334577157e-12,0.19999999997301107,2.1179168173419895e-09,1.9525793893909674e-12,2.1776699265155303e-11,0.19999999997949458,1.9525793893909674e-12,2.0588103149310557e-10,6.315689996321957e-12,0.1999999977468421,0.19999999997072565,4.875500114490215e-12,0.1999999999649019
2016-10-31,7.368693398328421e-12,0.19999999992972833,2.5208977104797087e-09,4.322504041765948e-12,3.302328246704947e-11,0.19999999996162152,4.322504041765948e-12,1.543811478804378e-09,3.2705464094322334e-11,0.19999999609917793,0.19999999992532339,8.139652080284402e-12,0.19999999992955755
2016-11-30,1.583371117457475e-10,0.19999999983290004,0.19999999802857296,2.8146209348610765e-11,2.0280113490559292e-10,0.1999999998054502,2.8146209348610765e-11,1.7724795588577537e-09,1.931764470253628e-10,5.292493593853197e-10,0.19999999951264796,1.3228868604431108e-10,0.199999999775804
2016-12-31,4.108912754853805e-11,0.19999999990213244,0.1999999998526881,1.1166165291921053e-11,4.1490731479884566e-11,0.1999999998883457,1.1166165291921053e-11,5.180856680500235e-10,4.163778234877704e-11,4.385008549277783e-11,0.199999999837287,3.9611855523394956e-11,0.19999999977144917
2017-01-31,3.2098233757645554e-11,0.19999999997957246,0.19999999996855988,3.1848517386609463e-12,1.2572959716893349e-09,0.1999999999793408,3.1848517386609463e-12,0.1999999986574602,5.913737297122324e-11,5.733586617349173e-11,1.8208703761808253e-11,1.9043581232084978e-11,0.19999999996557724
2017-02-28,2.9521836458234044e-11,0.19999999988850115,0.19999999986974237,9.760742397869696e-12,8.077599009367481e-10,0.19999999988694,9.760742397869696e-12,0.19999994845746907,3.1627440122792914e-11,5.3077386057207827e-11,5.1135575521999045e-08,3.312159753400318e-11,0.1999999997871419
2017-03-31,1.500155692500443e-10,0.1999999999181488,0.19999999972220153,1.7494583254028806e-11,5.608080373125009e-08,0.19999999992431167,1.7494583254028806e-11,0.19999994369022542,2.2035062947225043e-10,2.9433165250723434e-10,1.2251412122631958e-10,8.82703577935264e-11,0.19999999975383745
2017-04-30,2.36085443897604e-11,0.19999999994973466,0.19999999990966433,5.070360211438212e-12,8.728733781412826e-08,0.19999999995286896,5.070360211438212e-12,0.19999991281316082,2.402764410674074e-11,3.410924460623507e-11,2.386301695320272e-11,2.3129069547350892e-11,0.19999999994835516
2017-05-31,3.5966483933620206e-10,0.1999999993708961,0.19999994631342,0.19999996715100035,8.660803452996593e-08,0.19999999959357576,3.599058719606686e-11,2.894142349032733e-10,4.5981049062750066e-10,1.9285823104615274e-10,7.226428874759702e-10,2.1120371569516852e-10,0.19999999869148818
2017-06-30,1.1381514197859648e-10,0.19999999994153728,0.19999999942742605,6.075034314679922e-11,0.1999999989297184,0.19999999995296308,8.42007241026277e-12,5.184220620842938e-10,1.5722637229533337e-10,2.221502437633976e-11,9.347274006449756e-10,5.4148108210980585e-11,0.19999999987863062
2017-07-31,6.150933575787428e-11,0.19999999991876427,3.503268616159874e-09,0.19999999914167813,0.19999999714045313,0.19999999994945347,3.764291791675394e-12,1.3586822084856142e-10,7.230376964131333e-11,1.3357304096272373e-10,1.5246214409399406e-10,3.033846131248687e-11,0.19999999975656307
2017-08-31,1.660301336692336e-10,0.19999999972141216,3.997750150469507e-10,0.19999999978579788,0.19999999936108454,0.19999999974427457,9.78552695656791e-11,2.4336768502857396e-10,1.8401794328422705e-10,9.238108028931655e-11,2.942406375064435e-10,1.2003415765794382e-10,0.19999999978972904
