Date,Universe,Ticker,alpha,l1_ratio
2018-02-28,ALL,EWU,100.0,0.2
2018-02-28,ALL,EZU,0.03039195382313198,0.2
2018-02-28,ALL,FEZ,0.03039195382313198,0.2
2018-02-28,ALL,GLD,100.0,0.2
2018-02-28,ALL,ICLN,0.011721022975334805,0.95
2018-02-28,ALL,IEUS,100.0,0.2
2018-02-28,ALL,IJR,100.0,0.2
2018-02-28,ALL,MDY,100.0,0.2
2018-02-28,ALL,MTUM,100.0,0.2
2018-02-28,ALL,ONEQ,100.0,0.2
2018-02-28,ALL,QQQ,100.0,0.2
2018-02-28,ALL,QUAL,100.0,0.2
2018-02-28,ALL,RSP,100.0,0.2
2018-02-28,ALL,SPY,100.0,0.2
2018-02-28,ALL,TAN,0.07880462815669913,0.2
2018-02-28,ALL,UNG,0.011721022975334805,0.95
2018-02-28,ALL,USMV,100.0,0.2
2018-02-28,ALL,USO,0.07880462815669913,0.2
2018-02-28,ALL,VGK,100.0,0.2
2018-02-28,ALL,VNQ,0.011721022975334805,0.95
2018-02-28,ALL,VTV,100.0,0.2
2018-02-28,ALL,VUG,100.0,0.2
2018-03-31,ALL,CPER,0.007278953843983146,0.95
2018-03-31,ALL,DBC,0.011721022975334805,0.8
2018-03-31,ALL,DIA,100.0,0.2
2018-03-31,ALL,EWD,100.0,0.2
2018-03-31,ALL,EWG,100.0,0.2
2018-03-31,ALL,EWI,0.011721022975334805,0.95
2018-03-31,ALL,EWL,100.0,0.2
2018-03-31,ALL,EWN,100.0,0.2
2018-03-31,ALL,EWP,0.011721022975334805,0.95
2018-03-31,ALL,EWQ,0.03039195382313198,0.2
2018-03-31,ALL,EWU,100.0,0.2
2018-03-31,ALL,EZU,0.03039195382313198,0.2
2018-03-31,ALL,FEZ,0.03039195382313198,0.2
2018-03-31,ALL,GLD,100.0,0.2
2018-03-31,ALL,ICLN,0.011721022975334805,0.95
2018-03-31,ALL,IEUS,100.0,0.2
2018-03-31,ALL,IJR,100.0,0.2
2018-03-31,ALL,MDY,100.0,0.2
2018-03-31,ALL,MTUM,100.0,0.2
2018-03-31,ALL,ONEQ,100.0,0.2
2018-03-31,ALL,QQQ,100.0,0.2
2018-03-31,ALL,QUAL,100.0,0.2
2018-03-31,ALL,RSP,100.0,0.2
2018-03-31,ALL,SPY,100.0,0.2
2018-03-31,ALL,TAN,0.07880462815669913,0.2
2018-03-31,ALL,UNG,0.007278953843983146,0.95
2018-03-31,ALL,USMV,100.0,0.2
2018-03-31,ALL,USO,0.03039195382313198,0.2
2018-03-31,ALL,VGK,100.0,0.2
2018-03-31,ALL,VNQ,100.0,0.2
2018-03-31,ALL,VTV,100.0,0.2
2018-03-31,ALL,VUG,100.0,0.2
2018-04-30,ALL,CPER,0.011721022975334805,0.95
2018-04-30,ALL,DBC,0.011721022975334805,0.95
2018-04-30,ALL,DIA,100.0,0.2
2018-04-30,ALL,EWD,100.0,0.2
2018-04-30,ALL,EWG,100.0,0.2
2018-04-30,ALL,EWI,100.0,0.2
2018-04-30,ALL,EWL,100.0,0.2
2018-04-30,ALL,EWN,100.0,0.2
2018-04-30,ALL,EWP,0.011721022975334805,0.95
2018-04-30,ALL,EWQ,0.007278953843983146,0.95
2018-04-30,ALL,EWU,100.0,0.2
2018-04-30,ALL,EZU,0.03039195382313198,0.2
2018-04-30,ALL,FEZ,100.0,0.2
2018-04-30,ALL,GLD,100.0,0.2
2018-04-30,ALL,ICLN,0.011721022975334805,0.95
2018-04-30,ALL,IEUS,100.0,0.2
2018-04-30,ALL,IJR,100.0,0.2
2018-04-30,ALL,MDY,100.0,0.2
2018-04-30,ALL,MTUM,100.0,0.2
2018-04-30,ALL,ONEQ,100.0,0.2
2018-04-30,ALL,QQQ,100.0,0.2
2018-04-30,ALL,QUAL,100.0,0.2
2018-04-30,ALL,RSP,100.0,0.2
2018-04-30,ALL,SPY,100.0,0.2
2018-04-30,ALL,TAN,0.07880462815669913,0.2
2018-04-30,ALL,UNG,0.007278953843983146,0.95
2018-04-30,ALL,USMV,100.0,0.2
2018-04-30,ALL,USO,0.007278953843983146,0.8
2018-04-30,ALL,VGK,100.0,0.2
2018-04-30,ALL,VNQ,0.011721022975334805,0.95
2018-04-30,ALL,VTV,100.0,0.2
2018-04-30,ALL,VUG,100.0,0.2
2018-05-31,ALL,CPER,100.0,0.2
2018-05-31,ALL,DBC,0.011721022975334805,0.95
2018-05-31,ALL,DIA,100.0,0.2
2018-05-31,ALL,EWD,100.0,0.2
2018-05-31,ALL,EWG,100.0,0.2
2018-05-31,ALL,EWI,100.0,0.2
2018-05-31,ALL,EWL,0.007278953843983146,0.95
2018-05-31,ALL,EWN,100.0,0.2
2018-05-31,ALL,EWP,0.018873918221350976,0.8
2018-05-31,ALL,EWQ,100.0,0.2
2018-05-31,ALL,EWU,100.0,0.2
2018-05-31,ALL,EZU,100.0,0.2
2018-05-31,ALL,FEZ,100.0,0.2
2018-05-31,ALL,GLD,100.0,0.2
2018-05-31,ALL,ICLN,0.011721022975334805,0.95
2018-05-31,ALL,IEUS,100.0,0.2
2018-05-31,ALL,IJR,100.0,0.2
2018-05-31,ALL,MDY,100.0,0.2
2018-05-31,ALL,MTUM,100.0,0.2
2018-05-31,ALL,ONEQ,100.0,0.2
2018-05-31,ALL,QQQ,100.0,0.2
2018-05-31,ALL,QUAL,100.0,0.2
2018-05-31,ALL,RSP,100.0,0.2
2018-05-31,ALL,SPY,100.0,0.2
2018-05-31,ALL,TAN,0.07880462815669913,0.2
2018-05-31,ALL,UNG,0.007278953843983146,0.95
2018-05-31,ALL,USMV,100.0,0.2
2018-05-31,ALL,USO,0.007278953843983146,0.8
2018-05-31,ALL,VGK,100.0,0.2
2018-05-31,ALL,VNQ,0.011721022975334805,0.95
2018-05-31,ALL,VTV,100.0,0.2
2018-05-31,ALL,VUG,100.0,0.2
2018-06-30,ALL,CPER,100.0,0.2
2018-06-30,ALL,DBC,0.011721022975334805,0.95
2018-06-30,ALL,DIA,100.0,0.2
2018-06-30,ALL,EWD,100.0,0.2
2018-06-30,ALL,EWG,100.0,0.2
2018-06-30,ALL,EWI,100.0,0.2
2018-06-30,ALL,EWL,0.03039195382313198,0.2
2018-06-30,ALL,EWN,0.011721022975334805,0.95
2018-06-30,ALL,EWP,100.0,0.2
2018-06-30,ALL,EWQ,100.0,0.2
2018-06-30,ALL,EWU,100.0,0.2
2018-06-30,ALL,EZU,100.0,0.2
2018-06-30,ALL,FEZ,100.0,0.2
2018-06-30,ALL,GLD,100.0,0.2
2018-06-30,ALL,ICLN,0.011721022975334805,0.95
2018-06-30,ALL,IEUS,0.018873918221350976,0.5
2018-06-30,ALL,IJR,100.0,0.2
2018-06-30,ALL,MDY,100.0,0.2
2018-06-30,ALL,MTUM,100.0,0.2
2018-06-30,ALL,ONEQ,100.0,0.2
2018-06-30,ALL,QQQ,100.0,0.2
2018-06-30,ALL,QUAL,100.0,0.2
2018-06-30,ALL,RSP,0.011721022975334805,0.95
2018-06-30,ALL,SPY,100.0,0.2
2018-06-30,ALL,TAN,100.0,0.2
2018-06-30,ALL,UNG,0.007278953843983146,0.95
2018-06-30,ALL,USMV,100.0,0.2
2018-06-30,ALL,USO,0.04893900918477494,0.2
2018-06-30,ALL,VGK,100.0,0.2
2018-06-30,ALL,VNQ,0.04893900918477494,0.2
2018-06-30,ALL,VTV,100.0,0.2
2018-06-30,ALL,VUG,100.0,0.2
2018-07-31,ALL,CPER,100.0,0.2
2018-07-31,ALL,DBC,0.011721022975334805,0.95
2018-07-31,ALL,DIA,100.0,0.2
2018-07-31,ALL,EUMV,100.0,0.2
2018-07-31,ALL,EWD,100.0,0.2
2018-07-31,ALL,EWG,0.018873918221350976,0.5
2018-07-31,ALL,EWI,100.0,0.2
2018-07-31,ALL,EWL,100.0,0.2
2018-07-31,ALL,EWN,0.011721022975334805,0.95
2018-07-31,ALL,EWP,100.0,0.2
2018-07-31,ALL,EWQ,0.018873918221350976,0.5
2018-07-31,ALL,EWU,100.0,0.2
2018-07-31,ALL,EZU,100.0,0.2
2018-07-31,ALL,FEZ,100.0,0.2
2018-07-31,ALL,GLD,0.03039195382313198,0.2
2018-07-31,ALL,ICLN,100.0,0.2
2018-07-31,ALL,IEUS,0.011721022975334805,0.8
2018-07-31,ALL,IJR,100.0,0.2
2018-07-31,ALL,MDY,100.0,0.2
2018-07-31,ALL,MTUM,100.0,0.2
2018-07-31,ALL,ONEQ,100.0,0.2
2018-07-31,ALL,QQQ,100.0,0.2
2018-07-31,ALL,QUAL,100.0,0.2
2018-07-31,ALL,RSP,0.018873918221350976,0.5
2018-07-31,ALL,SPY,100.0,0.2
2018-07-31,ALL,TAN,100.0,0.2
2018-07-31,ALL,UNG,0.007278953843983146,0.95
2018-07-31,ALL,USMV,100.0,0.2
2018-07-31,ALL,USO,0.04893900918477494,0.2
2018-07-31,ALL,VGK,0.04893900918477494,0.2
2018-07-31,ALL,VNQ,0.04893900918477494,0.2
2018-07-31,ALL,VTV,100.0,0.2
2018-07-31,ALL,VUG,100.0,0.2
2018-08-31,ALL,CPER,100.0,0.2
2018-08-31,ALL,DBC,0.04893900918477494,0.2
2018-08-31,ALL,DIA,100.0,0.2
2018-08-31,ALL,EUMV,100.0,0.2
2018-08-31,ALL,EWD,100.0,0.2
2018-08-31,ALL,EWG,0.011721022975334805,0.8
2018-08-31,ALL,EWI,100.0,0.2
2018-08-31,ALL,EWL,100.0,0.2
2018-08-31,ALL,EWN,0.011721022975334805,0.95
2018-08-31,ALL,EWP,100.0,0.2
2018-08-31,ALL,EWQ,100.0,0.2
2018-08-31,ALL,EWU,100.0,0.2
2018-08-31,ALL,EZU,100.0,0.2
2018-08-31,ALL,FEZ,100.0,0.2
2018-08-31,ALL,GLD,0.03039195382313198,0.2
2018-08-31,ALL,ICLN,0.011721022975334805,0.95
2018-08-31,ALL,IEUS,0.011721022975334805,0.8
2018-08-31,ALL,IJR,100.0,0.2
2018-08-31,ALL,MDY,100.0,0.2
2018-08-31,ALL,MTUM,100.0,0.2
2018-08-31,ALL,ONEQ,100.0,0.2
2018-08-31,ALL,QQQ,100.0,0.2
2018-08-31,ALL,QUAL,100.0,0.2
2018-08-31,ALL,RSP,0.011721022975334805,0.95
2018-08-31,ALL,SPY,100.0,0.2
2018-08-31,ALL,TAN,0.011721022975334805,0.95
2018-08-31,ALL,UNG,0.007278953843983146,0.95
2018-08-31,ALL,USMV,0.018873918221350976,0.2
2018-08-31,ALL,USO,0.04893900918477494,0.2
2018-08-31,ALL,VGK,100.0,0.2
2018-08-31,ALL,VNQ,0.04893900918477494,0.2
2018-08-31,ALL,VTV,100.0,0.2
2018-08-31,ALL,VUG,100.0,0.2
2018-09-30,ALL,CPER,100.0,0.2
2018-09-30,ALL,CRYPTO_EQ,100.0,0.2
2018-09-30,ALL,DBC,0.011721022975334805,0.8
2018-09-30,ALL,DIA,100.0,0.2
2018-09-30,ALL,EUMV,100.0,0.2
2018-09-30,ALL,EWD,100.0,0.2
2018-09-30,ALL,EWG,0.018873918221350976,0.5
2018-09-30,ALL,EWI,100.0,0.2
2018-09-30,ALL,EWL,100.0,0.2
2018-09-30,ALL,EWN,0.04893900918477494,0.2
2018-09-30,ALL,EWP,100.0,0.2
2018-09-30,ALL,EWQ,100.0,0.2
2018-09-30,ALL,EWU,0.011721022975334805,0.8
2018-09-30,ALL,EZU,100.0,0.2
2018-09-30,ALL,FEZ,100.0,0.2
2018-09-30,ALL,GLD,0.03039195382313198,0.2
2018-09-30,ALL,ICLN,100.0,0.2
2018-09-30,ALL,IEUS,0.007278953843983146,0.95
2018-09-30,ALL,IJR,0.011721022975334805,0.95
2018-09-30,ALL,MDY,100.0,0.2
2018-09-30,ALL,MTUM,100.0,0.2
2018-09-30,ALL,ONEQ,100.0,0.2
2018-09-30,ALL,QQQ,100.0,0.2
2018-09-30,ALL,QUAL,100.0,0.2
2018-09-30,ALL,RSP,0.011721022975334805,0.8
2018-09-30,ALL,SPY,100.0,0.2
2018-09-30,ALL,TAN,0.011721022975334805,0.95
2018-09-30,ALL,UNG,0.011721022975334805,0.8
2018-09-30,ALL,USMV,100.0,0.2
2018-09-30,ALL,USO,0.007278953843983146,0.95
2018-09-30,ALL,VGK,0.018873918221350976,0.5
2018-09-30,ALL,VNQ,0.011721022975334805,0.95
2018-09-30,ALL,VTV,100.0,0.2
2018-09-30,ALL,VUG,100.0,0.2
2018-10-31,ALL,CPER,100.0,0.2
2018-10-31,ALL,CRYPTO_EQ,100.0,0.2
2018-10-31,ALL,DBC,0.007278953843983146,0.8
2018-10-31,ALL,DIA,100.0,0.2
2018-10-31,ALL,EUMV,100.0,0.2
2018-10-31,ALL,EWD,100.0,0.2
2018-10-31,ALL,EWG,100.0,0.2
2018-10-31,ALL,EWI,100.0,0.2
2018-10-31,ALL,EWL,100.0,0.2
2018-10-31,ALL,EWN,0.007278953843983146,0.95
2018-10-31,ALL,EWP,100.0,0.2
2018-10-31,ALL,EWQ,100.0,0.2
2018-10-31,ALL,EWU,100.0,0.2
2018-10-31,ALL,EZU,100.0,0.2
2018-10-31,ALL,FEZ,100.0,0.2
2018-10-31,ALL,GLD,100.0,0.2
2018-10-31,ALL,ICLN,100.0,0.2
2018-10-31,ALL,IEUS,0.007278953843983146,0.95
2018-10-31,ALL,IJR,100.0,0.2
2018-10-31,ALL,MDY,100.0,0.2
2018-10-31,ALL,MTUM,100.0,0.2
2018-10-31,ALL,ONEQ,100.0,0.2
2018-10-31,ALL,QQQ,100.0,0.2
2018-10-31,ALL,QUAL,100.0,0.2
2018-10-31,ALL,RSP,100.0,0.2
2018-10-31,ALL,SPY,100.0,0.2
2018-10-31,ALL,TAN,100.0,0.2
2018-10-31,ALL,UNG,0.011721022975334805,0.8
2018-10-31,ALL,USMV,100.0,0.2
2018-10-31,ALL,USO,0.018873918221350976,0.5
2018-10-31,ALL,VGK,100.0,0.2
2018-10-31,ALL,VNQ,0.011721022975334805,0.8
2018-10-31,ALL,VTV,100.0,0.2
2018-10-31,ALL,VUG,100.0,0.2
2018-11-30,ALL,CPER,0.004520353656360241,0.95
2018-11-30,ALL,CRYPTO_EQ,100.0,0.2
2018-11-30,ALL,DAX,0.004520353656360241,0.95
2018-11-30,ALL,DBC,0.03039195382313198,0.2
2018-11-30,ALL,DIA,100.0,0.2
2018-11-30,ALL,EUMV,0.018873918221350976,0.2
2018-11-30,ALL,EWD,0.018873918221350976,0.2
2018-11-30,ALL,EWG,100.0,0.2
2018-11-30,ALL,EWI,100.0,0.2
2018-11-30,ALL,EWL,100.0,0.2
2018-11-30,ALL,EWN,0.007278953843983146,0.95
2018-11-30,ALL,EWP,100.0,0.2
2018-11-30,ALL,EWQ,100.0,0.2
2018-11-30,ALL,EWU,0.03039195382313198,0.2
2018-11-30,ALL,EZU,0.04893900918477494,0.2
2018-11-30,ALL,FEZ,100.0,0.2
2018-11-30,ALL,GLD,100.0,0.2
2018-11-30,ALL,ICLN,0.04893900918477494,0.2
2018-11-30,ALL,IEUS,100.0,0.2
2018-11-30,ALL,IJR,0.007278953843983146,0.8
2018-11-30,ALL,MDY,100.0,0.2
2018-11-30,ALL,MTUM,100.0,0.2
2018-11-30,ALL,ONEQ,100.0,0.2
2018-11-30,ALL,QQQ,100.0,0.2
2018-11-30,ALL,QUAL,100.0,0.2
2018-11-30,ALL,RSP,100.0,0.2
2018-11-30,ALL,SPY,100.0,0.2
2018-11-30,ALL,TAN,100.0,0.2
2018-11-30,ALL,UNG,0.018873918221350976,0.5
2018-11-30,ALL,USMV,100.0,0.2
2018-11-30,ALL,USO,0.011721022975334805,0.8
2018-11-30,ALL,VGK,100.0,0.2
2018-11-30,ALL,VNQ,0.011721022975334805,0.8
2018-11-30,ALL,VTV,100.0,0.2
2018-11-30,ALL,VUG,100.0,0.2
2018-12-31,ALL,CPER,0.004520353656360241,0.95
2018-12-31,ALL,CRYPTO_EQ,100.0,0.2
2018-12-31,ALL,DAX,0.03039195382313198,0.2
2018-12-31,ALL,DBC,100.0,0.2
2018-12-31,ALL,DIA,100.0,0.2
2018-12-31,ALL,EUMV,0.018873918221350976,0.2
2018-12-31,ALL,EWD,100.0,0.2
2018-12-31,ALL,EWG,100.0,0.2
2018-12-31,ALL,EWI,100.0,0.2
2018-12-31,ALL,EWL,100.0,0.2
2018-12-31,ALL,EWN,0.007278953843983146,0.95
2018-12-31,ALL,EWP,100.0,0.2
2018-12-31,ALL,EWQ,100.0,0.2
2018-12-31,ALL,EWU,100.0,0.2
2018-12-31,ALL,EZU,100.0,0.2
2018-12-31,ALL,FEZ,100.0,0.2
2018-12-31,ALL,GLD,100.0,0.2
2018-12-31,ALL,ICLN,100.0,0.2
2018-12-31,ALL,IEUS,0.007278953843983146,0.95
2018-12-31,ALL,IJR,100.0,0.2
2018-12-31,ALL,MDY,100.0,0.2
2018-12-31,ALL,MTUM,100.0,0.2
2018-12-31,ALL,ONEQ,100.0,0.2
2018-12-31,ALL,QQQ,100.0,0.2
2018-12-31,ALL,QUAL,0.004520353656360241,0.95
2018-12-31,ALL,RSP,100.0,0.2
2018-12-31,ALL,SPY,100.0,0.2
2018-12-31,ALL,TAN,100.0,0.2
2018-12-31,ALL,UNG,100.0,0.2
2018-12-31,ALL,USMV,100.0,0.2
2018-12-31,ALL,USO,0.03039195382313198,0.2
2018-12-31,ALL,VGK,100.0,0.2
2018-12-31,ALL,VNQ,100.0,0.2
2018-12-31,ALL,VTV,100.0,0.2
2018-12-31,ALL,VUG,100.0,0.2
2019-01-31,ALL,CPER,0.004520353656360241,0.95
2019-01-31,ALL,CRYPTO_EQ,100.0,0.2
2019-01-31,ALL,DAX,0.007278953843983146,0.95
2019-01-31,ALL,DBC,100.0,0.2
2019-01-31,ALL,DIA,0.004520353656360241,0.95
2019-01-31,ALL,EUMV,0.004520353656360241,0.8
2019-01-31,ALL,EWD,100.0,0.2
2019-01-31,ALL,EWG,100.0,0.2
2019-01-31,ALL,EWI,100.0,0.2
2019-01-31,ALL,EWL,100.0,0.2
2019-01-31,ALL,EWN,0.007278953843983146,0.95
2019-01-31,ALL,EWP,100.0,0.2
2019-01-31,ALL,EWQ,100.0,0.2
2019-01-31,ALL,EWU,100.0,0.2
2019-01-31,ALL,EZU,100.0,0.2
2019-01-31,ALL,FEZ,100.0,0.2
2019-01-31,ALL,GLD,100.0,0.2
2019-01-31,ALL,ICLN,100.0,0.2
2019-01-31,ALL,IEUS,100.0,0.2
2019-01-31,ALL,IJR,100.0,0.2
2019-01-31,ALL,MDY,100.0,0.2
2019-01-31,ALL,MTUM,100.0,0.2
2019-01-31,ALL,ONEQ,100.0,0.2
2019-01-31,ALL,QQQ,0.004520353656360241,0.95
2019-01-31,ALL,QUAL,100.0,0.2
2019-01-31,ALL,RSP,100.0,0.2
2019-01-31,ALL,SPY,100.0,0.2
2019-01-31,ALL,TAN,100.0,0.2
2019-01-31,ALL,UNG,100.0,0.2
2019-01-31,ALL,USMV,0.0017433288221999873,0.95
2019-01-31,ALL,USO,0.018873918221350976,0.5
2019-01-31,ALL,VGK,100.0,0.2
2019-01-31,ALL,VNQ,0.011721022975334805,0.8
2019-01-31,ALL,VTV,100.0,0.2
2019-01-31,ALL,VUG,0.018873918221350976,0.2
2019-02-28,ALL,CPER,0.004520353656360241,0.95
2019-02-28,ALL,CRYPTO_EQ,100.0,0.2
2019-02-28,ALL,DAX,0.004520353656360241,0.95
2019-02-28,ALL,DBC,0.007278953843983146,0.8
2019-02-28,ALL,DIA,100.0,0.2
2019-02-28,ALL,EUMV,0.004520353656360241,0.8
2019-02-28,ALL,EWD,100.0,0.2
2019-02-28,ALL,EWG,100.0,0.2
2019-02-28,ALL,EWI,0.03039195382313198,0.2
2019-02-28,ALL,EWL,100.0,0.2
2019-02-28,ALL,EWN,100.0,0.2
2019-02-28,ALL,EWP,100.0,0.2
2019-02-28,ALL,EWQ,100.0,0.2
2019-02-28,ALL,EWU,0.007278953843983146,0.95
2019-02-28,ALL,EZU,100.0,0.2
2019-02-28,ALL,FEZ,100.0,0.2
2019-02-28,ALL,GLD,100.0,0.2
2019-02-28,ALL,ICLN,100.0,0.2
2019-02-28,ALL,IEUS,100.0,0.2
2019-02-28,ALL,IJR,100.0,0.2
2019-02-28,ALL,MDY,100.0,0.2
2019-02-28,ALL,MTUM,0.004520353656360241,0.95
2019-02-28,ALL,ONEQ,100.0,0.2
2019-02-28,ALL,QQQ,100.0,0.2
2019-02-28,ALL,QUAL,100.0,0.2
2019-02-28,ALL,RSP,100.0,0.2
2019-02-28,ALL,SPY,100.0,0.2
2019-02-28,ALL,TAN,100.0,0.2
2019-02-28,ALL,UNG,100.0,0.2
2019-02-28,ALL,USMV,0.0017433288221999873,0.95
2019-02-28,ALL,USO,0.011721022975334805,0.8
2019-02-28,ALL,VGK,100.0,0.2
2019-02-28,ALL,VNQ,0.011721022975334805,0.8
2019-02-28,ALL,VTV,100.0,0.2
2019-02-28,ALL,VUG,100.0,0.2
2019-03-31,ALL,CPER,0.007278953843983146,0.8
2019-03-31,ALL,CRYPTO_EQ,100.0,0.2
2019-03-31,ALL,DAX,0.004520353656360241,0.95
2019-03-31,ALL,DBC,100.0,0.2
2019-03-31,ALL,DIA,100.0,0.2
2019-03-31,ALL,EUMV,0.004520353656360241,0.95
2019-03-31,ALL,EWD,100.0,0.2
2019-03-31,ALL,EWG,100.0,0.2
2019-03-31,ALL,EWI,100.0,0.2
2019-03-31,ALL,EWL,100.0,0.2
2019-03-31,ALL,EWN,100.0,0.2
2019-03-31,ALL,EWP,100.0,0.2
2019-03-31,ALL,EWQ,100.0,0.2
2019-03-31,ALL,EWU,0.004520353656360241,0.8
2019-03-31,ALL,EZU,100.0,0.2
2019-03-31,ALL,FEZ,100.0,0.2
2019-03-31,ALL,GLD,100.0,0.2
2019-03-31,ALL,ICLN,0.04893900918477494,0.2
2019-03-31,ALL,IEUS,100.0,0.2
2019-03-31,ALL,IJR,100.0,0.2
2019-03-31,ALL,MDY,100.0,0.2
2019-03-31,ALL,MTUM,100.0,0.2
2019-03-31,ALL,ONEQ,100.0,0.2
2019-03-31,ALL,QQQ,0.007278953843983146,0.8
2019-03-31,ALL,QUAL,100.0,0.2
2019-03-31,ALL,RSP,100.0,0.2
2019-03-31,ALL,SPY,100.0,0.2
2019-03-31,ALL,TAN,100.0,0.2
2019-03-31,ALL,UNG,100.0,0.2
2019-03-31,ALL,USMV,0.007278953843983146,0.2
2019-03-31,ALL,USO,0.018873918221350976,0.5
2019-03-31,ALL,VGK,100.0,0.2
2019-03-31,ALL,VNQ,0.011721022975334805,0.8
2019-03-31,ALL,VTV,100.0,0.2
2019-03-31,ALL,VUG,0.004520353656360241,0.8
2019-04-30,ALL,CPER,0.004520353656360241,0.95
2019-04-30,ALL,CRYPTO_EQ,100.0,0.2
2019-04-30,ALL,DAX,0.007278953843983146,0.95
2019-04-30,ALL,DBC,100.0,0.2
2019-04-30,ALL,DIA,100.0,0.2
2019-04-30,ALL,EUMV,0.007278953843983146,0.8
2019-04-30,ALL,EWD,100.0,0.2
2019-04-30,ALL,EWG,100.0,0.2
2019-04-30,ALL,EWI,100.0,0.2
2019-04-30,ALL,EWL,100.0,0.2
2019-04-30,ALL,EWN,100.0,0.2
2019-04-30,ALL,EWP,100.0,0.2
2019-04-30,ALL,EWQ,100.0,0.2
2019-04-30,ALL,EWU,100.0,0.2
2019-04-30,ALL,EZU,100.0,0.2
2019-04-30,ALL,FEZ,100.0,0.2
2019-04-30,ALL,GLD,100.0,0.2
2019-04-30,ALL,ICLN,100.0,0.2
2019-04-30,ALL,IEUS,100.0,0.2
2019-04-30,ALL,IJR,100.0,0.2
2019-04-30,ALL,MDY,100.0,0.2
2019-04-30,ALL,MTUM,0.004520353656360241,0.95
2019-04-30,ALL,ONEQ,100.0,0.2
2019-04-30,ALL,QQQ,100.0,0.2
2019-04-30,ALL,QUAL,0.03039195382313198,0.2
2019-04-30,ALL,RSP,100.0,0.2
2019-04-30,ALL,SPY,100.0,0.2
2019-04-30,ALL,TAN,100.0,0.2
2019-04-30,ALL,UNG,100.0,0.2
2019-04-30,ALL,USMV,0.007278953843983146,0.2
2019-04-30,ALL,USO,0.04893900918477494,0.2
2019-04-30,ALL,VGK,100.0,0.2
2019-04-30,ALL,VNQ,100.0,0.2
2019-04-30,ALL,VTV,100.0,0.2
2019-04-30,ALL,VUG,0.004520353656360241,0.8
2019-05-31,ALL,CPER,100.0,0.2
2019-05-31,ALL,CRYPTO_EQ,0.07880462815669913,0.95
2019-05-31,ALL,DAX,0.007278953843983146,0.95
2019-05-31,ALL,DBC,0.004520353656360241,0.95
2019-05-31,ALL,DIA,100.0,0.2
2019-05-31,ALL,EUMV,0.007278953843983146,0.8
2019-05-31,ALL,EWD,100.0,0.2
2019-05-31,ALL,EWG,100.0,0.2
2019-05-31,ALL,EWI,100.0,0.2
2019-05-31,ALL,EWL,100.0,0.2
2019-05-31,ALL,EWN,100.0,0.2
2019-05-31,ALL,EWP,100.0,0.2
2019-05-31,ALL,EWQ,100.0,0.2
2019-05-31,ALL,EWU,0.004520353656360241,0.95
2019-05-31,ALL,EZU,100.0,0.2
2019-05-31,ALL,FEZ,100.0,0.2
2019-05-31,ALL,GLD,0.007278953843983146,0.95
2019-05-31,ALL,ICLN,100.0,0.2
2019-05-31,ALL,IEUS,0.03039195382313198,0.2
2019-05-31,ALL,IJR,100.0,0.2
2019-05-31,ALL,MDY,100.0,0.2
2019-05-31,ALL,MTUM,0.018873918221350976,0.2
2019-05-31,ALL,ONEQ,100.0,0.2
2019-05-31,ALL,QQQ,100.0,0.2
2019-05-31,ALL,QUAL,0.007278953843983146,0.95
2019-05-31,ALL,RSP,100.0,0.2
2019-05-31,ALL,SPY,100.0,0.2
2019-05-31,ALL,TAN,100.0,0.2
2019-05-31,ALL,UNG,100.0,0.2
2019-05-31,ALL,USMV,0.007278953843983146,0.2
2019-05-31,ALL,USO,0.011721022975334805,0.8
2019-05-31,ALL,VGK,100.0,0.2
2019-05-31,ALL,VNQ,0.007278953843983146,0.95
2019-05-31,ALL,VTV,100.0,0.2
2019-05-31,ALL,VUG,0.004520353656360241,0.8
2019-06-30,ALL,CPER,100.0,0.2
2019-06-30,ALL,CRYPTO_EQ,0.07880462815669913,0.8
2019-06-30,ALL,DAX,0.007278953843983146,0.95
2019-06-30,ALL,DBC,100.0,0.2
2019-06-30,ALL,DIA,100.0,0.2
2019-06-30,ALL,EUMV,100.0,0.2
2019-06-30,ALL,EWD,100.0,0.2
2019-06-30,ALL,EWG,100.0,0.2
2019-06-30,ALL,EWI,100.0,0.2
2019-06-30,ALL,EWL,100.0,0.2
2019-06-30,ALL,EWN,0.007278953843983146,0.8
2019-06-30,ALL,EWP,100.0,0.2
2019-06-30,ALL,EWQ,100.0,0.2
2019-06-30,ALL,EWU,0.004520353656360241,0.8
2019-06-30,ALL,EZU,100.0,0.2
2019-06-30,ALL,FEZ,100.0,0.2
2019-06-30,ALL,GLD,100.0,0.2
2019-06-30,ALL,ICLN,0.018873918221350976,0.2
2019-06-30,ALL,IEUS,0.007278953843983146,0.8
2019-06-30,ALL,IJR,100.0,0.2
2019-06-30,ALL,MDY,100.0,0.2
2019-06-30,ALL,MTUM,100.0,0.2
2019-06-30,ALL,ONEQ,100.0,0.2
2019-06-30,ALL,QQQ,100.0,0.2
2019-06-30,ALL,QUAL,100.0,0.2
2019-06-30,ALL,RSP,100.0,0.2
2019-06-30,ALL,SPY,100.0,0.2
2019-06-30,ALL,TAN,100.0,0.2
2019-06-30,ALL,UNG,100.0,0.2
2019-06-30,ALL,USMV,0.007278953843983146,0.2
2019-06-30,ALL,USO,0.018873918221350976,0.5
2019-06-30,ALL,VGK,0.004520353656360241,0.95
