Date,Universe,Strategy,Cost_bps,Ret_gross,Cost,Ret_net
2022-09-30,ALL,ML_RF_longshort_0bps,10,-0.0138205456373585,0.0002746913580246909,-0.01409523699538319
2022-10-31,ALL,ML_RF_longshort_0bps,10,-0.0152095510902853,0.00036419753086419724,-0.015573748621149497
2022-11-30,ALL,ML_RF_longshort_0bps,10,-0.0035075454996062,0.000432098765432098,-0.003939644265038298
2022-12-31,ALL,ML_RF_longshort_0bps,10,0.007277018638895,0.0002623456790123453,0.007014672959882655
2023-01-31,ALL,ML_RF_longshort_0bps,10,0.0078264998745667,0.00037345679012345634,0.007453043084443243
2023-02-28,ALL,ML_RF_longshort_0bps,10,0.0135944310462134,0.00023765432098765408,0.013356776725225747
2023-03-31,ALL,ML_RF_longshort_0bps,10,-0.001141837709511,0.00032716049382716027,-0.0014689982033381603
2023-04-30,ALL,ML_RF_longshort_0bps,10,0.0188177976722302,0.00015740740740740721,0.01866039026482279
2023-05-31,ALL,ML_RF_longshort_0bps,10,-0.0081281993950767,0.00022530864197530822,-0.008353508037052008
2023-06-30,ALL,ML_RF_longshort_0bps,10,-0.0130134780879433,0.00021913580246913527,-0.013232613890412435
2023-07-31,ALL,ML_RF_longshort_0bps,10,-0.0011733860343593,0.000311728395061728,-0.0014851144294210279
2023-08-31,ALL,ML_RF_longshort_0bps,10,-0.0036068085489874,0.00020987654320987626,-0.003816685092197276
2023-09-30,ALL,ML_RF_longshort_0bps,10,0.0270931450367364,0.0003611111111111106,0.02673203392562529
2023-10-31,ALL,ML_RF_longshort_0bps,10,-0.022292383256,0.0003611111111111108,-0.022653494367111112
2023-11-30,ALL,ML_RF_longshort_0bps,10,0.0105588290584377,0.0005679012345679006,0.009990927823869799
2023-12-31,ALL,ML_RF_longshort_0bps,10,-0.0035656549284973,0.0003703703703703698,-0.0039360252988676694
2024-01-31,ALL,ML_RF_longshort_0bps,10,0.0385813726659858,0.0003240740740740736,0.03825729859191172
2024-02-29,ALL,ML_RF_longshort_0bps,10,0.0011392894437709,0.00015123456790123435,0.0009880548758696656
2024-03-31,ALL,ML_RF_longshort_0bps,10,-0.0090503564949451,0.00014506172839506178,-0.009195418223340161
2024-04-30,ALL,ML_RF_longshort_0bps,10,-0.0236336432808457,0.0003827160493827156,-0.024016359330228415
2024-05-31,ALL,ML_RF_longshort_0bps,10,0.0042197584191487,0.0004506172839506166,0.0037691411351980834
2024-06-30,ALL,ML_RF_longshort_0bps,10,0.0009073899820922,0.00038888888888888843,0.0005185010932033116
2024-07-31,ALL,ML_RF_longshort_0bps,10,0.0002152604854676,0.0003456790123456789,-0.00013041852687807888
2024-08-31,ALL,ML_RF_longshort_0bps,10,-0.0006283895231855,0.00018827160493827162,-0.0008166611281237717
2024-09-30,ALL,ML_RF_longshort_0bps,10,-0.0035509853529663,0.0002839506172839503,-0.00383493597025025
2024-10-31,ALL,ML_RF_longshort_0bps,10,-0.0203411942004906,0.0003827160493827153,-0.020723910249873315
2024-11-30,ALL,ML_RF_longshort_0bps,10,-0.0148151587683004,0.0003858024691358023,-0.015200961237436202
2024-12-31,ALL,ML_RF_longshort_0bps,10,-0.0007131246469928,0.0003950617283950613,-0.0011081863753878614
2025-01-31,ALL,ML_RF_longshort_0bps,10,-0.0337466348324992,0.0003549382716049379,-0.03410157310410414
2025-02-28,ALL,ML_RF_longshort_0bps,10,-0.0010247806714521,0.00035185185185185135,-0.0013766325233039514
2025-03-31,ALL,ML_RF_longshort_0bps,10,0.0118277704607142,0.000432098765432098,0.011395671695282102
2025-04-30,ALL,ML_RF_longshort_0bps,10,0.0299549543482222,0.0004691358024691351,0.029485818545753065
2025-05-31,ALL,ML_RF_longshort_0bps,10,0.0080134812153579,0.0002438271604938266,0.0077696540548640725
2025-06-30,ALL,ML_RF_longshort_0bps,10,0.029965171033541,0.0001759259259259258,0.029789245107615072
2025-07-31,ALL,ML_RF_longshort_0bps,10,0.003838012313117,0.00026234567901234546,0.003575666634104654
2025-08-31,ALL,ML_RF_longshort_0bps,10,0.0055770133558926,0.0003055555555555549,0.005271457800337045
2025-09-30,ALL,ML_RF_longshort_0bps,10,0.0,0.00029938271604938244,-0.00029938271604938244
2009-10-31,B,EqualWeight_1N,0,0.0382724597021271,0.0,0.0382724597021271
2009-11-30,B,EqualWeight_1N,0,-0.0019767142351534,0.0,-0.0019767142351534
2009-12-31,B,EqualWeight_1N,0,-0.0563726834739551,0.0,-0.0563726834739551
2010-01-31,B,EqualWeight_1N,0,-0.0114496469485541,0.0,-0.0114496469485541
2010-02-28,B,EqualWeight_1N,0,0.0574877807225278,0.0,0.0574877807225278
2010-03-31,B,EqualWeight_1N,0,-0.0288381204011636,0.0,-0.0288381204011636
2010-04-30,B,EqualWeight_1N,0,-0.1075706287436157,0.0,-0.1075706287436157
2010-05-31,B,EqualWeight_1N,0,-0.010094745603473,0.0,-0.010094745603473
2010-06-30,B,EqualWeight_1N,0,0.1221909378291992,0.0,0.1221909378291992
2010-07-31,B,EqualWeight_1N,0,-0.0490249022210167,0.0,-0.0490249022210167
2010-08-31,B,EqualWeight_1N,0,0.10785653287954,0.0,0.10785653287954
2010-09-30,B,EqualWeight_1N,0,0.0417027816320911,0.0,0.0417027816320911
2010-10-31,B,EqualWeight_1N,0,-0.0777072674436511,0.0,-0.0777072674436511
2010-11-30,B,EqualWeight_1N,0,0.0812352414928967,0.0,0.0812352414928967
2010-12-31,B,EqualWeight_1N,0,0.0444011413680957,0.0,0.0444011413680957
2011-01-31,B,EqualWeight_1N,0,0.0211959316961291,0.0,0.0211959316961291
2011-02-28,B,EqualWeight_1N,0,0.0007948822628847,0.0,0.0007948822628847
2011-03-31,B,EqualWeight_1N,0,0.0677727073073279,0.0,0.0677727073073279
2011-04-30,B,EqualWeight_1N,0,-0.0324870462140123,0.0,-0.0324870462140123
2011-05-31,B,EqualWeight_1N,0,-0.0161648747899056,0.0,-0.0161648747899056
2011-06-30,B,EqualWeight_1N,0,-0.0482000980649535,0.0,-0.0482000980649535
2011-07-31,B,EqualWeight_1N,0,-0.0896453533361407,0.0,-0.0896453533361407
2011-08-31,B,EqualWeight_1N,0,-0.1067848027014388,0.0,-0.1067848027014388
2011-09-30,B,EqualWeight_1N,0,0.1055910415550711,0.0,0.1055910415550711
2011-10-31,B,EqualWeight_1N,0,-0.0346962468198895,0.0,-0.0346962468198895
2011-11-30,B,EqualWeight_1N,0,-0.0234755937801237,0.0,-0.0234755937801237
2011-12-31,B,EqualWeight_1N,0,0.0526794340334063,0.0,0.0526794340334063
2012-01-31,B,EqualWeight_1N,0,0.0450134910345286,0.0,0.0450134910345286
2012-02-29,B,EqualWeight_1N,0,-0.0046982699544146,0.0,-0.0046982699544146
2012-03-31,B,EqualWeight_1N,0,-0.0362522855573048,0.0,-0.0362522855573048
2012-04-30,B,EqualWeight_1N,0,-0.1088432983371399,0.0,-0.1088432983371399
2012-05-31,B,EqualWeight_1N,0,0.0776749532554179,0.0,0.0776749532554179
2012-06-30,B,EqualWeight_1N,0,-0.0028099929163068,0.0,-0.0028099929163068
2012-07-31,B,EqualWeight_1N,0,0.048506315239873,0.0,0.048506315239873
2012-08-31,B,EqualWeight_1N,0,0.0305402375008373,0.0,0.0305402375008373
2012-09-30,B,EqualWeight_1N,0,0.0162728502645405,0.0,0.0162728502645405
2012-10-31,B,EqualWeight_1N,0,0.0234104411810742,0.0,0.0234104411810742
2012-11-30,B,EqualWeight_1N,0,0.0425060260009442,0.0,0.0425060260009442
2012-12-31,B,EqualWeight_1N,0,0.0396206083336625,0.0,0.0396206083336625
2013-01-31,B,EqualWeight_1N,0,-0.033571776418594,0.0,-0.033571776418594
2013-02-28,B,EqualWeight_1N,0,-0.0062703002481682,0.0,-0.0062703002481682
2013-03-31,B,EqualWeight_1N,0,0.0455356044047577,0.0,0.0455356044047577
2013-04-30,B,EqualWeight_1N,0,0.0012115571155583,0.0,0.0012115571155583
2013-05-31,B,EqualWeight_1N,0,-0.0408872122893381,0.0,-0.0408872122893381
2013-06-30,B,EqualWeight_1N,0,0.0724574359543311,0.0,0.0724574359543311
2013-07-31,B,EqualWeight_1N,0,-0.0144500699522109,0.0,-0.0144500699522109
2013-08-31,B,EqualWeight_1N,0,0.0691318903025296,0.0,0.0691318903025296
2013-09-30,B,EqualWeight_1N,0,0.0421529630615067,0.0,0.0421529630615067
2013-10-31,B,EqualWeight_1N,0,0.0059778660654391,0.0,0.0059778660654391
2013-11-30,B,EqualWeight_1N,0,0.0273858518539423,0.0,0.0273858518539423
2013-12-31,B,EqualWeight_1N,0,-0.0355974350587057,0.0,-0.0355974350587057
2014-01-31,B,EqualWeight_1N,0,0.0568374101161495,0.0,0.0568374101161495
2014-02-28,B,EqualWeight_1N,0,0.0063765376804085,0.0,0.0063765376804085
2014-03-31,B,EqualWeight_1N,0,0.0147499946159218,0.0,0.0147499946159218
2014-04-30,B,EqualWeight_1N,0,0.0069030118089203,0.0,0.0069030118089203
2014-05-31,B,EqualWeight_1N,0,-0.0015967682687832,0.0,-0.0015967682687832
2014-06-30,B,EqualWeight_1N,0,-0.0431574335689484,0.0,-0.0431574335689484
2014-07-31,B,EqualWeight_1N,0,0.0039612163642399,0.0,0.0039612163642399
2014-08-31,B,EqualWeight_1N,0,-0.0333579978742835,0.0,-0.0333579978742835
2014-09-30,B,EqualWeight_1N,0,-0.0202496780041528,0.0,-0.0202496780041528
2014-10-31,B,EqualWeight_1N,0,0.0236048068249628,0.0,0.0236048068249628
2014-11-30,B,EqualWeight_1N,0,-0.0485674228011881,0.0,-0.0485674228011881
2014-12-31,B,EqualWeight_1N,0,0.0044586995832029,0.0,0.0044586995832029
2015-01-31,B,EqualWeight_1N,0,0.063448379621858,0.0,0.063448379621858
2015-02-28,B,EqualWeight_1N,0,-0.0153409528588615,0.0,-0.0153409528588615
2015-03-31,B,EqualWeight_1N,0,0.0309446103742042,0.0,0.0309446103742042
2015-04-30,B,EqualWeight_1N,0,-0.0005584809697297,0.0,-0.0005584809697297
2015-05-31,B,EqualWeight_1N,0,-0.0285085004893928,0.0,-0.0285085004893928
2015-06-30,B,EqualWeight_1N,0,0.0271476302563489,0.0,0.0271476302563489
2015-07-31,B,EqualWeight_1N,0,-0.063982142163517,0.0,-0.063982142163517
2015-08-31,B,EqualWeight_1N,0,-0.0452867243804482,0.0,-0.0452867243804482
2015-09-30,B,EqualWeight_1N,0,0.0644784847359707,0.0,0.0644784847359707
2015-10-31,B,EqualWeight_1N,0,-0.0118079259202349,0.0,-0.0118079259202349
2015-11-30,B,EqualWeight_1N,0,-0.0314963646620572,0.0,-0.0314963646620572
2015-12-31,B,EqualWeight_1N,0,-0.0590281872137446,0.0,-0.0590281872137446
2016-01-31,B,EqualWeight_1N,0,-0.0326843112220619,0.0,-0.0326843112220619
2016-02-29,B,EqualWeight_1N,0,0.0746090129789141,0.0,0.0746090129789141
2016-03-31,B,EqualWeight_1N,0,0.0268990801097472,0.0,0.0268990801097472
2016-04-30,B,EqualWeight_1N,0,-0.0115502265027419,0.0,-0.0115502265027419
2016-05-31,B,EqualWeight_1N,0,-0.0479218061294349,0.0,-0.0479218061294349
2016-06-30,B,EqualWeight_1N,0,0.039902373557258,0.0,0.039902373557258
2016-07-31,B,EqualWeight_1N,0,0.0103520087099701,0.0,0.0103520087099701
2016-08-31,B,EqualWeight_1N,0,0.0067154448221888,0.0,0.0067154448221888
2016-09-30,B,EqualWeight_1N,0,-0.0234215215962974,0.0,-0.0234215215962974
2016-10-31,B,EqualWeight_1N,0,-0.0323755824641468,0.0,-0.0323755824641468
2016-11-30,B,EqualWeight_1N,0,0.0585481138949067,0.0,0.0585481138949067
2016-12-31,B,EqualWeight_1N,0,0.0270365267652983,0.0,0.0270365267652983
2017-01-31,B,EqualWeight_1N,0,0.0059359441760021,0.0,0.0059359441760021
2017-02-28,B,EqualWeight_1N,0,0.0534044625885398,0.0,0.0534044625885398
2017-03-31,B,EqualWeight_1N,0,0.0407546065059631,0.0,0.0407546065059631
2017-04-30,B,EqualWeight_1N,0,0.0475774367542409,0.0,0.0475774367542409
2017-05-31,B,EqualWeight_1N,0,-0.0027514382535188,0.0,-0.0027514382535188
2017-06-30,B,EqualWeight_1N,0,0.0290823219365587,0.0,0.0290823219365587
2017-07-31,B,EqualWeight_1N,0,0.0022658347914107,0.0,0.0022658347914107
2017-08-31,B,EqualWeight_1N,0,0.0323421624373608,0.0,0.0323421624373608
2017-09-30,B,EqualWeight_1N,0,0.0061737685807769,0.0,0.0061737685807769
2017-10-31,B,EqualWeight_1N,0,-0.0036840426426955,0.0,-0.0036840426426955
2017-11-30,B,EqualWeight_1N,0,0.0066856093881999,0.0,0.0066856093881999
2017-12-31,B,EqualWeight_1N,0,0.0620675732236064,0.0,0.0620675732236064
2018-01-31,B,EqualWeight_1N,0,-0.0621141438116802,0.0,-0.0621141438116802
2018-02-28,B,EqualWeight_1N,0,-0.0036741347566747,0.0,-0.0036741347566747
2018-03-31,B,EqualWeight_1N,0,0.0189443108256637,0.0,0.0189443108256637
2018-04-30,B,EqualWeight_1N,0,-0.0335065088000273,0.0,-0.0335065088000273
2018-05-31,B,EqualWeight_1N,0,-0.012912169828079,0.0,-0.012912169828079
2018-06-30,B,EqualWeight_1N,0,0.0380152163155746,0.0,0.0380152163155746
2018-07-31,B,EqualWeight_1N,0,-0.0328291855502084,0.0,-0.0328291855502084
2018-08-31,B,EqualWeight_1N,0,0.0010000107848147,0.0,0.0010000107848147
2018-09-30,B,EqualWeight_1N,0,-0.0814664644960416,0.0,-0.0814664644960416
2018-10-31,B,EqualWeight_1N,0,-0.0016428391978084,0.0,-0.0016428391978084
2018-11-30,B,EqualWeight_1N,0,-0.0482772662540485,0.0,-0.0482772662540485
2018-12-31,B,EqualWeight_1N,0,0.0657001505776758,0.0,0.0657001505776758
2019-01-31,B,EqualWeight_1N,0,0.027308703527211,0.0,0.027308703527211
2019-02-28,B,EqualWeight_1N,0,0.0073153906208817,0.0,0.0073153906208817
2019-03-31,B,EqualWeight_1N,0,0.0451509989076442,0.0,0.0451509989076442
2019-04-30,B,EqualWeight_1N,0,-0.0544086442575234,0.0,-0.0544086442575234
2019-05-31,B,EqualWeight_1N,0,0.0628403105121686,0.0,0.0628403105121686
2019-06-30,B,EqualWeight_1N,0,-0.0295848981408247,0.0,-0.0295848981408247
2019-07-31,B,EqualWeight_1N,0,-0.0135780818160402,0.0,-0.0135780818160402
2019-08-31,B,EqualWeight_1N,0,0.0253493970403929,0.0,0.0253493970403929
2019-09-30,B,EqualWeight_1N,0,0.0417059754697038,0.0,0.0417059754697038
2019-10-31,B,EqualWeight_1N,0,0.011000792142364,0.0,0.011000792142364
2019-11-30,B,EqualWeight_1N,0,0.0381406525589711,0.0,0.0381406525589711
2019-12-31,B,EqualWeight_1N,0,-0.0283733087817309,0.0,-0.0283733087817309
2020-01-31,B,EqualWeight_1N,0,-0.0743080142585362,0.0,-0.0743080142585362
2020-02-29,B,EqualWeight_1N,0,-0.1740989494182005,0.0,-0.1740989494182005
2020-03-31,B,EqualWeight_1N,0,0.0645194748424494,0.0,0.0645194748424494
2020-04-30,B,EqualWeight_1N,0,0.0635326754049449,0.0,0.0635326754049449
2020-05-31,B,EqualWeight_1N,0,0.050858518443731,0.0,0.050858518443731
2020-06-30,B,EqualWeight_1N,0,0.0360056077664947,0.0,0.0360056077664947
2020-07-31,B,EqualWeight_1N,0,0.0447980565193938,0.0,0.0447980565193938
2020-08-31,B,EqualWeight_1N,0,-0.031864038739252,0.0,-0.031864038739252
2020-09-30,B,EqualWeight_1N,0,-0.0524373433542898,0.0,-0.0524373433542898
2020-10-31,B,EqualWeight_1N,0,0.1681478374554749,0.0,0.1681478374554749
2020-11-30,B,EqualWeight_1N,0,0.0437022326700947,0.0,0.0437022326700947
2020-12-31,B,EqualWeight_1N,0,-0.0109432630874432,0.0,-0.0109432630874432
2021-01-31,B,EqualWeight_1N,0,0.0295625592890481,0.0,0.0295625592890481
2021-02-28,B,EqualWeight_1N,0,0.0355394145592108,0.0,0.0355394145592108
2021-03-31,B,EqualWeight_1N,0,0.0395597165194756,0.0,0.0395597165194756
2021-04-30,B,EqualWeight_1N,0,0.0421798514773314,0.0,0.0421798514773314
2021-05-31,B,EqualWeight_1N,0,-0.0188941032139959,0.0,-0.0188941032139959
2021-06-30,B,EqualWeight_1N,0,0.0117456629432919,0.0,0.0117456629432919
2021-07-31,B,EqualWeight_1N,0,0.015574998362984,0.0,0.015574998362984
2021-08-31,B,EqualWeight_1N,0,-0.0499426368386153,0.0,-0.0499426368386153
2021-09-30,B,EqualWeight_1N,0,0.0457819809562856,0.0,0.0457819809562856
2021-10-31,B,EqualWeight_1N,0,-0.0507594735638937,0.0,-0.0507594735638937
2021-11-30,B,EqualWeight_1N,0,0.0482829020865654,0.0,0.0482829020865654
2021-12-31,B,EqualWeight_1N,0,-0.0328195708473137,0.0,-0.0328195708473137
2022-01-31,B,EqualWeight_1N,0,-0.0593128801018127,0.0,-0.0593128801018127
2022-02-28,B,EqualWeight_1N,0,-0.0034963076896219,0.0,-0.0034963076896219
2022-03-31,B,EqualWeight_1N,0,-0.0623231252499426,0.0,-0.0623231252499426
2022-04-30,B,EqualWeight_1N,0,0.0314739966006547,0.0,0.0314739966006547
2022-05-31,B,EqualWeight_1N,0,-0.1033306467662994,0.0,-0.1033306467662994
2022-06-30,B,EqualWeight_1N,0,0.0450426321069407,0.0,0.0450426321069407
2022-07-31,B,EqualWeight_1N,0,-0.0703447635821937,0.0,-0.0703447635821937
2022-08-31,B,EqualWeight_1N,0,-0.0876262046708584,0.0,-0.0876262046708584
2022-09-30,B,EqualWeight_1N,0,0.0859859202445935,0.0,0.0859859202445935
2022-10-31,B,EqualWeight_1N,0,0.1329638340060933,0.0,0.1329638340060933
2022-11-30,B,EqualWeight_1N,0,-0.0182480995516373,0.0,-0.0182480995516373
2022-12-31,B,EqualWeight_1N,0,0.100259044951789,0.0,0.100259044951789
2023-01-31,B,EqualWeight_1N,0,-0.0125721197099298,0.0,-0.0125721197099298
2023-02-28,B,EqualWeight_1N,0,0.0240223540331375,0.0,0.0240223540331375
2023-03-31,B,EqualWeight_1N,0,0.0343317570905871,0.0,0.0343317570905871
2023-04-30,B,EqualWeight_1N,0,-0.0479729106978339,0.0,-0.0479729106978339
2023-05-31,B,EqualWeight_1N,0,0.0483239773064361,0.0,0.0483239773064361
2023-06-30,B,EqualWeight_1N,0,0.0253060400715815,0.0,0.0253060400715815
2023-07-31,B,EqualWeight_1N,0,-0.0431660543068523,0.0,-0.0431660543068523
2023-08-31,B,EqualWeight_1N,0,-0.0450459096080669,0.0,-0.0450459096080669
2023-09-30,B,EqualWeight_1N,0,-0.0298763598759959,0.0,-0.0298763598759959
2023-10-31,B,EqualWeight_1N,0,0.1034108134597015,0.0,0.1034108134597015
2023-11-30,B,EqualWeight_1N,0,0.0522483973064931,0.0,0.0522483973064931
2023-12-31,B,EqualWeight_1N,0,-0.0155721716079861,0.0,-0.0155721716079861
2024-01-31,B,EqualWeight_1N,0,0.0310160992211499,0.0,0.0310160992211499
2024-02-29,B,EqualWeight_1N,0,0.0380137012963281,0.0,0.0380137012963281
2024-03-31,B,EqualWeight_1N,0,-0.0292352156216368,0.0,-0.0292352156216368
2024-04-30,B,EqualWeight_1N,0,0.0595577591385395,0.0,0.0595577591385395
2024-05-31,B,EqualWeight_1N,0,-0.0317791053480902,0.0,-0.0317791053480902
2024-06-30,B,EqualWeight_1N,0,0.0218318651608806,0.0,0.0218318651608806
2024-07-31,B,EqualWeight_1N,0,0.0363200359285452,0.0,0.0363200359285452
2024-08-31,B,EqualWeight_1N,0,0.0134787239761457,0.0,0.0134787239761457
2024-09-30,B,EqualWeight_1N,0,-0.0501079850605307,0.0,-0.0501079850605307
2024-10-31,B,EqualWeight_1N,0,-0.0211196223168048,0.0,-0.0211196223168048
2024-11-30,B,EqualWeight_1N,0,-0.0175330959169389,0.0,-0.0175330959169389
2024-12-31,B,EqualWeight_1N,0,0.0652850604145449,0.0,0.0652850604145449
2025-01-31,B,EqualWeight_1N,0,0.0389400443990073,0.0,0.0389400443990073
2025-02-28,B,EqualWeight_1N,0,0.0127197119531793,0.0,0.0127197119531793
2025-03-31,B,EqualWeight_1N,0,0.042220677171381,0.0,0.042220677171381
2025-04-30,B,EqualWeight_1N,0,0.0530615107436212,0.0,0.0530615107436212
2025-05-31,B,EqualWeight_1N,0,0.0262601609082203,0.0,0.0262601609082203
2025-06-30,B,EqualWeight_1N,0,-0.0210255695915717,0.0,-0.0210255695915717
2025-07-31,B,EqualWeight_1N,0,0.0341699615115283,0.0,0.0341699615115283
2025-08-31,B,EqualWeight_1N,0,0.0035579701126446,0.0,0.0035579701126446
2025-09-30,B,EqualWeight_1N,0,0.0,0.0,0.0
2009-10-31,B,EqualWeight_LongShort,0,-0.0029023939538809,0.0,-0.0029023939538809
2009-11-30,B,EqualWeight_LongShort,0,-0.0065716667918589,0.0,-0.0065716667918589
2009-12-31,B,EqualWeight_LongShort,0,-0.0022857507226098,0.0,-0.0022857507226098
2010-01-31,B,EqualWeight_LongShort,0,0.0065032436590513,0.0,0.0065032436590513
2010-02-28,B,EqualWeight_LongShort,0,-0.0017843881478871,0.0,-0.0017843881478871
2010-03-31,B,EqualWeight_LongShort,0,0.0175128673355197,0.0,0.0175128673355197
2010-04-30,B,EqualWeight_LongShort,0,0.0080271255452724,0.0,0.0080271255452724
2010-05-31,B,EqualWeight_LongShort,0,0.0118333147211932,0.0,0.0118333147211932
2010-06-30,B,EqualWeight_LongShort,0,-0.0281951075650706,0.0,-0.0281951075650706
2010-07-31,B,EqualWeight_LongShort,0,-0.0124868230471058,0.0,-0.0124868230471058
2010-08-31,B,EqualWeight_LongShort,0,-0.0062198023560523,0.0,-0.0062198023560523
2010-09-30,B,EqualWeight_LongShort,0,-0.0115817068452676,0.0,-0.0115817068452676
2010-10-31,B,EqualWeight_LongShort,0,0.0387816623731836,0.0,0.0387816623731836
2010-11-30,B,EqualWeight_LongShort,0,-0.003884542229751,0.0,-0.003884542229751
2010-12-31,B,EqualWeight_LongShort,0,-0.0339348515668427,0.0,-0.0339348515668427
2011-01-31,B,EqualWeight_LongShort,0,0.0007764983165717,0.0,0.0007764983165717
2011-02-28,B,EqualWeight_LongShort,0,-0.0088392283650529,0.0,-0.0088392283650529
2011-03-31,B,EqualWeight_LongShort,0,-0.0024319360687208,0.0,-0.0024319360687208
2011-04-30,B,EqualWeight_LongShort,0,0.0146565184543303,0.0,0.0146565184543303
2011-05-31,B,EqualWeight_LongShort,0,-0.0066695350272021,0.0,-0.0066695350272021
2011-06-30,B,EqualWeight_LongShort,0,0.0026506401275351,0.0,0.0026506401275351
2011-07-31,B,EqualWeight_LongShort,0,0.0022570749042135,0.0,0.0022570749042135
2011-08-31,B,EqualWeight_LongShort,0,0.0008775321212441,0.0,0.0008775321212441
2011-09-30,B,EqualWeight_LongShort,0,0.0070302914667,0.0,0.0070302914667
2011-10-31,B,EqualWeight_LongShort,0,0.0088358923519454,0.0,0.0088358923519454
2011-11-30,B,EqualWeight_LongShort,0,0.0092140395721307,0.0,0.0092140395721307
2011-12-31,B,EqualWeight_LongShort,0,-0.0190838636657446,0.0,-0.0190838636657446
2012-01-31,B,EqualWeight_LongShort,0,0.0015157120241416,0.0,0.0015157120241416
2012-02-29,B,EqualWeight_LongShort,0,0.003650725320286,0.0,0.003650725320286
2012-03-31,B,EqualWeight_LongShort,0,0.0205907991837079,0.0,0.0205907991837079
2012-04-30,B,EqualWeight_LongShort,0,0.0075475168270443,0.0,0.0075475168270443
2012-05-31,B,EqualWeight_LongShort,0,-0.0251305996041558,0.0,-0.0251305996041558
2012-06-30,B,EqualWeight_LongShort,0,0.0212096925961224,0.0,0.0212096925961224
2012-07-31,B,EqualWeight_LongShort,0,-0.0260782324086094,0.0,-0.0260782324086094
2012-08-31,B,EqualWeight_LongShort,0,0.0022151728025198,0.0,0.0022151728025198
2012-09-30,B,EqualWeight_LongShort,0,-0.0077637067696771,0.0,-0.0077637067696771
2012-10-31,B,EqualWeight_LongShort,0,-0.0022004929359715,0.0,-0.0022004929359715
2012-11-30,B,EqualWeight_LongShort,0,-0.0059555474380211,0.0,-0.0059555474380211
2012-12-31,B,EqualWeight_LongShort,0,0.0009504514220093,0.0,0.0009504514220093
2013-01-31,B,EqualWeight_LongShort,0,0.0093060650464559,0.0,0.0093060650464559
2013-02-28,B,EqualWeight_LongShort,0,-0.005732111262946,0.0,-0.005732111262946
2013-03-31,B,EqualWeight_LongShort,0,-0.002499164574196,0.0,-0.002499164574196
2013-04-30,B,EqualWeight_LongShort,0,-0.0008410886378791,0.0,-0.0008410886378791
2013-05-31,B,EqualWeight_LongShort,0,0.0060982503496606,0.0,0.0060982503496606
2013-06-30,B,EqualWeight_LongShort,0,-0.0080982688967242,0.0,-0.0080982688967242
2013-07-31,B,EqualWeight_LongShort,0,-0.0057624299452872,0.0,-0.0057624299452872
2013-08-31,B,EqualWeight_LongShort,0,-0.0100657592099602,0.0,-0.0100657592099602
2013-09-30,B,EqualWeight_LongShort,0,-0.0096303220904839,0.0,-0.0096303220904839
2013-10-31,B,EqualWeight_LongShort,0,-0.0063952809935113,0.0,-0.0063952809935113
2013-11-30,B,EqualWeight_LongShort,0,0.0014380070153934,0.0,0.0014380070153934
2013-12-31,B,EqualWeight_LongShort,0,0.0020333292920051,0.0,0.0020333292920051
2014-01-31,B,EqualWeight_LongShort,0,-0.0030092929157929,0.0,-0.0030092929157929
2014-02-28,B,EqualWeight_LongShort,0,-0.0056472178549413,0.0,-0.0056472178549413
2014-03-31,B,EqualWeight_LongShort,0,-0.0057615803542523,0.0,-0.0057615803542523
2014-04-30,B,EqualWeight_LongShort,0,0.0030703493566285,0.0,0.0030703493566285
2014-05-31,B,EqualWeight_LongShort,0,0.0043030280493667,0.0,0.0043030280493667
2014-06-30,B,EqualWeight_LongShort,0,0.0049669722118605,0.0,0.0049669722118605
2014-07-31,B,EqualWeight_LongShort,0,-0.0005873352929997,0.0,-0.0005873352929997
2014-08-31,B,EqualWeight_LongShort,0,0.0050471810585256,0.0,0.0050471810585256
2014-09-30,B,EqualWeight_LongShort,0,0.0065134278107092,0.0,0.0065134278107092
2014-10-31,B,EqualWeight_LongShort,0,0.0014077690314536,0.0,0.0014077690314536
2014-11-30,B,EqualWeight_LongShort,0,0.0030556047871879,0.0,0.0030556047871879
2014-12-31,B,EqualWeight_LongShort,0,0.0074746448926626,0.0,0.0074746448926626
2015-01-31,B,EqualWeight_LongShort,0,-0.0063944950474864,0.0,-0.0063944950474864
2015-02-28,B,EqualWeight_LongShort,0,-0.004247751171907,0.0,-0.004247751171907
2015-03-31,B,EqualWeight_LongShort,0,-0.0064310323904164,0.0,-0.0064310323904164
2015-04-30,B,EqualWeight_LongShort,0,0.0026272086517129,0.0,0.0026272086517129
2015-05-31,B,EqualWeight_LongShort,0,-0.0025954818564087,0.0,-0.0025954818564087
2015-06-30,B,EqualWeight_LongShort,0,-0.0040927198634476,0.0,-0.0040927198634476
2015-07-31,B,EqualWeight_LongShort,0,-0.0046475189400567,0.0,-0.0046475189400567
2015-08-31,B,EqualWeight_LongShort,0,0.0011552323640493,0.0,0.0011552323640493
2015-09-30,B,EqualWeight_LongShort,0,-0.0031674996564498,0.0,-0.0031674996564498
2015-10-31,B,EqualWeight_LongShort,0,0.0029429094927774,0.0,0.0029429094927774
2015-11-30,B,EqualWeight_LongShort,0,0.0047007171092118,0.0,0.0047007171092118
2015-12-31,B,EqualWeight_LongShort,0,0.0099149414153441,0.0,0.0099149414153441
2016-01-31,B,EqualWeight_LongShort,0,0.0071568696468245,0.0,0.0071568696468245
