,BITW,CPER,CRYPTO_EQ,DBC,GLD,ICLN,TAN,UNG,USO
2016-04-30,0.0,0.19999999994073886,0.0,0.19999999991536224,0.19999999995866746,0.1999999999778286,0.19999999996355056,2.1572116344020653e-10,2.813109778346077e-11
2016-05-31,0.0,0.1999999999664559,0.0,0.19999999998688256,0.19999999998628215,1.6260883122893288e-10,9.26712217853043e-12,0.19999999998139134,0.1999999999071121
2016-06-30,0.0,0.19999999998685372,0.0,3.6832535864239306e-11,0.19999999998983675,0.19999999999907392,0.19999999998720452,0.19999999999905022,1.1483169365059813e-12
2016-07-31,0.0,0.19999999999810242,0.0,5.719501937512534e-12,0.19999999999797693,0.1999999999999342,0.19999999999984697,0.1999999999976893,7.306416166614378e-13
2016-08-31,0.0,0.19999999998631932,0.0,1.2625158114395523e-10,0.1999999999905352,0.19999999999841764,0.19999999999048923,0.19999999989829273,9.694331337701277e-12
2016-09-30,0.0,0.19999999983149386,0.0,0.19999999907070104,1.095316460982443e-09,0.19999999999967782,0.19999999999529447,0.19999999999770748,9.808811357251781e-12
2016-10-31,0.0,0.19999999994686493,0.0,0.19999999994205614,0.19999999995991874,0.19999999998631662,1.931927480620864e-10,0.19999999995346243,1.8188188971119004e-11
2016-11-30,0.0,0.19999999999774978,0.0,0.1999999999945479,0.199999999989176,0.1999999999968295,2.3913166557649263e-12,0.19999999999948898,1.9816535364437863e-11
2016-12-31,0.0,0.1999999999895266,0.0,0.19999999999004855,0.19999999998915455,0.19999999999501225,6.185761435255128e-13,0.19999999999882476,3.6814567426357516e-11
2017-01-31,0.0,0.19999999998139625,0.0,0.19999999998424692,0.19999999996258563,0.19999999957226247,7.99639468814136e-13,5.224789548960032e-10,0.19999999997623014
2017-02-28,0.0,0.199999999993882,0.0,0.1999999999945943,0.19999999999739929,1.1631652669841645e-10,5.999046915157549e-13,0.199999999899079,0.19999999999812915
2017-03-31,0.0,0.1999999999479393,0.0,0.1999999999253936,0.1999999999515469,0.199999999907303,3.076739472475632e-11,0.19999999993889028,2.9815964063505714e-10
2017-04-30,0.0,0.19999999979886116,0.0,0.19999999998427292,0.1999999999988653,0.19999999999964083,2.215641701217465e-10,0.1999999999899163,6.879251658380735e-12
2017-05-31,0.0,0.19999999995178017,0.0,0.19999999982982328,0.19999999999655393,0.2000000000003385,0.19999999997360457,2.3863181277716024e-10,9.26776348275248e-12
2017-06-30,0.0,0.19999999999754614,0.0,1.3247948799919288e-11,0.199999999997498,0.19999999999749105,0.19999999999233137,0.19999999999920395,2.681454789938591e-12
2017-07-31,0.0,5.529151516320284e-11,0.0,0.19999999999001564,5.137856385865541e-11,0.19999999993150455,0.19999999999564858,0.19999999998600745,0.19999999999015375
2017-08-31,0.0,0.1999999998943785,0.0,0.19999999984593153,3.664283928266309e-10,0.1999999998513006,0.19999999999481174,1.299089155301532e-10,0.1999999999172403
2017-09-30,0.0,0.19999999431065713,0.0,0.19999999993528716,4.4322894700856623e-07,0.19999956256335746,9.402388763112198e-12,0.19999999998418463,0.19999999996816417
2017-10-31,0.0,5.059730964187735e-11,0.0,0.19999999998890436,1.7454019896343512e-11,0.19999999998504026,0.19999999999479878,0.19999999999398696,0.19999999996921827
2017-11-30,0.0,0.19999999992341047,0.0,0.19999999994112624,1.3773355057670765e-10,4.593551335691013e-11,0.1999999999807861,0.19999999999228835,0.1999999999787197
2017-12-31,0.0,8.90986085546268e-11,0.0,0.19999999993874484,2.257765940902031e-11,0.19999999999045748,0.19999999999300633,0.19999999998877271,0.1999999999773423
2018-01-31,0.0,0.19999999915395533,0.0,9.957394794155972e-10,6.544607714573504e-11,0.1999999999038475,0.19999999998631757,0.19999999997968676,0.19999999991500728
2018-02-28,0.0,0.199999999944063,0.0,0.19999999987795977,3.4783770218048775e-10,0.19999999999454252,0.20000000000014362,0.19999999963183787,2.0361549677390832e-10
2018-03-31,0.0,0.19999999998338922,0.0,0.19999999996176754,0.19999999996533577,9.715033244793128e-11,0.19999999999070767,2.4038483423277417e-11,0.1999999999776111
2018-04-30,0.0,0.1999999999925487,0.0,0.19999999998994125,8.875791903560836e-11,0.19999999997589632,0.19999999999394708,0.19999999992842857,3.048029619568109e-11
2018-05-31,0.0,0.1999999999885192,0.0,0.19999999997839416,0.19999999995411846,3.3069833464214266e-11,0.19999999993308762,0.19999999996966586,1.431448262836739e-10
2018-06-30,0.0,0.1999999999927498,0.0,0.19999999997138998,0.19999999998942036,3.823652966117511e-11,0.19999999997536005,5.528517188343226e-11,0.19999999997755794
2018-07-31,0.0,0.19999999997607001,0.0,0.19999999997189083,0.19999999983576625,0.199999999976,0.19999999997923196,2.180342791248497e-10,4.300674024107902e-11
2018-08-31,0.0,0.19999999998701046,0.0,0.19999999998120116,0.19999999997826118,1.3301352969749028e-10,6.490606376483697e-10,0.19999999996931694,0.1999999993021362
2018-09-30,0.0,1.4439545239405357e-10,0.20000000000067644,0.1999999999072113,4.533368415667326e-11,0.19999999988015485,8.031454412215142e-11,0.19999999997158835,0.19999999997032541
