Date,Universe,Strategy,Ticker,Weight
2010-01-31,A,ML_RF_longshort_costaware_5bps_grosslabels,RSP,1.2132640304006515e-09
2010-01-31,A,ML_RF_longshort_costaware_5bps_grosslabels,SPY,2.1829763111252683e-11
2010-01-31,A,ML_RF_longshort_costaware_5bps_grosslabels,USMV,-8.01675201698623e-26
2010-01-31,A,ML_RF_longshort_costaware_5bps_grosslabels,VNQ,0.20000000000202367
2010-01-31,A,ML_RF_longshort_costaware_5bps_grosslabels,VTV,0.19999999992881265
2010-01-31,A,ML_RF_longshort_costaware_5bps_grosslabels,VUG,0.19999999864805015
2010-02-28,A,ML_RF_longshort_costaware_5bps_grosslabels,DIA,0.2000000000394101
2010-02-28,A,ML_RF_longshort_costaware_5bps_grosslabels,IJR,0.19999999742461838
2010-02-28,A,ML_RF_longshort_costaware_5bps_grosslabels,MDY,0.19999999953110315
2010-02-28,A,ML_RF_longshort_costaware_5bps_grosslabels,MTUM,5.467890927715427e-25
2010-02-28,A,ML_RF_longshort_costaware_5bps_grosslabels,ONEQ,1.0618823108856562e-10
2010-02-28,A,ML_RF_longshort_costaware_5bps_grosslabels,QQQ,3.807004661412654e-09
2010-02-28,A,ML_RF_longshort_costaware_5bps_grosslabels,QUAL,5.467890927715427e-25
2010-02-28,A,ML_RF_longshort_costaware_5bps_grosslabels,RSP,0.20000000003573165
2010-02-28,A,ML_RF_longshort_costaware_5bps_grosslabels,SPY,3.250233809844906e-10
2010-02-28,A,ML_RF_longshort_costaware_5bps_grosslabels,USMV,5.467890927715427e-25
2010-02-28,A,ML_RF_longshort_costaware_5bps_grosslabels,VNQ,-9.128073692070594e-11
2010-02-28,A,ML_RF_longshort_costaware_5bps_grosslabels,VTV,3.8817986264877676e-10
2010-02-28,A,ML_RF_longshort_costaware_5bps_grosslabels,VUG,0.19999999825145998
2010-03-31,A,ML_RF_longshort_costaware_5bps_grosslabels,DIA,0.19999999982528008
2010-03-31,A,ML_RF_longshort_costaware_5bps_grosslabels,IJR,5.527625384117198e-10
2010-03-31,A,ML_RF_longshort_costaware_5bps_grosslabels,MDY,0.19999999766296636
2010-03-31,A,ML_RF_longshort_costaware_5bps_grosslabels,MTUM,1.0439809061657015e-24
2010-03-31,A,ML_RF_longshort_costaware_5bps_grosslabels,ONEQ,2.7226543216632167e-09
2010-03-31,A,ML_RF_longshort_costaware_5bps_grosslabels,QQQ,0.1999999970773663
2010-03-31,A,ML_RF_longshort_costaware_5bps_grosslabels,QUAL,1.0439809061657015e-24
2010-03-31,A,ML_RF_longshort_costaware_5bps_grosslabels,RSP,0.1999999998619751
2010-03-31,A,ML_RF_longshort_costaware_5bps_grosslabels,SPY,2.821175326496921e-10
2010-03-31,A,ML_RF_longshort_costaware_5bps_grosslabels,USMV,1.0439809061657015e-24
2010-03-31,A,ML_RF_longshort_costaware_5bps_grosslabels,VNQ,0.19999999993322332
2010-03-31,A,ML_RF_longshort_costaware_5bps_grosslabels,VTV,1.5402387323481538e-09
2010-03-31,A,ML_RF_longshort_costaware_5bps_grosslabels,VUG,5.414157514131595e-10
2010-04-30,A,ML_RF_longshort_costaware_5bps_grosslabels,DIA,2.718289469043886e-10
2010-04-30,A,ML_RF_longshort_costaware_5bps_grosslabels,IJR,0.20000000028528853
2010-04-30,A,ML_RF_longshort_costaware_5bps_grosslabels,MDY,0.20000000019922165
2010-04-30,A,ML_RF_longshort_costaware_5bps_grosslabels,MTUM,-4.817179040029357e-24
2010-04-30,A,ML_RF_longshort_costaware_5bps_grosslabels,ONEQ,0.1999999999582953
2010-04-30,A,ML_RF_longshort_costaware_5bps_grosslabels,QQQ,1.9679100801265908e-11
2010-04-30,A,ML_RF_longshort_costaware_5bps_grosslabels,QUAL,-4.817179040029357e-24
2010-04-30,A,ML_RF_longshort_costaware_5bps_grosslabels,RSP,5.7085662028385385e-11
2010-04-30,A,ML_RF_longshort_costaware_5bps_grosslabels,SPY,-8.475100076802797e-09
2010-04-30,A,ML_RF_longshort_costaware_5bps_grosslabels,USMV,-4.817179040029357e-24
2010-04-30,A,ML_RF_longshort_costaware_5bps_grosslabels,VNQ,0.20000000030631698
2010-04-30,A,ML_RF_longshort_costaware_5bps_grosslabels,VTV,-0.19999999015180916
