Date,Universe,Strategy,Ret
2020-12-31,ALL,EqualWeight_LongShort,0.0259442764361899
2021-01-31,ALL,EqualWeight_LongShort,0.0056444487982269375
2021-02-28,ALL,EqualWeight_LongShort,0.0031052766633105507
2021-03-31,ALL,EqualWeight_LongShort,0.004621369705813602
2021-04-30,ALL,EqualWeight_LongShort,-0.014964123449843327
2021-05-31,ALL,EqualWeight_LongShort,-0.0013380604055456891
2021-06-30,ALL,EqualWeight_LongShort,0.009127980966532844
2021-07-31,ALL,EqualWeight_LongShort,0.019898792604898144
2021-08-31,ALL,EqualWeight_LongShort,0.001917281060080442
2021-09-30,ALL,EqualWeight_LongShort,0.005752008388337725
2021-10-31,ALL,EqualWeight_LongShort,0.010663382834371573
2021-11-30,ALL,EqualWeight_LongShort,-0.006822857066257109
2021-12-31,ALL,EqualWeight_LongShort,-0.03393858915474118
2022-01-31,ALL,EqualWeight_LongShort,0.006468704722931036
2022-02-28,ALL,EqualWeight_LongShort,0.012304318975522846
2022-03-31,ALL,EqualWeight_LongShort,0.003836615365929706
2022-04-30,ALL,EqualWeight_LongShort,-0.015317825576549855
2022-05-31,ALL,EqualWeight_LongShort,-0.0012673109825767524
2022-06-30,ALL,EqualWeight_LongShort,-0.011456639521741181
2022-07-31,ALL,EqualWeight_LongShort,0.014682673020582456
2022-08-31,ALL,EqualWeight_LongShort,-0.005097006314114982
2022-09-30,ALL,EqualWeight_LongShort,-0.01022896530699459
2022-10-31,ALL,EqualWeight_LongShort,-0.02977378074528171
2022-11-30,ALL,EqualWeight_LongShort,-0.006633539289270782
2022-12-31,ALL,EqualWeight_LongShort,0.021758029958263557
2023-01-31,ALL,EqualWeight_LongShort,0.004275625766996957
2023-02-28,ALL,EqualWeight_LongShort,0.0157058554817127
2023-03-31,ALL,EqualWeight_LongShort,-0.0011318810076255492
2023-04-30,ALL,EqualWeight_LongShort,0.011723547794996507
2023-05-31,ALL,EqualWeight_LongShort,-0.0060030901578921915
2023-06-30,ALL,EqualWeight_LongShort,-0.005700656483807197
2023-07-31,ALL,EqualWeight_LongShort,0.0032687857765980287
2023-08-31,ALL,EqualWeight_LongShort,-0.004760412202380675
2023-09-30,ALL,EqualWeight_LongShort,0.011751797510054594
2023-10-31,ALL,EqualWeight_LongShort,-0.018272853517899198
2023-11-30,ALL,EqualWeight_LongShort,-0.0007460570500232135
2023-12-31,ALL,EqualWeight_LongShort,-0.0037427183209837764
2024-01-31,ALL,EqualWeight_LongShort,0.03449194685632481
2024-02-29,ALL,EqualWeight_LongShort,0.0017450635821951034
2024-03-31,ALL,EqualWeight_LongShort,-0.012984875149413651
2024-04-30,ALL,EqualWeight_LongShort,-0.010239041083303799
2024-05-31,ALL,EqualWeight_LongShort,-0.0005444357760209179
2024-06-30,ALL,EqualWeight_LongShort,0.0013145304687600867
2024-07-31,ALL,EqualWeight_LongShort,-0.0034365493131796915
2024-08-31,ALL,EqualWeight_LongShort,-0.0013759991226290826
2024-09-30,ALL,EqualWeight_LongShort,0.009407571099623447
2024-10-31,ALL,EqualWeight_LongShort,0.006110139062772628
2024-11-30,ALL,EqualWeight_LongShort,-0.013247070684119911
2024-12-31,ALL,EqualWeight_LongShort,-0.00445107788033304
2025-01-31,ALL,EqualWeight_LongShort,-0.01945071949139164
2025-02-28,ALL,EqualWeight_LongShort,-0.0019267187594828772
2025-03-31,ALL,EqualWeight_LongShort,0.00922425143788694
2025-04-30,ALL,EqualWeight_LongShort,0.01973118371284932
2025-05-31,ALL,EqualWeight_LongShort,0.003396141463125466
2025-06-30,ALL,EqualWeight_LongShort,0.019803336610110966
2025-07-31,ALL,EqualWeight_LongShort,-0.0017118622982169966
2025-08-31,ALL,EqualWeight_LongShort,0.0047530578872217255
2025-09-30,ALL,EqualWeight_LongShort,0.0
2009-10-31,ALL,ML_RF_longshort_0bps,0.022856452188188627
2009-11-30,ALL,ML_RF_longshort_0bps,-0.009262794640694298
2009-12-31,ALL,ML_RF_longshort_0bps,-0.009501353383190393
2010-01-31,ALL,ML_RF_longshort_0bps,0.009105255614035641
2010-02-28,ALL,ML_RF_longshort_0bps,-0.013975220017197604
2010-03-31,ALL,ML_RF_longshort_0bps,0.016944302269565843
2010-04-30,ALL,ML_RF_longshort_0bps,0.026621200688577727
2010-05-31,ALL,ML_RF_longshort_0bps,-0.0043608744613192335
2010-06-30,ALL,ML_RF_longshort_0bps,-0.03880312951452611
2010-07-31,ALL,ML_RF_longshort_0bps,0.018739921616860035
2010-08-31,ALL,ML_RF_longshort_0bps,-0.021527885556049443
2010-09-30,ALL,ML_RF_longshort_0bps,0.020538010205499616
2010-10-31,ALL,ML_RF_longshort_0bps,-0.009077095633447971
2010-11-30,ALL,ML_RF_longshort_0bps,-0.0036887223844423705
2010-12-31,ALL,ML_RF_longshort_0bps,0.0029110273950824763
2011-01-31,ALL,ML_RF_longshort_0bps,0.010958362634817222
2011-02-28,ALL,ML_RF_longshort_0bps,-0.010568571045569027
2011-03-31,ALL,ML_RF_longshort_0bps,0.02808771765102955
2011-04-30,ALL,ML_RF_longshort_0bps,-0.00829851814687825
2011-05-31,ALL,ML_RF_longshort_0bps,-0.0002835989258573782
2011-06-30,ALL,ML_RF_longshort_0bps,-0.0033783601809142623
2011-07-31,ALL,ML_RF_longshort_0bps,-7.464452521086364e-05
2011-08-31,ALL,ML_RF_longshort_0bps,-0.00632924253113141
2011-09-30,ALL,ML_RF_longshort_0bps,-0.030805739786156645
2011-10-31,ALL,ML_RF_longshort_0bps,0.0019825125795330835
2011-11-30,ALL,ML_RF_longshort_0bps,0.011722926033792594
2011-12-31,ALL,ML_RF_longshort_0bps,0.013592683635662932
2012-01-31,ALL,ML_RF_longshort_0bps,-0.002020504543243356
2012-02-29,ALL,ML_RF_longshort_0bps,0.032112144095761304
2012-03-31,ALL,ML_RF_longshort_0bps,0.01444409011529557
2012-04-30,ALL,ML_RF_longshort_0bps,0.010038395576037966
2012-05-31,ALL,ML_RF_longshort_0bps,-0.0230585219347876
2012-06-30,ALL,ML_RF_longshort_0bps,0.0047911224441804495
2012-07-31,ALL,ML_RF_longshort_0bps,-0.010065020081227493
2012-08-31,ALL,ML_RF_longshort_0bps,0.0019171618058633454
2012-09-30,ALL,ML_RF_longshort_0bps,0.0009943410732230797
2012-10-31,ALL,ML_RF_longshort_0bps,0.01227928063189183
2012-11-30,ALL,ML_RF_longshort_0bps,0.0024694557567277045
2012-12-31,ALL,ML_RF_longshort_0bps,0.005335122243165654
2013-01-31,ALL,ML_RF_longshort_0bps,-0.011698910269584114
2013-02-28,ALL,ML_RF_longshort_0bps,0.0075479866257472765
2013-03-31,ALL,ML_RF_longshort_0bps,-0.021424704327900536
2013-04-30,ALL,ML_RF_longshort_0bps,-0.005513519891090018
2013-05-31,ALL,ML_RF_longshort_0bps,0.00972953275831082
2013-06-30,ALL,ML_RF_longshort_0bps,-0.02655879748934172
2013-07-31,ALL,ML_RF_longshort_0bps,-0.004796466643378212
2013-08-31,ALL,ML_RF_longshort_0bps,-0.0369591386811561
2013-09-30,ALL,ML_RF_longshort_0bps,0.009558237189121561
2013-10-31,ALL,ML_RF_longshort_0bps,0.010581450565966734
2013-11-30,ALL,ML_RF_longshort_0bps,-0.006432011948736102
2013-12-31,ALL,ML_RF_longshort_0bps,-0.011891805180551968
2014-01-31,ALL,ML_RF_longshort_0bps,0.013150237817432986
2014-02-28,ALL,ML_RF_longshort_0bps,0.002141577236974239
2014-03-31,ALL,ML_RF_longshort_0bps,-0.006783520476357457
2014-04-30,ALL,ML_RF_longshort_0bps,-0.0005138485304605993
2014-05-31,ALL,ML_RF_longshort_0bps,-8.45183518444247e-06
2014-06-30,ALL,ML_RF_longshort_0bps,0.018822330758709455
2014-07-31,ALL,ML_RF_longshort_0bps,0.007596847341122931
2014-08-31,ALL,ML_RF_longshort_0bps,0.007495392790377283
2014-09-30,ALL,ML_RF_longshort_0bps,0.03623335032629193
2014-10-31,ALL,ML_RF_longshort_0bps,0.021956720955096404
2014-11-30,ALL,ML_RF_longshort_0bps,0.03619107873677066
2014-12-31,ALL,ML_RF_longshort_0bps,0.004271328802304596
2015-01-31,ALL,ML_RF_longshort_0bps,-0.011904650228130873
2015-02-28,ALL,ML_RF_longshort_0bps,-0.005119245970209261
2015-03-31,ALL,ML_RF_longshort_0bps,-0.013046267421692776
2015-04-30,ALL,ML_RF_longshort_0bps,0.004814511881450748
2015-05-31,ALL,ML_RF_longshort_0bps,-0.014771951814930602
2015-06-30,ALL,ML_RF_longshort_0bps,0.020734226719138264
2015-07-31,ALL,ML_RF_longshort_0bps,-0.004982620759851808
2015-08-31,ALL,ML_RF_longshort_0bps,0.012021017372456673
2015-09-30,ALL,ML_RF_longshort_0bps,0.013621130013353699
2015-10-31,ALL,ML_RF_longshort_0bps,0.01944729146458605
2015-11-30,ALL,ML_RF_longshort_0bps,0.005127346510694314
2015-12-31,ALL,ML_RF_longshort_0bps,0.008633056167588228
2016-01-31,ALL,ML_RF_longshort_0bps,0.0390089098096586
2016-02-29,ALL,ML_RF_longshort_0bps,-0.0016919280387510793
2016-03-31,ALL,ML_RF_longshort_0bps,-0.02419062198541624
2016-04-30,ALL,ML_RF_longshort_0bps,0.003075410272289001
2016-05-31,ALL,ML_RF_longshort_0bps,-0.018572732423875665
2016-06-30,ALL,ML_RF_longshort_0bps,0.012485820432204255
2016-07-31,ALL,ML_RF_longshort_0bps,-0.00293525892047417
2016-08-31,ALL,ML_RF_longshort_0bps,-0.001412671111265903
2016-09-30,ALL,ML_RF_longshort_0bps,-0.004351414363705399
2016-10-31,ALL,ML_RF_longshort_0bps,0.021444908804344343
2016-11-30,ALL,ML_RF_longshort_0bps,-0.01796696066977601
2016-12-31,ALL,ML_RF_longshort_0bps,-0.0052852263948019685
2017-01-31,ALL,ML_RF_longshort_0bps,0.0024692450947052464
2017-02-28,ALL,ML_RF_longshort_0bps,0.00773680004277143
2017-03-31,ALL,ML_RF_longshort_0bps,0.008854043096478779
2017-04-30,ALL,ML_RF_longshort_0bps,-0.0039041330660828676
2017-05-31,ALL,ML_RF_longshort_0bps,-0.0044368654301529505
2017-06-30,ALL,ML_RF_longshort_0bps,0.002862444382240798
2017-07-31,ALL,ML_RF_longshort_0bps,-0.027457589801655514
2017-08-31,ALL,ML_RF_longshort_0bps,0.0056395341606099506
2017-09-30,ALL,ML_RF_longshort_0bps,-0.010684935556952678
2017-10-31,ALL,ML_RF_longshort_0bps,-0.008398516324588693
2017-11-30,ALL,ML_RF_longshort_0bps,-0.01667512467641971
2017-12-31,ALL,ML_RF_longshort_0bps,0.0007420195228194128
2018-01-31,ALL,ML_RF_longshort_0bps,0.007825796770740762
2018-02-28,ALL,ML_RF_longshort_0bps,-0.0011687446564493
2018-03-31,ALL,ML_RF_longshort_0bps,-4.0765967699558296e-05
2018-04-30,ALL,ML_RF_longshort_0bps,0.006839096362559682
2018-05-31,ALL,ML_RF_longshort_0bps,0.00572952609025645
2018-06-30,ALL,ML_RF_longshort_0bps,0.012799536620552065
2018-07-31,ALL,ML_RF_longshort_0bps,0.025995466840876304
2018-08-31,ALL,ML_RF_longshort_0bps,-0.004464832773963293
2018-09-30,ALL,ML_RF_longshort_0bps,-0.013584212211510448
2018-10-31,ALL,ML_RF_longshort_0bps,-0.029515435691041085
2018-11-30,ALL,ML_RF_longshort_0bps,-0.0022364892000910877
2018-12-31,ALL,ML_RF_longshort_0bps,-0.01753253134423113
2019-01-31,ALL,ML_RF_longshort_0bps,3.1655151867986964e-05
2019-02-28,ALL,ML_RF_longshort_0bps,0.0012263473054857192
2019-03-31,ALL,ML_RF_longshort_0bps,0.02135349716990984
2019-04-30,ALL,ML_RF_longshort_0bps,0.03717879715664854
2019-05-31,ALL,ML_RF_longshort_0bps,0.020260000616448087
2019-06-30,ALL,ML_RF_longshort_0bps,-4.7398166414893593e-05
2019-07-31,ALL,ML_RF_longshort_0bps,-0.002590007499524837
2019-08-31,ALL,ML_RF_longshort_0bps,-0.010884546816102377
2019-09-30,ALL,ML_RF_longshort_0bps,-0.008227517667940273
2019-10-31,ALL,ML_RF_longshort_0bps,0.009860718624902357
2019-11-30,ALL,ML_RF_longshort_0bps,-0.010291257131899871
2019-12-31,ALL,ML_RF_longshort_0bps,0.049304519279667995
2020-01-31,ALL,ML_RF_longshort_0bps,0.022599535792290095
2020-02-29,ALL,ML_RF_longshort_0bps,0.01950214236971335
2020-03-31,ALL,ML_RF_longshort_0bps,0.06023837116126796
2020-04-30,ALL,ML_RF_longshort_0bps,-0.004896958757850343
2020-05-31,ALL,ML_RF_longshort_0bps,0.0009296784482570956
2020-06-30,ALL,ML_RF_longshort_0bps,0.04491289229037722
2020-07-31,ALL,ML_RF_longshort_0bps,0.022622787779298978
2020-08-31,ALL,ML_RF_longshort_0bps,0.014562308287698677
2020-09-30,ALL,ML_RF_longshort_0bps,0.010549253976742704
2020-10-31,ALL,ML_RF_longshort_0bps,0.03242505220887947
2020-11-30,ALL,ML_RF_longshort_0bps,-0.1563611770986931
2020-12-31,ALL,ML_RF_longshort_0bps,0.045284947951817485
2021-01-31,ALL,ML_RF_longshort_0bps,-0.029797902945277805
2021-02-28,ALL,ML_RF_longshort_0bps,0.019074409942219643
2021-03-31,ALL,ML_RF_longshort_0bps,0.007857939355746303
2021-04-30,ALL,ML_RF_longshort_0bps,-0.009073491938650102
2021-05-31,ALL,ML_RF_longshort_0bps,-0.007259984808900186
2021-06-30,ALL,ML_RF_longshort_0bps,0.012406404584910024
2021-07-31,ALL,ML_RF_longshort_0bps,0.026775653708034395
2021-08-31,ALL,ML_RF_longshort_0bps,0.0027697605523679114
2021-09-30,ALL,ML_RF_longshort_0bps,0.008263860231248685
2021-10-31,ALL,ML_RF_longshort_0bps,0.010611881469698065
2021-11-30,ALL,ML_RF_longshort_0bps,-0.014750149654787525
2021-12-31,ALL,ML_RF_longshort_0bps,-0.05117996196674915
2022-01-31,ALL,ML_RF_longshort_0bps,-0.0011849739227788106
2022-02-28,ALL,ML_RF_longshort_0bps,0.0132157983733561
2022-03-31,ALL,ML_RF_longshort_0bps,0.009318114715932677
2022-04-30,ALL,ML_RF_longshort_0bps,-0.015498306161477743
2022-05-31,ALL,ML_RF_longshort_0bps,0.009718415346768894
2022-06-30,ALL,ML_RF_longshort_0bps,-0.0018142805748017014
2022-07-31,ALL,ML_RF_longshort_0bps,0.020468469309477412
2022-08-31,ALL,ML_RF_longshort_0bps,-0.010751515546902662
2022-09-30,ALL,ML_RF_longshort_0bps,-0.01382054563735852
2022-10-31,ALL,ML_RF_longshort_0bps,-0.015209551090285345
2022-11-30,ALL,ML_RF_longshort_0bps,-0.0035075454996062083
2022-12-31,ALL,ML_RF_longshort_0bps,0.007277018638895059
2023-01-31,ALL,ML_RF_longshort_0bps,0.007826499874566779
2023-02-28,ALL,ML_RF_longshort_0bps,0.013594431046213433
2023-03-31,ALL,ML_RF_longshort_0bps,-0.0011418377095110236
2023-04-30,ALL,ML_RF_longshort_0bps,0.018817797672230286
2023-05-31,ALL,ML_RF_longshort_0bps,-0.008128199395076743
2023-06-30,ALL,ML_RF_longshort_0bps,-0.01301347808794338
2023-07-31,ALL,ML_RF_longshort_0bps,-0.0011733860343593199
2023-08-31,ALL,ML_RF_longshort_0bps,-0.0036068085489874393
2023-09-30,ALL,ML_RF_longshort_0bps,0.027093145036736495
2023-10-31,ALL,ML_RF_longshort_0bps,-0.022292383256000033
2023-11-30,ALL,ML_RF_longshort_0bps,0.01055882905843777
2023-12-31,ALL,ML_RF_longshort_0bps,-0.0035656549284973776
2024-01-31,ALL,ML_RF_longshort_0bps,0.03858137266598589
2024-02-29,ALL,ML_RF_longshort_0bps,0.0011392894437709728
2024-03-31,ALL,ML_RF_longshort_0bps,-0.009050356494945112
2024-04-30,ALL,ML_RF_longshort_0bps,-0.023633643280845794
2024-05-31,ALL,ML_RF_longshort_0bps,0.004219758419148734
2024-06-30,ALL,ML_RF_longshort_0bps,0.0009073899820922784
2024-07-31,ALL,ML_RF_longshort_0bps,0.00021526048546760968
2024-08-31,ALL,ML_RF_longshort_0bps,-0.0006283895231855659
2024-09-30,ALL,ML_RF_longshort_0bps,-0.003550985352966312
2024-10-31,ALL,ML_RF_longshort_0bps,-0.02034119420049065
2024-11-30,ALL,ML_RF_longshort_0bps,-0.014815158768300498
2024-12-31,ALL,ML_RF_longshort_0bps,-0.0007131246469928945
2025-01-31,ALL,ML_RF_longshort_0bps,-0.03374663483249922
2025-02-28,ALL,ML_RF_longshort_0bps,-0.0010247806714521464
2025-03-31,ALL,ML_RF_longshort_0bps,0.011827770460714272
2025-04-30,ALL,ML_RF_longshort_0bps,0.029954954348222276
2025-05-31,ALL,ML_RF_longshort_0bps,0.008013481215357953
2025-06-30,ALL,ML_RF_longshort_0bps,0.029965171033541075
2025-07-31,ALL,ML_RF_longshort_0bps,0.003838012313117061
2025-08-31,ALL,ML_RF_longshort_0bps,0.005577013355892623
2025-09-30,ALL,ML_RF_longshort_0bps,0.0
2009-10-31,B,EqualWeight_1N,0.038272459702127164
2009-11-30,B,EqualWeight_1N,-0.0019767142351534194
2009-12-31,B,EqualWeight_1N,-0.056372683473955104
2010-01-31,B,EqualWeight_1N,-0.01144964694855416
2010-02-28,B,EqualWeight_1N,0.05748778072252789
2010-03-31,B,EqualWeight_1N,-0.02883812040116369
2010-04-30,B,EqualWeight_1N,-0.1075706287436157
2010-05-31,B,EqualWeight_1N,-0.010094745603473008
2010-06-30,B,EqualWeight_1N,0.12219093782919929
2010-07-31,B,EqualWeight_1N,-0.04902490222101672
2010-08-31,B,EqualWeight_1N,0.10785653287954003
2010-09-30,B,EqualWeight_1N,0.041702781632091124
2010-10-31,B,EqualWeight_1N,-0.07770726744365118
2010-11-30,B,EqualWeight_1N,0.0812352414928967
2010-12-31,B,EqualWeight_1N,0.04440114136809574
2011-01-31,B,EqualWeight_1N,0.02119593169612913
2011-02-28,B,EqualWeight_1N,0.0007948822628847664
2011-03-31,B,EqualWeight_1N,0.06777270730732791
2011-04-30,B,EqualWeight_1N,-0.03248704621401237
2011-05-31,B,EqualWeight_1N,-0.01616487478990567
2011-06-30,B,EqualWeight_1N,-0.04820009806495357
2011-07-31,B,EqualWeight_1N,-0.08964535333614078
2011-08-31,B,EqualWeight_1N,-0.10678480270143889
2011-09-30,B,EqualWeight_1N,0.10559104155507114
2011-10-31,B,EqualWeight_1N,-0.03469624681988957
2011-11-30,B,EqualWeight_1N,-0.023475593780123795
2011-12-31,B,EqualWeight_1N,0.05267943403340632
2012-01-31,B,EqualWeight_1N,0.045013491034528626
2012-02-29,B,EqualWeight_1N,-0.004698269954414627
2012-03-31,B,EqualWeight_1N,-0.03625228555730484
2012-04-30,B,EqualWeight_1N,-0.10884329833713992
2012-05-31,B,EqualWeight_1N,0.07767495325541794
2012-06-30,B,EqualWeight_1N,-0.002809992916306871
2012-07-31,B,EqualWeight_1N,0.04850631523987306
2012-08-31,B,EqualWeight_1N,0.03054023750083737
2012-09-30,B,EqualWeight_1N,0.01627285026454056
2012-10-31,B,EqualWeight_1N,0.023410441181074253
2012-11-30,B,EqualWeight_1N,0.04250602600094426
2012-12-31,B,EqualWeight_1N,0.03962060833366253
2013-01-31,B,EqualWeight_1N,-0.033571776418594025
2013-02-28,B,EqualWeight_1N,-0.006270300248168294
2013-03-31,B,EqualWeight_1N,0.04553560440475771
2013-04-30,B,EqualWeight_1N,0.001211557115558394
2013-05-31,B,EqualWeight_1N,-0.04088721228933814
2013-06-30,B,EqualWeight_1N,0.0724574359543311
2013-07-31,B,EqualWeight_1N,-0.014450069952210976
2013-08-31,B,EqualWeight_1N,0.06913189030252964
2013-09-30,B,EqualWeight_1N,0.04215296306150672
2013-10-31,B,EqualWeight_1N,0.005977866065439112
2013-11-30,B,EqualWeight_1N,0.027385851853942312
2013-12-31,B,EqualWeight_1N,-0.035597435058705704
2014-01-31,B,EqualWeight_1N,0.056837410116149546
2014-02-28,B,EqualWeight_1N,0.0063765376804085705
2014-03-31,B,EqualWeight_1N,0.014749994615921882
2014-04-30,B,EqualWeight_1N,0.00690301180892035
2014-05-31,B,EqualWeight_1N,-0.001596768268783213
2014-06-30,B,EqualWeight_1N,-0.04315743356894843
2014-07-31,B,EqualWeight_1N,0.003961216364239992
2014-08-31,B,EqualWeight_1N,-0.03335799787428354
2014-09-30,B,EqualWeight_1N,-0.020249678004152852
2014-10-31,B,EqualWeight_1N,0.023604806824962823
2014-11-30,B,EqualWeight_1N,-0.04856742280118811
2014-12-31,B,EqualWeight_1N,0.004458699583202925
2015-01-31,B,EqualWeight_1N,0.06344837962185801
2015-02-28,B,EqualWeight_1N,-0.015340952858861534
2015-03-31,B,EqualWeight_1N,0.030944610374204234
2015-04-30,B,EqualWeight_1N,-0.0005584809697297054
2015-05-31,B,EqualWeight_1N,-0.028508500489392873
2015-06-30,B,EqualWeight_1N,0.027147630256348962
2015-07-31,B,EqualWeight_1N,-0.06398214216351705
2015-08-31,B,EqualWeight_1N,-0.04528672438044826
2015-09-30,B,EqualWeight_1N,0.06447848473597072
2015-10-31,B,EqualWeight_1N,-0.011807925920234963
2015-11-30,B,EqualWeight_1N,-0.03149636466205727
2015-12-31,B,EqualWeight_1N,-0.059028187213744636
2016-01-31,B,EqualWeight_1N,-0.03268431122206199
2016-02-29,B,EqualWeight_1N,0.07460901297891416
2016-03-31,B,EqualWeight_1N,0.026899080109747273
2016-04-30,B,EqualWeight_1N,-0.01155022650274193
2016-05-31,B,EqualWeight_1N,-0.04792180612943494
2016-06-30,B,EqualWeight_1N,0.03990237355725807
2016-07-31,B,EqualWeight_1N,0.010352008709970113
2016-08-31,B,EqualWeight_1N,0.006715444822188895
2016-09-30,B,EqualWeight_1N,-0.02342152159629743
2016-10-31,B,EqualWeight_1N,-0.03237558246414687
2016-11-30,B,EqualWeight_1N,0.05854811389490673
2016-12-31,B,EqualWeight_1N,0.02703652676529835
2017-01-31,B,EqualWeight_1N,0.0059359441760021905
2017-02-28,B,EqualWeight_1N,0.05340446258853984
2017-03-31,B,EqualWeight_1N,0.04075460650596316
2017-04-30,B,EqualWeight_1N,0.047577436754240914
2017-05-31,B,EqualWeight_1N,-0.002751438253518867
2017-06-30,B,EqualWeight_1N,0.02908232193655875
2017-07-31,B,EqualWeight_1N,0.002265834791410737
2017-08-31,B,EqualWeight_1N,0.03234216243736087
2017-09-30,B,EqualWeight_1N,0.006173768580776918
2017-10-31,B,EqualWeight_1N,-0.0036840426426955858
2017-11-30,B,EqualWeight_1N,0.006685609388199927
2017-12-31,B,EqualWeight_1N,0.062067573223606495
2018-01-31,B,EqualWeight_1N,-0.062114143811680254
2018-02-28,B,EqualWeight_1N,-0.0036741347566747896
2018-03-31,B,EqualWeight_1N,0.01894431082566372
2018-04-30,B,EqualWeight_1N,-0.03350650880002733
2018-05-31,B,EqualWeight_1N,-0.012912169828079
2018-06-30,B,EqualWeight_1N,0.038015216315574696
2018-07-31,B,EqualWeight_1N,-0.032829185550208466
2018-08-31,B,EqualWeight_1N,0.001000010784814772
2018-09-30,B,EqualWeight_1N,-0.08146646449604161
2018-10-31,B,EqualWeight_1N,-0.001642839197808443
2018-11-30,B,EqualWeight_1N,-0.048277266254048504
2018-12-31,B,EqualWeight_1N,0.06570015057767585
2019-01-31,B,EqualWeight_1N,0.02730870352721107
2019-02-28,B,EqualWeight_1N,0.007315390620881743
2019-03-31,B,EqualWeight_1N,0.04515099890764421
2019-04-30,B,EqualWeight_1N,-0.054408644257523495
2019-05-31,B,EqualWeight_1N,0.06284031051216867
2019-06-30,B,EqualWeight_1N,-0.029584898140824763
2019-07-31,B,EqualWeight_1N,-0.013578081816040278
2019-08-31,B,EqualWeight_1N,0.025349397040392994
2019-09-30,B,EqualWeight_1N,0.04170597546970387
2019-10-31,B,EqualWeight_1N,0.011000792142364076
2019-11-30,B,EqualWeight_1N,0.03814065255897118
2019-12-31,B,EqualWeight_1N,-0.028373308781730996
2020-01-31,B,EqualWeight_1N,-0.07430801425853624
2020-02-29,B,EqualWeight_1N,-0.1740989494182005
2020-03-31,B,EqualWeight_1N,0.06451947484244941
2020-04-30,B,EqualWeight_1N,0.06353267540494492
2020-05-31,B,EqualWeight_1N,0.05085851844373103
2020-06-30,B,EqualWeight_1N,0.03600560776649474
2020-07-31,B,EqualWeight_1N,0.044798056519393885
2020-08-31,B,EqualWeight_1N,-0.031864038739252074
2020-09-30,B,EqualWeight_1N,-0.05243734335428987
2020-10-31,B,EqualWeight_1N,0.16814783745547493
2020-11-30,B,EqualWeight_1N,0.043702232670094786
2020-12-31,B,EqualWeight_1N,-0.010943263087443294
2021-01-31,B,EqualWeight_1N,0.02956255928904813
2021-02-28,B,EqualWeight_1N,0.035539414559210815
2021-03-31,B,EqualWeight_1N,0.03955971651947564
2021-04-30,B,EqualWeight_1N,0.04217985147733145
2021-05-31,B,EqualWeight_1N,-0.01889410321399599
2021-06-30,B,EqualWeight_1N,0.01174566294329195
2021-07-31,B,EqualWeight_1N,0.015574998362984083
2021-08-31,B,EqualWeight_1N,-0.049942636838615384
2021-09-30,B,EqualWeight_1N,0.045781980956285606
2021-10-31,B,EqualWeight_1N,-0.05075947356389376
2021-11-30,B,EqualWeight_1N,0.04828290208656543
2021-12-31,B,EqualWeight_1N,-0.032819570847313774
2022-01-31,B,EqualWeight_1N,-0.0593128801018127
2022-02-28,B,EqualWeight_1N,-0.0034963076896219465
2022-03-31,B,EqualWeight_1N,-0.06232312524994268
2022-04-30,B,EqualWeight_1N,0.031473996600654724
2022-05-31,B,EqualWeight_1N,-0.10333064676629942
2022-06-30,B,EqualWeight_1N,0.04504263210694075
2022-07-31,B,EqualWeight_1N,-0.07034476358219377
2022-08-31,B,EqualWeight_1N,-0.08762620467085845
2022-09-30,B,EqualWeight_1N,0.08598592024459355
2022-10-31,B,EqualWeight_1N,0.13296383400609335
2022-11-30,B,EqualWeight_1N,-0.018248099551637344
2022-12-31,B,EqualWeight_1N,0.10025904495178908
2023-01-31,B,EqualWeight_1N,-0.01257211970992983
2023-02-28,B,EqualWeight_1N,0.02402235403313758
2023-03-31,B,EqualWeight_1N,0.03433175709058716
2023-04-30,B,EqualWeight_1N,-0.04797291069783396
2023-05-31,B,EqualWeight_1N,0.04832397730643615
2023-06-30,B,EqualWeight_1N,0.0253060400715815
2023-07-31,B,EqualWeight_1N,-0.04316605430685237
2023-08-31,B,EqualWeight_1N,-0.04504590960806694
2023-09-30,B,EqualWeight_1N,-0.02987635987599593
2023-10-31,B,EqualWeight_1N,0.10341081345970153
2023-11-30,B,EqualWeight_1N,0.05224839730649313
2023-12-31,B,EqualWeight_1N,-0.015572171607986171
2024-01-31,B,EqualWeight_1N,0.031016099221149927
2024-02-29,B,EqualWeight_1N,0.03801370129632813
2024-03-31,B,EqualWeight_1N,-0.029235215621636848
2024-04-30,B,EqualWeight_1N,0.05955775913853952
2024-05-31,B,EqualWeight_1N,-0.03177910534809029
2024-06-30,B,EqualWeight_1N,0.02183186516088063
2024-07-31,B,EqualWeight_1N,0.036320035928545234
2024-08-31,B,EqualWeight_1N,0.013478723976145792
2024-09-30,B,EqualWeight_1N,-0.050107985060530734
2024-10-31,B,EqualWeight_1N,-0.021119622316804816
2024-11-30,B,EqualWeight_1N,-0.017533095916938954
2024-12-31,B,EqualWeight_1N,0.06528506041454499
2025-01-31,B,EqualWeight_1N,0.03894004439900731
2025-02-28,B,EqualWeight_1N,0.012719711953179303
2025-03-31,B,EqualWeight_1N,0.04222067717138102
2025-04-30,B,EqualWeight_1N,0.053061510743621226
2025-05-31,B,EqualWeight_1N,0.026260160908220313
2025-06-30,B,EqualWeight_1N,-0.02102556959157177
2025-07-31,B,EqualWeight_1N,0.03416996151152838
