Date,Universe,Strategy,Ret_gross,Cost,Ret_net
2016-10-31,A,ML_RF_longshort_costaware_5bps_netlabels,0.04378536822015501,-1.0504313224416264e-13,0.04378536822004997
2016-11-30,A,ML_RF_longshort_costaware_5bps_netlabels,0.025117525911248762,-2.0331055359095319e-13,0.025117525911045453
2016-12-31,A,ML_RF_longshort_costaware_5bps_netlabels,0.020926540939905525,-2.8771280158811284e-14,0.020926540939876753
2017-01-31,A,ML_RF_longshort_costaware_5bps_netlabels,0.03199350147776501,-3.507586396014484e-14,0.03199350147772993
2017-02-28,A,ML_RF_longshort_costaware_5bps_netlabels,0.0014968934502366316,-5.38508190635693e-14,0.0014968934501827808
2017-03-31,A,ML_RF_longshort_costaware_5bps_netlabels,0.01366338196209803,-1.7472629100100764e-13,0.013663381961923304
2017-04-30,A,ML_RF_longshort_costaware_5bps_netlabels,0.006491566540853346,-3.126053558594338e-12,0.006491566537727293
2017-05-31,A,ML_RF_longshort_costaware_5bps_netlabels,0.0028304153940636166,-9.999999662052828e-05,0.0027304153974430883
2017-06-30,A,ML_RF_longshort_costaware_5bps_netlabels,0.024535376310022443,-3.6949004188910646e-13,0.024535376309652954
2017-07-31,A,ML_RF_longshort_costaware_5bps_netlabels,0.004343935073054255,-9.999999977871843e-05,0.004243935073275537
2017-08-31,A,ML_RF_longshort_costaware_5bps_netlabels,0.018837093336980724,-9.999999975237082e-05,0.018737093337228353
2017-09-30,A,ML_RF_longshort_costaware_5bps_netlabels,0.021963965051545083,-8.238504853714485e-12,0.02196396504330658
2017-10-31,A,ML_RF_longshort_costaware_5bps_netlabels,0.02602272941517592,-9.999999204266613e-05,0.025922729423133253
2017-11-30,A,ML_RF_longshort_costaware_5bps_netlabels,0.0030080888122940895,-6.381048714441614e-14,0.003008088812230279
2017-12-31,A,ML_RF_longshort_costaware_5bps_netlabels,0.06730035721178607,-6.336847925774015e-13,0.06730035721115238
2018-01-31,A,ML_RF_longshort_costaware_5bps_netlabels,-0.022688207578944825,-3.3008652261286987e-13,-0.02268820757927491
2018-02-28,A,ML_RF_longshort_costaware_5bps_netlabels,-0.021845051446351408,-2.1508263240381702e-13,-0.02184505144656649
2018-03-31,A,ML_RF_longshort_costaware_5bps_netlabels,0.003529657123341483,-0.0001000000000293749,0.0034296571233121084
2018-04-30,A,ML_RF_longshort_costaware_5bps_netlabels,0.05195568080258531,-2.5357795611487244e-13,0.05195568080233173
2018-05-31,A,ML_RF_longshort_costaware_5bps_netlabels,0.009452916872420183,-1.6222074692483343e-13,0.009452916872257962
2018-06-30,A,ML_RF_longshort_costaware_5bps_netlabels,0.025017608034389065,-5.592289537335232e-14,0.02501760803433314
2018-07-31,A,ML_RF_longshort_costaware_5bps_netlabels,0.048340737883521695,-4.383545538465699e-13,0.04834073788308334
2018-08-31,A,ML_RF_longshort_costaware_5bps_netlabels,-0.00932983149502273,-2.1162634322666575e-13,-0.009329831495234355
2018-09-30,A,ML_RF_longshort_costaware_5bps_netlabels,-0.09410866335220636,-2.6886463878100805e-13,-0.09410866335247522
2018-10-31,A,ML_RF_longshort_costaware_5bps_netlabels,0.008656336144999716,-9.999999932873802e-05,0.008556336145670978
2018-11-30,A,ML_RF_longshort_costaware_5bps_netlabels,-0.09411236637907121,-3.936650132675606e-13,-0.09411236637946488
2018-12-31,A,ML_RF_longshort_costaware_5bps_netlabels,0.0919989438826214,-3.5258705936028183e-13,0.09199894388226881
2019-01-31,A,ML_RF_longshort_costaware_5bps_netlabels,0.036876122080173636,-2.2508788338948096e-10,0.03687612185508575
2019-02-28,A,ML_RF_longshort_costaware_5bps_netlabels,0.017995568648798012,-0.00010000000005920654,0.017895568648738806
2019-03-31,A,ML_RF_longshort_costaware_5bps_netlabels,0.045978450932951845,-5.493356124986141e-13,0.045978450932402506
2019-04-30,A,ML_RF_longshort_costaware_5bps_netlabels,-0.07555257148633507,-5.411293661518496e-13,-0.07555257148687619
2019-05-31,A,ML_RF_longshort_costaware_5bps_netlabels,0.062043392192889735,-9.99999997774984e-05,0.061943392193112234
2019-06-30,A,ML_RF_longshort_costaware_5bps_netlabels,0.019489014338358698,-3.111004316963805e-13,0.019489014338047596
2019-07-31,A,ML_RF_longshort_costaware_5bps_netlabels,-0.02283948415813008,-0.00010000000008605431,-0.022939484158216134
2019-08-31,A,ML_RF_longshort_costaware_5bps_netlabels,0.013871485889594675,-6.220874811967154e-14,0.013871485889532466
2019-09-30,A,ML_RF_longshort_costaware_5bps_netlabels,0.029935221662308838,-3.2710770380607554e-13,0.02993522166198173
2019-10-31,A,ML_RF_longshort_costaware_5bps_netlabels,0.04031356165197346,-2.635891302996424e-13,0.04031356165170987
2019-11-30,A,ML_RF_longshort_costaware_5bps_netlabels,0.029965719936555866,-9.99999999600241e-05,0.02986571993659584
2019-12-31,A,ML_RF_longshort_costaware_5bps_netlabels,0.010323760113770206,-3.133527453469326e-13,0.010323760113456853
2020-01-31,A,ML_RF_longshort_costaware_5bps_netlabels,-0.07046123218659314,-1.9078654390940376e-13,-0.07046123218678393
2020-02-29,A,ML_RF_longshort_costaware_5bps_netlabels,-0.12457594809159625,-0.00010000000010436902,-0.12467594809170061
2020-03-31,A,ML_RF_longshort_costaware_5bps_netlabels,0.04388594033800598,-0.00020000000001212898,0.043685940337993855
2020-04-30,A,ML_RF_longshort_costaware_5bps_netlabels,0.061456852001010136,-0.00019999999999068248,0.061256852001019456
2020-05-31,A,ML_RF_longshort_costaware_5bps_netlabels,0.0503661113834267,-6.007313948870909e-13,0.050366111382825964
2020-06-30,A,ML_RF_longshort_costaware_5bps_netlabels,0.0656708865351642,-3.5451179475071466e-13,0.0656708865348097
2020-07-31,A,ML_RF_longshort_costaware_5bps_netlabels,0.09520865315197354,-9.999999923052165e-05,0.09510865315274301
2020-08-31,A,ML_RF_longshort_costaware_5bps_netlabels,-0.045266270300976706,-9.999999975588626e-05,-0.04536627030073259
2020-09-30,A,ML_RF_longshort_costaware_5bps_netlabels,-0.019114664409522867,-2.847402771812636e-12,-0.01911466441237027
2020-10-31,A,ML_RF_longshort_costaware_5bps_netlabels,0.12624090656153444,-1.8786750153247069e-13,0.12624090656134657
2020-11-30,A,ML_RF_longshort_costaware_5bps_netlabels,0.0527030928770521,-4.803913680057127e-11,0.05270309282901296
2020-12-31,A,ML_RF_longshort_costaware_5bps_netlabels,-0.005668767586656588,-9.999994419090767e-05,-0.0057687675308474955
2021-01-31,A,ML_RF_longshort_costaware_5bps_netlabels,0.006610893457680778,-8.38292436536889e-12,0.006610893449297854
2021-02-28,A,ML_RF_longshort_costaware_5bps_netlabels,0.023013822323140743,-8.767002752351199e-14,0.023013822323053074
2021-03-31,A,ML_RF_longshort_costaware_5bps_netlabels,0.05518044229449459,-7.218612137163583e-14,0.055180442294422406
2021-04-30,A,ML_RF_longshort_costaware_5bps_netlabels,-0.0038710221233408614,-2.6053794131506728e-14,-0.003871022123366915
2021-05-31,A,ML_RF_longshort_costaware_5bps_netlabels,0.037324549209952554,-4.893250531151753e-14,0.03732454920990362
2021-06-30,A,ML_RF_longshort_costaware_5bps_netlabels,0.02404358773533973,-1.2812009916622473e-13,0.02404358773521161
2021-07-31,A,ML_RF_longshort_costaware_5bps_netlabels,0.03407915881446368,-4.486192717139023e-14,0.03407915881441882
2021-08-31,A,ML_RF_longshort_costaware_5bps_netlabels,-0.05164428594894786,-2.6894664176109037e-14,-0.05164428594897476
2021-09-30,A,ML_RF_longshort_costaware_5bps_netlabels,0.07938183603278279,-9.99999999467588e-05,0.07928183603283603
2021-10-31,A,ML_RF_longshort_costaware_5bps_netlabels,-0.008121877377017788,-9.99999999957478e-05,-0.008221877377013536
2021-11-30,A,ML_RF_longshort_costaware_5bps_netlabels,0.02343855504065362,-2.6310429612363734e-13,0.023438555040390514
2021-12-31,A,ML_RF_longshort_costaware_5bps_netlabels,-0.07902877614300756,-3.2190379740848065e-13,-0.07902877614332947
2022-01-31,A,ML_RF_longshort_costaware_5bps_netlabels,-0.03534358730409634,-2.3301547350174323e-13,-0.035343587304329356
2022-02-28,A,ML_RF_longshort_costaware_5bps_netlabels,0.04520968197016545,-3.058869934428627e-14,0.04520968197013486
2022-03-31,A,ML_RF_longshort_costaware_5bps_netlabels,-0.106359837826126,-8.116425689315866e-14,-0.10635983782620717
2022-04-30,A,ML_RF_longshort_costaware_5bps_netlabels,-0.008448057378946546,-7.961352126738722e-14,-0.00844805737902616
2022-05-31,A,ML_RF_longshort_costaware_5bps_netlabels,-0.07393374753656,-2.1777714399349668e-11,-0.07393374755833772
