,DAX,EUMV,EWD,EWG,EWI,EWL,EWN,EWP,EWQ,EWU,EZU,FEZ,IEUS,VGK
2011-11-30,0.19999999999894968,0.19999999999894968,4.364887705585115e-12,4.716080977102708e-13,2.509119172571534e-12,1.3592894995728875e-11,2.418200476824535e-12,0.19999999997691054,1.5140849174523553e-12,0.1999999999952805,1.6509829245152826e-12,2.1231419461566924e-12,0.19999999999894968,2.3148196183600264e-12
2011-12-31,0.1999999999992906,0.1999999999992906,1.378241648574756e-14,6.404044516747744e-13,0.19999999999276896,3.028597508950045e-13,8.527168537700507e-13,0.19999999999986456,1.0883583817134668e-12,0.19999999999921012,1.585983066891018e-12,4.538871413048391e-12,2.5093374470813316e-14,5.270964365134008e-13
2012-01-31,7.0515602385825714e-12,7.0515602385825714e-12,0.19999999998096002,0.19999999999111254,9.999745946776293e-12,1.7023127557334333e-11,0.19999999996902157,0.19999999999035628,1.3805668884026806e-11,0.19999999992347162,2.7766790443778544e-11,1.590688230650007e-11,1.2008059085159666e-11,3.4464680655939753e-11
2012-02-29,0.19999999992093442,0.19999999992093442,6.219409040029965e-11,2.920282106556743e-11,6.931439477936255e-12,3.623429803924236e-11,0.1999999999784039,1.793827845365875e-11,1.782860190889297e-11,0.19999999997982046,9.067160359001815e-12,5.5238314655576565e-12,0.19999999999317292,2.1813331501829883e-11
2012-03-31,0.19999999998358056,0.19999999998358056,0.19999999995475803,3.5716427520491133e-12,4.5154653977769324e-12,0.19999999989442666,1.0533025399004838e-11,3.905748876073584e-12,8.84633034805858e-12,0.1999999999558556,4.856304358380748e-12,3.975416630318937e-12,1.7244608095678433e-10,1.5148548726936448e-11
2012-04-30,0.0,0.0,0.1999999996494588,0.19999999992502437,1.0044882124250467e-10,1.508915542155841e-11,8.295356118135436e-09,2.331062904943842e-11,2.2286657706124126e-10,0.19999999204350435,0.19999999974227425,1.3616125016142593e-10,1.604900933622284e-11,0.19999999983045663
2012-05-31,0.19999999999905507,0.19999999999905507,0.19999999999972434,0.19999999999587575,3.125266875104665e-13,1.3229911998749587e-13,0.19999999999904847,5.179354594561495e-13,4.2477074058509554e-13,2.468722233267871e-12,8.426953516364254e-13,1.3085600396797785e-12,9.820198931705408e-14,1.1358558895585284e-12
2012-06-30,1.9930207586324694e-11,1.9930207586324694e-11,0.19999999999611726,7.727314300667986e-09,1.1082083086789552e-11,0.19999999211558525,0.19999999997610074,8.223365616446576e-11,3.9464881065913156e-11,4.329761472914134e-11,0.199999999924297,0.19999999997269352,3.771745970214053e-11,3.423571469729638e-11
2012-07-31,0.19999999995251797,0.19999999995251797,4.8243639822958e-12,0.19999999999518145,2.2969685092338778e-12,0.19999999999510376,1.9171246665490182e-11,5.6283127223526386e-12,3.218409585487906e-11,1.0333595507061149e-11,1.6340229907134735e-11,8.900760714061708e-12,0.19999999999553317,9.466141902660533e-12
2012-08-31,1.0437235319845901e-09,1.0437235319845901e-09,0.1999999998973947,0.19999999995966353,4.38655458455493e-11,3.520086271817639e-11,3.7010040852775074e-11,1.7712055042194488e-10,0.19999999867551244,3.003057118810784e-11,0.19999999993108503,1.3615033422634305e-10,2.728602299543913e-11,0.19999999896223333
2012-09-30,2.4553852088044053e-11,2.4553852088044053e-11,4.684444245265972e-11,1.6922433353199146e-11,0.1999999999693626,2.5231478745412054e-11,0.1999999999577649,0.19999999999450524,6.938462356042021e-12,0.19999999997535597,0.19999999989772432,1.530627682141501e-11,1.2761579133081507e-11,3.21746146007826e-11
2012-10-31,0.19999999999931103,0.19999999999931103,8.416577666949401e-12,2.2299943646643125e-11,0.19999999997584286,0.19999999987458147,5.948799300090743e-12,2.63278155075965e-11,4.5083425452127624e-11,1.5127607752517945e-11,1.0035833465660261e-11,1.6599648262983916e-11,0.1999999999946941,6.420017790226555e-12
2012-11-30,0.1999999999916789,0.1999999999916789,1.909743754238346e-12,4.10158054611749e-11,5.608688761013897e-12,0.199999999998831,2.756018879809159e-11,4.165705430101562e-12,2.3712150972409713e-11,0.19999999997895468,0.19999999988527248,3.2285652194581195e-11,7.882874629812062e-12,9.443332330166794e-12
2012-12-31,0.19999999993940573,0.19999999993940573,5.094694279894279e-12,0.19999999995843004,2.1082284508869906e-11,0.19999999995775591,2.8658887359427778e-11,1.5666711237046053e-11,3.385851783565283e-10,2.2740192533611875e-11,0.19999999945186356,2.684451072362424e-10,1.5579178568540502e-11,3.728681554371073e-11
2013-01-31,1.0534756027853377e-11,1.0534756027853377e-11,1.0803976886269559e-11,2.637287493982268e-11,0.19999999992411344,1.73087370597126e-11,0.19999999994520448,0.1999999999938439,2.7604083318602215e-11,1.467620629781634e-11,0.19999999995756107,4.9893038478534483e-11,0.19999999999730209,1.4246393461838778e-11
