Date,Universe,Model,Calib,Ticker,Weight
2010-10-31,A,LGBM_longonly,isotonic,USMV,0.0
2010-11-30,A,LGBM_longonly,isotonic,USMV,1.1574645505892166e-11
2010-12-31,A,LGBM_longonly,isotonic,USMV,9.517378340145001e-12
2011-01-31,A,LGBM_longonly,isotonic,USMV,2.3007480615676713e-12
2011-02-28,A,LGBM_longonly,isotonic,USMV,0.19999999999542156
2011-03-31,A,LGBM_longonly,isotonic,USMV,0.13333333333256378
2011-04-30,A,LGBM_longonly,isotonic,USMV,1.9418219821019062e-11
2011-05-31,A,LGBM_longonly,isotonic,USMV,0.1999999999996361
2011-06-30,A,LGBM_longonly,isotonic,USMV,0.13333333335584055
2011-07-31,A,LGBM_longonly,isotonic,USMV,0.19999999999927603
2011-08-31,A,LGBM_longonly,isotonic,USMV,0.19999999999278428
2011-09-30,A,LGBM_longonly,isotonic,USMV,0.1333333333387386
2011-10-31,A,LGBM_longonly,isotonic,USMV,0.19999999999551452
2011-11-30,A,LGBM_longonly,isotonic,USMV,6.677137222434688e-12
2011-12-31,A,LGBM_longonly,isotonic,USMV,8.801558042256968e-13
2012-01-31,A,LGBM_longonly,isotonic,USMV,0.19999999999275092
2012-02-29,A,LGBM_longonly,isotonic,USMV,9.275994328014858e-13
2012-03-31,A,LGBM_longonly,isotonic,USMV,1.5227407600533006e-12
2012-04-30,A,LGBM_longonly,isotonic,USMV,1.0913174950213758e-11
2012-05-31,A,LGBM_longonly,isotonic,USMV,0.19999999994044274
2012-06-30,A,LGBM_longonly,isotonic,USMV,1.2020648744453127e-10
2012-07-31,A,LGBM_longonly,isotonic,USMV,1.0774199408113527e-11
2012-08-31,A,LGBM_longonly,isotonic,USMV,8.01978068638358e-11
2012-09-30,A,LGBM_longonly,isotonic,USMV,4.909117923181321e-11
2012-10-31,A,LGBM_longonly,isotonic,USMV,4.542978444917291e-12
2012-11-30,A,LGBM_longonly,isotonic,USMV,0.19999999999259752
2012-12-31,A,LGBM_longonly,isotonic,USMV,2.027749513304366e-12
2013-01-31,A,LGBM_longonly,isotonic,USMV,4.858524981714419e-11
2013-02-28,A,LGBM_longonly,isotonic,USMV,3.1749482042899595e-11
2013-03-31,A,LGBM_longonly,isotonic,USMV,9.618328415550089e-12
2013-04-30,A,LGBM_longonly,isotonic,USMV,7.217885661090164e-12
2013-05-31,A,LGBM_longonly,isotonic,USMV,0.19999999999677215
2013-06-30,A,LGBM_longonly,isotonic,USMV,0.19999999999817678
2013-07-31,A,LGBM_longonly,isotonic,USMV,0.19999999999883947
2013-08-31,A,LGBM_longonly,isotonic,USMV,2.0732228129896022e-11
2013-09-30,A,LGBM_longonly,isotonic,USMV,1.3110033310477857e-12
2013-10-31,A,LGBM_longonly,isotonic,USMV,4.763420910840063e-11
2013-11-30,A,LGBM_longonly,isotonic,USMV,1.1372487115677762e-11
2013-12-31,A,LGBM_longonly,isotonic,USMV,3.5463175109979224e-11
2014-01-31,A,LGBM_longonly,isotonic,USMV,2.120109953402625e-12
2014-02-28,A,LGBM_longonly,isotonic,USMV,0.13333333363218247
2014-03-31,A,LGBM_longonly,isotonic,USMV,2.2072836576216134e-11
2014-04-30,A,LGBM_longonly,isotonic,USMV,3.1346999006040654e-11
2014-05-31,A,LGBM_longonly,isotonic,USMV,1.4173162525510523e-11
2014-06-30,A,LGBM_longonly,isotonic,USMV,4.035562577377562e-12
2014-07-31,A,LGBM_longonly,isotonic,USMV,5.203467604419846e-13
2014-08-31,A,LGBM_longonly,isotonic,USMV,7.161800302183667e-12
2014-09-30,A,LGBM_longonly,isotonic,USMV,3.14558401213857e-12
2014-10-31,A,LGBM_longonly,isotonic,USMV,4.683477435156914e-12
2014-11-30,A,LGBM_longonly,isotonic,USMV,0.19999999999366758
2014-12-31,A,LGBM_longonly,isotonic,USMV,3.675258857916913e-11
2015-01-31,A,LGBM_longonly,isotonic,USMV,0.1999999999816085
2015-02-28,A,LGBM_longonly,isotonic,USMV,1.0670739640830723e-11
2015-03-31,A,LGBM_longonly,isotonic,USMV,1.8156644717198572e-11
2015-04-30,A,LGBM_longonly,isotonic,USMV,0.19999999996004003
2015-05-31,A,LGBM_longonly,isotonic,USMV,0.1333333331924358
2015-06-30,A,LGBM_longonly,isotonic,USMV,0.199999999998507
2015-07-31,A,LGBM_longonly,isotonic,USMV,2.5096399247132165e-12
2015-08-31,A,LGBM_longonly,isotonic,USMV,0.19999999999748316
2015-09-30,A,LGBM_longonly,isotonic,USMV,9.946475649467294e-11
2015-10-31,A,LGBM_longonly,isotonic,USMV,1.6693034363811468e-11
2015-11-30,A,LGBM_longonly,isotonic,USMV,0.19999999998483334
2015-12-31,A,LGBM_longonly,isotonic,USMV,0.19999999999738816
2016-01-31,A,LGBM_longonly,isotonic,USMV,1.9741950938370453e-11
2016-02-29,A,LGBM_longonly,isotonic,USMV,5.504009038676875e-11
2016-03-31,A,LGBM_longonly,isotonic,USMV,2.5013600755814697e-11
2016-04-30,A,LGBM_longonly,isotonic,USMV,0.19999999997183057
2016-05-31,A,LGBM_longonly,isotonic,USMV,0.19999999998820817
2016-06-30,A,LGBM_longonly,isotonic,USMV,8.811058480279098e-12
2016-07-31,A,LGBM_longonly,isotonic,USMV,2.920380544004147e-12
2016-08-31,A,LGBM_longonly,isotonic,USMV,0.19999999998373402
2016-09-30,A,LGBM_longonly,isotonic,USMV,0.1999999998643215
2016-10-31,A,LGBM_longonly,isotonic,USMV,2.555059883674697e-10
2016-11-30,A,LGBM_longonly,isotonic,USMV,0.19999999993525877
2016-12-31,A,LGBM_longonly,isotonic,USMV,0.19999999999951193
2017-01-31,A,LGBM_longonly,isotonic,USMV,0.19999999998945447
2017-02-28,A,LGBM_longonly,isotonic,USMV,0.19999999998968732
2017-03-31,A,LGBM_longonly,isotonic,USMV,2.770191863341159e-11
2017-04-30,A,LGBM_longonly,isotonic,USMV,0.19999999999376922
2017-05-31,A,LGBM_longonly,isotonic,USMV,0.19999999998892046
2017-06-30,A,LGBM_longonly,isotonic,USMV,7.690695168579676e-12
2017-07-31,A,LGBM_longonly,isotonic,USMV,8.874890998339674e-11
2017-08-31,A,LGBM_longonly,isotonic,USMV,8.746649385809557e-12
2017-09-30,A,LGBM_longonly,isotonic,USMV,1.6781670337610436e-11
2017-10-31,A,LGBM_longonly,isotonic,USMV,4.747171110360775e-10
2017-11-30,A,LGBM_longonly,isotonic,USMV,0.19999999999529905
2017-12-31,A,LGBM_longonly,isotonic,USMV,2.8988458591524267e-12
2018-01-31,A,LGBM_longonly,isotonic,USMV,1.4655272661738863e-11
2018-02-28,A,LGBM_longonly,isotonic,USMV,2.048998858370316e-12
2018-03-31,A,LGBM_longonly,isotonic,USMV,3.94971582548288e-13
2018-04-30,A,LGBM_longonly,isotonic,USMV,0.1999999999848623
2018-05-31,A,LGBM_longonly,isotonic,USMV,4.207195648095646e-11
2018-06-30,A,LGBM_longonly,isotonic,USMV,0.1999999999318034
2018-07-31,A,LGBM_longonly,isotonic,USMV,0.19999999998899787
2018-08-31,A,LGBM_longonly,isotonic,USMV,0.19999999997786838
2018-09-30,A,LGBM_longonly,isotonic,USMV,0.19999999999470114
2018-10-31,A,LGBM_longonly,isotonic,USMV,0.19999999995588266
2018-11-30,A,LGBM_longonly,isotonic,USMV,2.6662126761621787e-11
2018-12-31,A,LGBM_longonly,isotonic,USMV,0.1999999999964249
2019-01-31,A,LGBM_longonly,isotonic,USMV,3.873319903130118e-12
2019-02-28,A,LGBM_longonly,isotonic,USMV,0.1999999999770356
2019-03-31,A,LGBM_longonly,isotonic,USMV,3.5537101814626263e-10
2019-04-30,A,LGBM_longonly,isotonic,USMV,0.19999999997907195
2019-05-31,A,LGBM_longonly,isotonic,USMV,0.19999999999158305
2019-06-30,A,LGBM_longonly,isotonic,USMV,3.769980631979829e-12
2019-07-31,A,LGBM_longonly,isotonic,USMV,1.2838195570255467e-11
2019-08-31,A,LGBM_longonly,isotonic,USMV,1.2391672497754523e-11
2019-09-30,A,LGBM_longonly,isotonic,USMV,0.1999999999735759
2019-10-31,A,LGBM_longonly,isotonic,USMV,5.653893831641648e-12
2019-11-30,A,LGBM_longonly,isotonic,USMV,0.19999999987111655
2019-12-31,A,LGBM_longonly,isotonic,USMV,0.19999999995761658
2020-01-31,A,LGBM_longonly,isotonic,USMV,0.1999999999955586
2020-02-29,A,LGBM_longonly,isotonic,USMV,3.1408393503063836e-11
2020-03-31,A,LGBM_longonly,isotonic,USMV,8.336785468440059e-11
2020-04-30,A,LGBM_longonly,isotonic,USMV,4.3205804393680133e-11
2020-05-31,A,LGBM_longonly,isotonic,USMV,0.19999999994596257
2020-06-30,A,LGBM_longonly,isotonic,USMV,0.1999999977491969
2020-07-31,A,LGBM_longonly,isotonic,USMV,1.2493527852797159e-10
2020-08-31,A,LGBM_longonly,isotonic,USMV,6.740472946673013e-13
2020-09-30,A,LGBM_longonly,isotonic,USMV,0.19999999999764567
2020-10-31,A,LGBM_longonly,isotonic,USMV,1.9889193479110276e-11
2020-11-30,A,LGBM_longonly,isotonic,USMV,1.4325686665405578e-11
2020-12-31,A,LGBM_longonly,isotonic,USMV,1.3776240163984007e-12
2021-01-31,A,LGBM_longonly,isotonic,USMV,1.2917204521375385e-11
2021-02-28,A,LGBM_longonly,isotonic,USMV,1.1682764744181692e-11
2021-03-31,A,LGBM_longonly,isotonic,USMV,0.1999999999964742
2021-04-30,A,LGBM_longonly,isotonic,USMV,7.511731786242938e-11
2021-05-31,A,LGBM_longonly,isotonic,USMV,0.19999999994630838
2021-06-30,A,LGBM_longonly,isotonic,USMV,5.687150679087089e-11
2021-07-31,A,LGBM_longonly,isotonic,USMV,8.980327491976317e-11
2021-08-31,A,LGBM_longonly,isotonic,USMV,9.501884502806131e-12
2021-09-30,A,LGBM_longonly,isotonic,USMV,0.1999999997319143
2021-10-31,A,LGBM_longonly,isotonic,USMV,0.19999999991547107
2021-11-30,A,LGBM_longonly,isotonic,USMV,8.222875101473454e-11
2021-12-31,A,LGBM_longonly,isotonic,USMV,2.119717348816131e-11
2022-01-31,A,LGBM_longonly,isotonic,USMV,1.2016954456141741e-12
2022-02-28,A,LGBM_longonly,isotonic,USMV,3.6756215985355954e-11
2022-03-31,A,LGBM_longonly,isotonic,USMV,0.19999999997832466
2022-04-30,A,LGBM_longonly,isotonic,USMV,3.17391851331509e-10
2022-05-31,A,LGBM_longonly,isotonic,USMV,1.7693013288831332e-12
2022-06-30,A,LGBM_longonly,isotonic,USMV,0.1999999999913146
2022-07-31,A,LGBM_longonly,isotonic,USMV,2.2869194867006933e-12
2022-08-31,A,LGBM_longonly,isotonic,USMV,3.5279729691056903e-12
2022-09-30,A,LGBM_longonly,isotonic,USMV,0.19999999999481563
2022-10-31,A,LGBM_longonly,isotonic,USMV,5.460343047861982e-11
2022-11-30,A,LGBM_longonly,isotonic,USMV,1.5103752688214204e-11
2022-12-31,A,LGBM_longonly,isotonic,USMV,3.026951762542678e-12
2023-01-31,A,LGBM_longonly,isotonic,USMV,4.933404307694822e-13
2023-02-28,A,LGBM_longonly,isotonic,USMV,4.523356953443304e-12
2023-03-31,A,LGBM_longonly,isotonic,USMV,7.498389301591987e-12
2023-04-30,A,LGBM_longonly,isotonic,USMV,0.1999999997781476
2023-05-31,A,LGBM_longonly,isotonic,USMV,1.1650989394049066e-12
2023-06-30,A,LGBM_longonly,isotonic,USMV,3.3895423097064986e-12
2023-07-31,A,LGBM_longonly,isotonic,USMV,5.27781931496446e-11
2023-08-31,A,LGBM_longonly,isotonic,USMV,8.914379839070776e-12
2023-09-30,A,LGBM_longonly,isotonic,USMV,1.276799821465547e-10
2023-10-31,A,LGBM_longonly,isotonic,USMV,0.19999999981679348
2023-11-30,A,LGBM_longonly,isotonic,USMV,0.19999999981379854
2023-12-31,A,LGBM_longonly,isotonic,USMV,4.061434613144743e-12
2024-01-31,A,LGBM_longonly,isotonic,USMV,0.19999999999127435
2024-02-29,A,LGBM_longonly,isotonic,USMV,1.6390405367558945e-11
2024-03-31,A,LGBM_longonly,isotonic,USMV,0.19999999998062545
2024-04-30,A,LGBM_longonly,isotonic,USMV,3.30384604944358e-11
2024-05-31,A,LGBM_longonly,isotonic,USMV,0.19999999998705661
2024-06-30,A,LGBM_longonly,isotonic,USMV,3.742789202904937e-12
2024-07-31,A,LGBM_longonly,isotonic,USMV,1.0148479653149152e-11
2024-08-31,A,LGBM_longonly,isotonic,USMV,5.0939512927408415e-12
2024-09-30,A,LGBM_longonly,isotonic,USMV,0.19999999999563706
2024-10-31,A,LGBM_longonly,isotonic,USMV,0.1999999999872261
2024-11-30,A,LGBM_longonly,isotonic,USMV,0.1999999999998062
2024-12-31,A,LGBM_longonly,isotonic,USMV,0.19999999998777024
2025-01-31,A,LGBM_longonly,isotonic,USMV,0.19999999998757068
2025-02-28,A,LGBM_longonly,isotonic,USMV,4.475032887053818e-12
2025-03-31,A,LGBM_longonly,isotonic,USMV,0.1999999999722474
2025-04-30,A,LGBM_longonly,isotonic,USMV,9.185916561207128e-13
2025-05-31,A,LGBM_longonly,isotonic,USMV,2.391704542795653e-10
2025-06-30,A,LGBM_longonly,isotonic,USMV,1.993045877328681e-12
2025-07-31,A,LGBM_longonly,isotonic,USMV,1.822995115076968e-12
2025-08-31,A,LGBM_longonly,isotonic,USMV,2.7196600213805765e-12
2025-09-30,A,LGBM_longonly,isotonic,USMV,4.839893900194922e-13
2008-09-30,A,LGBM_longonly,isotonic,VNQ,
2008-10-31,A,LGBM_longonly,isotonic,VNQ,
2008-11-30,A,LGBM_longonly,isotonic,VNQ,
2008-12-31,A,LGBM_longonly,isotonic,VNQ,
2009-01-31,A,LGBM_longonly,isotonic,VNQ,
2009-02-28,A,LGBM_longonly,isotonic,VNQ,
2009-03-31,A,LGBM_longonly,isotonic,VNQ,
2009-04-30,A,LGBM_longonly,isotonic,VNQ,
2009-05-31,A,LGBM_longonly,isotonic,VNQ,
2009-06-30,A,LGBM_longonly,isotonic,VNQ,
2009-07-31,A,LGBM_longonly,isotonic,VNQ,
2009-08-31,A,LGBM_longonly,isotonic,VNQ,
2009-09-30,A,LGBM_longonly,isotonic,VNQ,1.2392066245433035e-11
2009-10-31,A,LGBM_longonly,isotonic,VNQ,0.1999999999900295
2009-11-30,A,LGBM_longonly,isotonic,VNQ,1.8766448021094934e-12
2009-12-31,A,LGBM_longonly,isotonic,VNQ,0.19999999998275508
2010-01-31,A,LGBM_longonly,isotonic,VNQ,0.19999999999517884
2010-02-28,A,LGBM_longonly,isotonic,VNQ,0.199999999999468
2010-03-31,A,LGBM_longonly,isotonic,VNQ,0.19999999999955045
2010-04-30,A,LGBM_longonly,isotonic,VNQ,0.19999999998723247
2010-05-31,A,LGBM_longonly,isotonic,VNQ,3.109652820074916e-11
2010-06-30,A,LGBM_longonly,isotonic,VNQ,0.19999999994728596
2010-07-31,A,LGBM_longonly,isotonic,VNQ,1.910473592427495e-12
2010-08-31,A,LGBM_longonly,isotonic,VNQ,0.19999999999871038
2010-09-30,A,LGBM_longonly,isotonic,VNQ,1.373918092517547e-13
2010-10-31,A,LGBM_longonly,isotonic,VNQ,0.19999999999904838
2010-11-30,A,LGBM_longonly,isotonic,VNQ,9.061059551310338e-12
2010-12-31,A,LGBM_longonly,isotonic,VNQ,1.2358829418010474e-11
2011-01-31,A,LGBM_longonly,isotonic,VNQ,0.19999999999555657
2011-02-28,A,LGBM_longonly,isotonic,VNQ,0.19999999998403825
2011-03-31,A,LGBM_longonly,isotonic,VNQ,0.19999999999985868
2011-04-30,A,LGBM_longonly,isotonic,VNQ,0.1999999999893919
2011-05-31,A,LGBM_longonly,isotonic,VNQ,1.733933723835774e-13
2011-06-30,A,LGBM_longonly,isotonic,VNQ,2.2342510136468943e-12
2011-07-31,A,LGBM_longonly,isotonic,VNQ,0.19999999999794987
2011-08-31,A,LGBM_longonly,isotonic,VNQ,2.3382667328152214e-12
2011-09-30,A,LGBM_longonly,isotonic,VNQ,0.1999999999990888
2011-10-31,A,LGBM_longonly,isotonic,VNQ,0.19999999999670004
2011-11-30,A,LGBM_longonly,isotonic,VNQ,3.7758618058741555e-12
2011-12-31,A,LGBM_longonly,isotonic,VNQ,2.989351949031162e-11
2012-01-31,A,LGBM_longonly,isotonic,VNQ,1.9558541878151986e-12
2012-02-29,A,LGBM_longonly,isotonic,VNQ,3.783535859354091e-12
2012-03-31,A,LGBM_longonly,isotonic,VNQ,8.111853102967933e-11
2012-04-30,A,LGBM_longonly,isotonic,VNQ,0.1999999999553034
2012-05-31,A,LGBM_longonly,isotonic,VNQ,0.19999999971943624
2012-06-30,A,LGBM_longonly,isotonic,VNQ,3.019467904913662e-11
2012-07-31,A,LGBM_longonly,isotonic,VNQ,5.924142415179e-12
2012-08-31,A,LGBM_longonly,isotonic,VNQ,1.759773321867269e-11
2012-09-30,A,LGBM_longonly,isotonic,VNQ,0.1999999997777397
2012-10-31,A,LGBM_longonly,isotonic,VNQ,0.1999999999987928
2012-11-30,A,LGBM_longonly,isotonic,VNQ,1.918299986223263e-12
2012-12-31,A,LGBM_longonly,isotonic,VNQ,0.19999999998845816
2013-01-31,A,LGBM_longonly,isotonic,VNQ,0.19999999999819165
2013-02-28,A,LGBM_longonly,isotonic,VNQ,1.1904622101862532e-10
2013-03-31,A,LGBM_longonly,isotonic,VNQ,0.19999999998877405
2013-04-30,A,LGBM_longonly,isotonic,VNQ,0.2000000000000313
2013-05-31,A,LGBM_longonly,isotonic,VNQ,2.9924308832115194e-12
2013-06-30,A,LGBM_longonly,isotonic,VNQ,0.1999999999984898
2013-07-31,A,LGBM_longonly,isotonic,VNQ,1.99133165521286e-13
2013-08-31,A,LGBM_longonly,isotonic,VNQ,1.475199771627201e-11
2013-09-30,A,LGBM_longonly,isotonic,VNQ,2.720312702720453e-11
2013-10-31,A,LGBM_longonly,isotonic,VNQ,0.19999999999788054
2013-11-30,A,LGBM_longonly,isotonic,VNQ,4.900449544811405e-13
2013-12-31,A,LGBM_longonly,isotonic,VNQ,1.1153636666511248e-11
2014-01-31,A,LGBM_longonly,isotonic,VNQ,0.19999999999999013
2014-02-28,A,LGBM_longonly,isotonic,VNQ,2.086641781209069e-11
2014-03-31,A,LGBM_longonly,isotonic,VNQ,2.6099631374046258e-11
2014-04-30,A,LGBM_longonly,isotonic,VNQ,0.19999999999011328
2014-05-31,A,LGBM_longonly,isotonic,VNQ,0.19999999999245235
2014-06-30,A,LGBM_longonly,isotonic,VNQ,7.704289911974954e-11
2014-07-31,A,LGBM_longonly,isotonic,VNQ,9.457685069840922e-12
2014-08-31,A,LGBM_longonly,isotonic,VNQ,4.4596564727943774e-12
2014-09-30,A,LGBM_longonly,isotonic,VNQ,7.804619010008487e-12
2014-10-31,A,LGBM_longonly,isotonic,VNQ,0.1999999999820041
2014-11-30,A,LGBM_longonly,isotonic,VNQ,8.403865883047391e-12
2014-12-31,A,LGBM_longonly,isotonic,VNQ,1.1259384010055655e-10
2015-01-31,A,LGBM_longonly,isotonic,VNQ,8.737911990446727e-13
2015-02-28,A,LGBM_longonly,isotonic,VNQ,0.19999999999771706
2015-03-31,A,LGBM_longonly,isotonic,VNQ,0.19999999999951598
2015-04-30,A,LGBM_longonly,isotonic,VNQ,1.715978362787452e-11
2015-05-31,A,LGBM_longonly,isotonic,VNQ,3.0007499023054324e-11
2015-06-30,A,LGBM_longonly,isotonic,VNQ,5.124380181280562e-12
2015-07-31,A,LGBM_longonly,isotonic,VNQ,5.23430597284414e-13
2015-08-31,A,LGBM_longonly,isotonic,VNQ,0.19999999999603219
2015-09-30,A,LGBM_longonly,isotonic,VNQ,4.8169315076015597e-11
2015-10-31,A,LGBM_longonly,isotonic,VNQ,0.19999999997856616
2015-11-30,A,LGBM_longonly,isotonic,VNQ,0.19999999995260573
2015-12-31,A,LGBM_longonly,isotonic,VNQ,0.1999999999994332
2016-01-31,A,LGBM_longonly,isotonic,VNQ,0.19999999991201417
2016-02-29,A,LGBM_longonly,isotonic,VNQ,1.7220227508236561e-12
2016-03-31,A,LGBM_longonly,isotonic,VNQ,0.19999999999135712
2016-04-30,A,LGBM_longonly,isotonic,VNQ,3.1363420606089536e-12
2016-05-31,A,LGBM_longonly,isotonic,VNQ,0.19999999999501378
2016-06-30,A,LGBM_longonly,isotonic,VNQ,0.19999999999769805
2016-07-31,A,LGBM_longonly,isotonic,VNQ,2.580467362715338e-13
2016-08-31,A,LGBM_longonly,isotonic,VNQ,7.044402735686348e-12
2016-09-30,A,LGBM_longonly,isotonic,VNQ,3.080685744502252e-11
2016-10-31,A,LGBM_longonly,isotonic,VNQ,3.7626568319855866e-11
2016-11-30,A,LGBM_longonly,isotonic,VNQ,5.753809001650694e-12
2016-12-31,A,LGBM_longonly,isotonic,VNQ,6.992105654905162e-12
2017-01-31,A,LGBM_longonly,isotonic,VNQ,1.0215505551278097e-11
2017-02-28,A,LGBM_longonly,isotonic,VNQ,4.0676315757248573e-13
2017-03-31,A,LGBM_longonly,isotonic,VNQ,1.9366955306244912e-10
2017-04-30,A,LGBM_longonly,isotonic,VNQ,0.199999999994041
2017-05-31,A,LGBM_longonly,isotonic,VNQ,0.19999999999493778
2017-06-30,A,LGBM_longonly,isotonic,VNQ,7.060100597152727e-13
2017-07-31,A,LGBM_longonly,isotonic,VNQ,7.286830440237704e-12
2017-08-31,A,LGBM_longonly,isotonic,VNQ,0.19999999993819426
2017-09-30,A,LGBM_longonly,isotonic,VNQ,0.19999999996779516
2017-10-31,A,LGBM_longonly,isotonic,VNQ,1.0608310911762349e-11
2017-11-30,A,LGBM_longonly,isotonic,VNQ,7.609363402029744e-12
2017-12-31,A,LGBM_longonly,isotonic,VNQ,1.561919172203149e-12
2018-01-31,A,LGBM_longonly,isotonic,VNQ,1.1044308229774951e-11
2018-02-28,A,LGBM_longonly,isotonic,VNQ,0.19999999999860252
2018-03-31,A,LGBM_longonly,isotonic,VNQ,0.19999999999931956
2018-04-30,A,LGBM_longonly,isotonic,VNQ,0.19999999999780732
2018-05-31,A,LGBM_longonly,isotonic,VNQ,0.1999999999311571
2018-06-30,A,LGBM_longonly,isotonic,VNQ,0.19999999999296394
2018-07-31,A,LGBM_longonly,isotonic,VNQ,0.19999999991710785
2018-08-31,A,LGBM_longonly,isotonic,VNQ,0.19999999986744404
2018-09-30,A,LGBM_longonly,isotonic,VNQ,0.19999999999923737
2018-10-31,A,LGBM_longonly,isotonic,VNQ,5.999275553249029e-12
2018-11-30,A,LGBM_longonly,isotonic,VNQ,5.4476272617986896e-11
2018-12-31,A,LGBM_longonly,isotonic,VNQ,2.0665074646370195e-12
2019-01-31,A,LGBM_longonly,isotonic,VNQ,2.189674007422378e-12
2019-02-28,A,LGBM_longonly,isotonic,VNQ,2.1566015849166233e-11
2019-03-31,A,LGBM_longonly,isotonic,VNQ,0.19999999995053755
2019-04-30,A,LGBM_longonly,isotonic,VNQ,0.19999999987938163
2019-05-31,A,LGBM_longonly,isotonic,VNQ,0.19999999999664927
2019-06-30,A,LGBM_longonly,isotonic,VNQ,0.19999999999720175
2019-07-31,A,LGBM_longonly,isotonic,VNQ,0.19999999996525328
2019-08-31,A,LGBM_longonly,isotonic,VNQ,8.60580430593961e-12
2019-09-30,A,LGBM_longonly,isotonic,VNQ,0.19999999999716664
2019-10-31,A,LGBM_longonly,isotonic,VNQ,1.1290255126403722e-12
2019-11-30,A,LGBM_longonly,isotonic,VNQ,6.532603485554879e-12
2019-12-31,A,LGBM_longonly,isotonic,VNQ,0.19999999998294052
2020-01-31,A,LGBM_longonly,isotonic,VNQ,0.19999999999327683
2020-02-29,A,LGBM_longonly,isotonic,VNQ,0.19999999995653675
2020-03-31,A,LGBM_longonly,isotonic,VNQ,0.19999999999975782
2020-04-30,A,LGBM_longonly,isotonic,VNQ,7.773064657454218e-12
2020-05-31,A,LGBM_longonly,isotonic,VNQ,1.1988326422542417e-11
2020-06-30,A,LGBM_longonly,isotonic,VNQ,1.1882882506218778e-10
2020-07-31,A,LGBM_longonly,isotonic,VNQ,1.75059516189497e-11
2020-08-31,A,LGBM_longonly,isotonic,VNQ,1.9225853472929645e-12
2020-09-30,A,LGBM_longonly,isotonic,VNQ,1.3763249857417501e-11
2020-10-31,A,LGBM_longonly,isotonic,VNQ,3.580248270167212e-11
2020-11-30,A,LGBM_longonly,isotonic,VNQ,7.072170112578354e-12
2020-12-31,A,LGBM_longonly,isotonic,VNQ,2.569891297873297e-13
2021-01-31,A,LGBM_longonly,isotonic,VNQ,3.5014702042391446e-11
2021-02-28,A,LGBM_longonly,isotonic,VNQ,3.237817031079369e-11
2021-03-31,A,LGBM_longonly,isotonic,VNQ,0.19999999998903548
2021-04-30,A,LGBM_longonly,isotonic,VNQ,0.19999999992814788
2021-05-31,A,LGBM_longonly,isotonic,VNQ,0.19999999996789303
2021-06-30,A,LGBM_longonly,isotonic,VNQ,2.252578771433158e-12
2021-07-31,A,LGBM_longonly,isotonic,VNQ,1.5194513187924687e-11
2021-08-31,A,LGBM_longonly,isotonic,VNQ,2.2317399782550215e-12
2021-09-30,A,LGBM_longonly,isotonic,VNQ,4.726143061810452e-11
2021-10-31,A,LGBM_longonly,isotonic,VNQ,2.486296844050869e-12
2021-11-30,A,LGBM_longonly,isotonic,VNQ,2.2070743477469533e-11
2021-12-31,A,LGBM_longonly,isotonic,VNQ,0.1999999999899522
2022-01-31,A,LGBM_longonly,isotonic,VNQ,0.1999999999968224
2022-02-28,A,LGBM_longonly,isotonic,VNQ,0.1999999999490447
2022-03-31,A,LGBM_longonly,isotonic,VNQ,0.19999999999361312
2022-04-30,A,LGBM_longonly,isotonic,VNQ,0.19999999999273568
2022-05-31,A,LGBM_longonly,isotonic,VNQ,1.2695045837398405e-12
2022-06-30,A,LGBM_longonly,isotonic,VNQ,0.1999999999916895
2022-07-31,A,LGBM_longonly,isotonic,VNQ,2.0231964582174635e-12
2022-08-31,A,LGBM_longonly,isotonic,VNQ,4.851092587730673e-13
2022-09-30,A,LGBM_longonly,isotonic,VNQ,0.1999999999991576
2022-10-31,A,LGBM_longonly,isotonic,VNQ,0.19999999976706143
2022-11-30,A,LGBM_longonly,isotonic,VNQ,1.275228069098283e-11
2022-12-31,A,LGBM_longonly,isotonic,VNQ,2.030492021252037e-12
2023-01-31,A,LGBM_longonly,isotonic,VNQ,1.1234761322087526e-12
2023-02-28,A,LGBM_longonly,isotonic,VNQ,0.19999999999668222
2023-03-31,A,LGBM_longonly,isotonic,VNQ,2.9151162842866074e-12
2023-04-30,A,LGBM_longonly,isotonic,VNQ,0.19999999998050397
2023-05-31,A,LGBM_longonly,isotonic,VNQ,6.805296570691262e-13
2023-06-30,A,LGBM_longonly,isotonic,VNQ,6.240667732275449e-13
2023-07-31,A,LGBM_longonly,isotonic,VNQ,3.6357650349273845e-11
2023-08-31,A,LGBM_longonly,isotonic,VNQ,1.7211149264144198e-12
2023-09-30,A,LGBM_longonly,isotonic,VNQ,0.19999999996210277
2023-10-31,A,LGBM_longonly,isotonic,VNQ,1.5417130510053146e-09
2023-11-30,A,LGBM_longonly,isotonic,VNQ,7.235878111381913e-11
2023-12-31,A,LGBM_longonly,isotonic,VNQ,0.1999999999966417
2024-01-31,A,LGBM_longonly,isotonic,VNQ,6.987170128202212e-13
2024-02-29,A,LGBM_longonly,isotonic,VNQ,7.649572822606298e-12
2024-03-31,A,LGBM_longonly,isotonic,VNQ,0.19999999997268206
2024-04-30,A,LGBM_longonly,isotonic,VNQ,8.65010104060533e-12
2024-05-31,A,LGBM_longonly,isotonic,VNQ,7.870628894322446e-12
2024-06-30,A,LGBM_longonly,isotonic,VNQ,0.19999999999837306
2024-07-31,A,LGBM_longonly,isotonic,VNQ,8.082561483037088e-13
